time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
0,False,0.0,0.0,0.0,245.8,109,0.0,8005197541,1,1
1,False,0.0,0.0,0.0,245.8,111,0.0,8005197541,1,1
298,False,0.0,1.2,0.0,245.8,117,0.0,8005197541,1,1
299,True,0.012,1.2,3.5,245.8,116,3.587330480549029,8005197541,1,1
300,True,0.024,2.7,7.2,245.8,116,7.590081983831913,8005197541,1,1
307,True,3.782,3.4,33.7,246.2,116,37.05338471129014,8005197541,1,1
311,True,3.424,3.3,44.9,247.0,115,49.43019318149296,8005197541,1,1
313,True,2.7279999999999998,2.3,50.1,247.4,116,54.966464955735574,8005197541,1,1
318,True,2.504,0.0,62.4,247.6,116,67.26646495573557,8005197541,1,1
323,True,2.79,-2.7,78.0,247.2,115,81.94960741350724,8005197541,1,1
324,True,3.138,-4.3,81.2,247.0,116,84.87408813729762,8005197541,1,1
328,True,3.17,-4.3,93.8,246.2,117,96.37721165390843,8005197541,1,1
330,True,3.082,-2.9,99.7,246.0,116,101.91425205152237,8005197541,1,1
332,True,3.052,-0.8,105.6,246.0,115,107.75016161879654,8005197541,1,1
335,True,3.238,0.0,115.9,246.0,118,118.05016161879655,8005197541,1,1
336,True,3.127,0.0,118.5,246.0,118,120.65016161879655,8005197541,1,1
339,True,2.751,0.0,124.9,246.0,118,127.05016161879655,8005197541,1,1
340,True,2.194,0.0,126.9,246.0,117,129.05016161879655,8005197541,1,1
342,True,2.062,0.0,130.8,246.0,115,132.95016161879656,8005197541,1,1
345,True,2.402,0.0,138.9,246.0,113,141.05016161879655,8005197541,1,1
346,True,2.563,0.0,142.3,246.0,113,144.45016161879656,8005197541,1,1
349,True,3.533,0.6000000000000001,155.6,246.0,114,157.86869516920564,8005197541,1,1
354,True,4.784,1.9,180.5,246.0,113,183.98078583456808,8005197541,1,1
359,True,4.9350000000000005,3.6,204.9,246.4,114,211.269226773154,8005197541,1,1
362,True,4.635,6.8,217.6,247.4,115,227.37050535238635,8005197541,1,1
365,True,3.808,12.1,227.8,248.6,116,243.7683547359119,8005197541,1,1
368,True,2.681,14.3,233.7,249.6,118,254.33795822841873,8005197541,1,1
370,True,1.387,14.0,234.7,250.0,118,256.0996922211343,8005197541,1,1
372,True,1.137,12.7,235.7,250.0,119,257.42739031073296,8005197541,1,1
373,True,0.611,-47.7,236.7,250.2,119,259.6413314275184,8005197541,1,1
376,True,0.509,-17.4,237.8,250.0,119,260.741030083323,8005197541,1,1
378,True,0.40800000000000003,-20.7,238.8,250.0,119,261.84399959929857,8005197541,1,1
452,False,0.027,-22.6,239.8,246.2,115,263.02436649447134,8005197541,1,1
453,True,0.027,-20.6,240.8,246.2,115,264.12722785084406,8005197541,1,1
455,True,0.262,-9.6,259.0,245.2,113,280.0439265337027,8005197541,1,1
456,True,0.387,-9.5,268.9,243.8,113,288.70162204746725,8005197541,1,1
457,True,0.387,-10.0,279.2,242.4,111,297.71038753348057,8005197541,1,1
459,True,0.387,-3.3,299.5,240.6,110,316.62070697017276,8005197541,1,1
460,True,0.387,-0.5,309.1,240.2,109,326.17638631665193,8005197541,1,1
466,True,8.781,1.1,361.0,240.8,109,379.29129910375036,8005197541,1,1
471,True,8.103,2.7,398.2,241.8,109,419.51583031439867,8005197541,1,1
472,True,7.375,4.4,405.2,241.8,109,427.5745532954956,8005197541,1,1
476,True,6.234,6.8,429.4,243.4,107,458.3534949699616,8005197541,1,1
477,True,5.8260000000000005,9.2,434.3,244.0,107,465.27136267385004,8005197541,1,1
478,True,5.648,11.0,439.1,244.6,110,472.6054951642485,8005197541,1,1
480,True,5.419,8.7,448.5,245.8,109,485.5811954637261,8005197541,1,1
483,True,4.628,6.4,462.2,247.0,111,502.696150538925,8005197541,1,1
485,True,4.472,3.9,470.9,247.2,113,512.5497596233992,8005197541,1,1
487,True,4.454,0.0,479.7,247.2,118,521.3497596233992,8005197541,1,1
488,True,4.368,-0.6000000000000001,484.1,247.2,118,525.7246156567988,8005197541,1,1
