,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,time,grade_adjusted_distance,activity_id,label,mtb
32,True,0.5,7.7,24.0,53.0,116,32,23.674441918133212,8637326864,1,0
33,True,1.48,0.0,28.9,53.0,116,33,28.57444191813321,8637326864,1,0
34,True,2.4,0.0,33.5,53.0,117,34,33.17444191813321,8637326864,1,0
35,True,3.42,0.0,38.7,53.0,119,35,38.374441918133215,8637326864,1,0
36,True,4.46,0.0,44.1,53.0,120,36,43.77444191813321,8637326864,1,0
37,True,5.26,4.3,50.3,53.0,122,37,50.92134670349282,8637326864,1,0
38,True,5.64,4.2,57.1,53.0,123,38,58.724794459684304,8637326864,1,0
39,True,6.04,0.0,63.7,54.1,124,39,65.32479445968431,8637326864,1,0
40,True,6.22,0.0,69.8,54.1,125,40,71.4247944596843,8637326864,1,0
41,True,6.32,-4.5,75.7,53.0,126,41,76.78687406181193,8637326864,1,0
42,True,6.3,-4.5,81.8,53.0,125,42,82.32576758312044,8637326864,1,0
43,True,6.1,0.0,87.6,53.0,125,43,88.12576758312044,8637326864,1,0
44,True,5.94,0.0,93.4,53.0,125,44,93.92576758312045,8637326864,1,0
45,True,5.82,0.0,98.9,53.0,125,45,99.42576758312045,8637326864,1,0
46,True,5.72,0.0,104.3,53.0,125,46,104.82576758312044,8637326864,1,0
47,True,5.68,0.0,110.2,53.0,124,47,110.72576758312044,8637326864,1,0
48,True,5.62,0.0,115.7,53.0,124,48,116.22576758312044,8637326864,1,0
49,True,5.42,5.1,120.5,53.0,124,49,121.95079169738406,8637326864,1,0
50,True,5.44,5.2,126.1,53.0,124,50,128.65715201896617,8637326864,1,0
51,True,5.36,5.2,131.1,54.1,123,51,134.6388216953787,8637326864,1,0
52,True,5.2,5.3,136.2,54.1,123,52,140.7591354758809,8637326864,1,0
53,True,5.08,0.0,141.1,54.1,123,53,145.6591354758809,8637326864,1,0
54,True,5.18,0.0,146.4,54.1,123,54,150.9591354758809,8637326864,1,0
55,True,5.16,0.0,151.9,54.1,124,55,156.4591354758809,8637326864,1,0
56,True,5.32,0.0,157.7,54.1,125,56,162.2591354758809,8637326864,1,0
57,True,5.5,0.0,163.7,54.1,125,57,168.2591354758809,8637326864,1,0
58,True,5.7,0.0,169.6,54.1,126,58,174.1591354758809,8637326864,1,0
59,True,6.0,-4.4,176.4,54.1,127,59,180.3513695022645,8637326864,1,0
60,True,6.16,-4.4,182.7,54.1,128,60,186.0882922031787,8637326864,1,0
61,True,6.1,0.0,188.2,53.0,129,61,191.5882922031787,8637326864,1,0
62,True,6.08,0.0,194.1,53.0,131,62,197.4882922031787,8637326864,1,0
63,True,5.92,5.0,199.2,54.1,131,63,203.5357463301805,8637326864,1,0
64,True,5.58,5.1,204.3,54.1,131,64,209.6246802519035,8637326864,1,0
65,True,5.4,0.0,209.7,54.1,131,65,215.02468025190348,8637326864,1,0
66,True,5.34,0.0,214.9,54.1,131,66,220.2246802519035,8637326864,1,0
67,True,5.16,0.0,219.9,54.1,131,67,225.2246802519035,8637326864,1,0
68,True,5.28,0.0,225.6,54.1,132,68,230.92468025190348,8637326864,1,0
69,True,5.46,3.7,231.6,54.1,133,69,237.6572146092445,8637326864,1,0
70,True,5.54,3.7,237.4,54.1,134,70,244.14683942534248,8637326864,1,0
71,True,5.88,3.7,244.3,55.0,135,71,251.88925393628466,8637326864,1,0
72,True,6.12,3.6,250.5,55.0,136,72,258.81600540806454,8637326864,1,0
73,True,6.08,0.0,256.0,55.0,137,73,264.31600540806454,8637326864,1,0
74,True,6.2,0.0,262.6,55.0,137,74,270.91600540806456,8637326864,1,0
75,True,6.36,0.0,269.2,55.0,138,75,277.51600540806453,8637326864,1,0
76,True,6.26,0.0,275.6,55.0,137,76,283.91600540806456,8637326864,1,0
77,True,6.36,0.0,282.3,55.0,136,77,290.61600540806455,8637326864,1,0
78,True,6.6,0.0,289.0,55.0,135,78,297.31600540806454,8637326864,1,0
79,True,6.54,0.0,295.3,55.0,135,79,303.61600540806455,8637326864,1,0
80,True,6.64,0.0,302.4,55.0,135,80,310.7160054080645,8637326864,1,0
81,True,6.66,0.0,308.9,55.0,134,81,317.2160054080645,8637326864,1,0
82,True,6.54,0.0,315.0,55.0,134,82,323.31600540806454,8637326864,1,0
83,True,6.5600000000000005,0.0,321.8,55.0,134,83,330.11600540806455,8637326864,1,0
84,True,6.54,0.0,328.0,55.0,134,84,336.31600540806454,8637326864,1,0
85,True,6.44,0.0,334.6,55.0,134,85,342.91600540806456,8637326864,1,0
86,True,6.46,0.0,341.2,55.0,133,86,349.51600540806453,8637326864,1,0
87,True,6.52,4.3,347.6,55.0,134,87,356.89832548707295,8637326864,1,0
88,True,6.4,4.4,353.8,55.0,134,88,364.09417735592257,8637326864,1,0
89,True,6.3,4.6,359.5,56.1,134,89,370.74124452946734,8637326864,1,0
90,True,6.12,4.5,365.2,56.1,134,90,377.36183272134855,8637326864,1,0
91,True,5.96,0.0,371.0,56.1,134,91,383.16183272134856,8637326864,1,0
92,True,6.02,0.0,377.7,56.1,134,92,389.86183272134855,8637326864,1,0
93,True,6.04,3.7,384.0,56.1,133,93,396.9148541047195,8637326864,1,0
94,True,5.98,3.7,389.4,56.1,133,94,402.967161779679,8637326864,1,0
95,True,6.12,3.7,395.8,57.0,132,95,410.1245082911125,8637326864,1,0
96,True,6.26,3.4,402.3,57.0,133,96,417.33864104419524,8637326864,1,0
97,True,6.26,0.0,409.0,57.0,133,97,424.03864104419523,8637326864,1,0
98,True,6.4,0.0,416.0,57.0,133,98,431.03864104419523,8637326864,1,0
99,True,6.7,0.0,422.9,57.0,132,99,437.9386410441952,8637326864,1,0
100,True,6.66,0.0,429.1,57.0,132,100,444.13864104419525,8637326864,1,0
101,True,6.66,0.0,435.6,57.0,132,101,450.63864104419525,8637326864,1,0
102,True,6.58,0.0,441.9,57.0,132,102,456.9386410441952,8637326864,1,0
103,True,6.34,0.0,447.7,57.0,133,103,462.7386410441952,8637326864,1,0
104,True,6.3,-3.9,454.4,57.0,133,104,468.9121898675175,8637326864,1,0
105,True,6.22,-3.8,460.2,57.0,135,105,474.261038734269,8637326864,1,0
106,True,5.96,-4.0,465.4,56.1,135,106,479.0424424437701,8637326864,1,0
107,True,5.92,-4.1,471.5,56.1,136,107,484.6443591727948,8637326864,1,0
108,True,5.9,-4.7,477.2,56.1,136,108,489.8071131586786,8637326864,1,0
109,True,5.64,-4.8,482.6,56.1,136,109,494.68837420799497,8637326864,1,0
110,True,5.6,0.0,488.2,55.0,136,110,500.28837420799493,8637326864,1,0
111,True,5.66,0.0,493.7,55.0,136,111,505.78837420799493,8637326864,1,0
112,True,5.5600000000000005,4.6,499.3,56.1,137,112,512.3188261679688,8637326864,1,0
113,True,5.66,4.5,505.5,56.1,138,113,519.5431110211596,8637326864,1,0
114,True,5.8,0.0,511.6,56.1,139,114,525.6431110211596,8637326864,1,0
115,True,5.8,0.0,517.2,56.1,139,115,531.2431110211596,8637326864,1,0
116,True,6.04,-4.5,523.9,56.1,139,116,537.3322522642536,8637326864,1,0
117,True,6.14,-4.3,530.0,56.1,139,117,542.890680095232,8637326864,1,0
118,True,6.0,-4.5,535.5,55.0,139,118,547.8832509344076,8637326864,1,0
119,True,6.06,-4.8,541.9,55.0,139,119,553.6684492150787,8637326864,1,0
120,True,6.04,-4.1,547.4,55.0,138,120,558.7144479541656,8637326864,1,0
121,True,5.66,-4.2,552.2,55.0,138,121,563.110822663116,8637326864,1,0
122,True,5.52,-9.5,557.6,54.1,138,122,567.8333155257955,8637326864,1,0
123,True,5.6,-9.0,563.5,54.1,138,123,572.992213147242,8637326864,1,0
124,True,5.26,-4.8,568.2,53.0,139,124,577.2436029742323,8637326864,1,0
125,True,5.36,-4.8,574.2,53.0,139,125,582.665359979165,8637326864,1,0
126,True,5.5600000000000005,0.0,580.0,53.0,140,126,588.465359979165,8637326864,1,0
127,True,5.6,0.0,585.6,53.0,140,127,594.065359979165,8637326864,1,0
128,True,5.74,-3.6,592.2,53.0,140,128,600.1820404474264,8637326864,1,0
129,True,6.08,-3.5,598.6,53.0,140,129,606.1228886032142,8637326864,1,0
130,True,6.28,-3.6,605.6,52.1,141,130,612.6084936157145,8637326864,1,0
131,True,6.36,-3.5,611.8,52.1,141,131,618.3636902666339,8637326864,1,0
132,True,6.42,-4.1,617.7,52.1,141,132,623.7985184581551,8637326864,1,0
133,True,6.52,-4.1,624.8,52.1,141,133,630.3438337533769,8637326864,1,0
134,True,6.6,-4.1,631.6,51.1,141,134,636.6125864304909,8637326864,1,0
135,True,6.5,-4.1,638.1,51.1,140,135,642.6047764894968,8637326864,1,0
136,True,6.44,-4.1,644.0,51.1,140,136,648.00712384129,8637326864,1,0
137,True,6.68,-4.0,651.1,51.1,139,137,654.5173216109689,8637326864,1,0
138,True,6.62,-3.8,657.9,50.0,139,138,660.7766535750355,8637326864,1,0
139,True,6.66,-3.9,664.9,50.0,139,139,667.2054559495708,8637326864,1,0
140,True,6.84,-3.4,672.3,50.0,138,140,674.0918312728903,8637326864,1,0
141,True,6.9,-3.4,678.5,50.0,137,141,679.8628856997245,8637326864,1,0
142,True,6.8,-3.5,685.1,49.1,136,142,685.984532632093,8637326864,1,0
143,True,6.86,-3.6,692.2,49.1,135,143,692.5645979843135,8637326864,1,0
144,True,6.66,-4.2,698.2,49.1,135,144,698.0456246533447,8637326864,1,0
145,True,6.36,-4.4,704.1,49.1,134,145,703.414729850326,8637326864,1,0
146,True,6.42,-4.6,710.6,48.0,134,146,709.3095823387725,8637326864,1,0
147,True,6.28,-4.4,716.5,48.0,134,147,714.6822559793112,8637326864,1,0
148,True,5.84,4.4,721.4,48.0,133,148,720.3693001982407,8637326864,1,0
149,True,6.08,4.4,728.6,48.0,133,149,728.7140291680003,8637326864,1,0
150,True,6.1,4.3,734.6,49.1,132,150,735.6395566658282,8637326864,1,0
151,True,6.02,4.4,740.7,49.1,132,151,742.6947761963316,8637326864,1,0
152,True,5.94,0.0,746.2,49.1,132,152,748.1947761963316,8637326864,1,0
153,True,6.34,0.0,753.1,49.1,131,153,755.0947761963316,8637326864,1,0
154,True,6.12,0.0,759.2,49.1,131,154,761.1947761963316,8637326864,1,0
155,True,6.18,0.0,765.5,49.1,131,155,767.4947761963316,8637326864,1,0
156,True,6.3,0.0,772.2,49.1,131,156,774.1947761963316,8637326864,1,0
157,True,6.24,0.0,777.4,49.1,131,157,779.3947761963316,8637326864,1,0
158,True,6.04,0.0,783.3,49.1,132,158,785.2947761963316,8637326864,1,0
159,True,6.22,0.0,790.3,49.1,133,159,792.2947761963316,8637326864,1,0
160,True,5.98,0.0,795.4,49.1,133,160,797.3947761963316,8637326864,1,0
161,True,6.14,0.0,802.9,49.1,134,161,804.8947761963316,8637326864,1,0
162,True,6.38,0.0,809.3,49.1,134,162,811.2947761963316,8637326864,1,0
163,True,6.5,0.0,815.8,49.1,135,163,817.7947761963316,8637326864,1,0
164,True,6.4,0.0,822.3,49.1,136,164,824.2947761963316,8637326864,1,0
165,True,6.5600000000000005,0.0,828.2,49.1,137,165,830.1947761963316,8637326864,1,0
166,True,6.5600000000000005,0.0,835.7,49.1,136,166,837.6947761963316,8637326864,1,0
167,True,6.48,0.0,841.7,49.1,136,167,843.6947761963316,8637326864,1,0
168,True,6.36,-8.1,847.6,49.1,136,168,848.8625461459186,8637326864,1,0
169,True,6.24,-8.1,853.5,49.1,135,169,854.0294037956809,8637326864,1,0
170,True,6.4,-12.7,860.2,47.1,135,170,860.0767659243934,8637326864,1,0
171,True,6.08,-12.2,866.1,47.1,134,171,865.3507591954042,8637326864,1,0
172,True,5.98,-4.3,871.6,46.0,133,172,870.3608267495285,8637326864,1,0
173,True,6.18,-4.3,878.5,46.0,134,173,876.6461842265209,8637326864,1,0
174,True,6.26,0.0,884.8,46.0,135,174,882.9461842265208,8637326864,1,0
175,True,6.1,0.0,890.7,46.0,136,175,888.8461842265209,8637326864,1,0
176,True,6.36,0.0,897.9,46.0,137,176,896.0461842265208,8637326864,1,0
177,True,6.66,0.0,904.9,46.0,137,177,903.0461842265208,8637326864,1,0
178,True,6.6,0.0,911.5,46.0,138,178,909.6461842265209,8637326864,1,0
179,True,6.76,0.0,918.6,46.0,138,179,916.7461842265209,8637326864,1,0
180,True,6.94,0.0,925.4,46.0,138,180,923.5461842265208,8637326864,1,0
181,True,6.76,0.0,931.7,46.0,138,181,929.8461842265209,8637326864,1,0
182,True,6.9,0.0,939.4,46.0,137,182,937.5461842265208,8637326864,1,0
183,True,6.84,0.0,945.7,46.0,137,183,943.8461842265209,8637326864,1,0
184,True,6.48,0.0,951.0,46.0,137,184,949.1461842265209,8637326864,1,0
185,True,6.2,0.0,956.4,46.0,137,185,954.5461842265208,8637326864,1,0
186,True,5.98,0.0,961.6,46.0,136,186,959.7461842265209,8637326864,1,0
187,True,5.38,0.0,966.3,46.0,136,187,964.4461842265208,8637326864,1,0
188,True,4.96,0.0,970.5,46.0,136,188,968.6461842265209,8637326864,1,0
189,True,4.58,0.0,973.9,46.0,135,189,972.0461842265208,8637326864,1,0
190,True,3.94,-20.0,976.1,46.0,135,190,974.4408779279728,8637326864,1,0
191,True,3.12,-16.9,977.2,46.0,135,191,975.5316944927365,8637326864,1,0
192,True,2.5,-15.5,978.8,44.0,135,192,977.0609455977542,8637326864,1,0
193,True,1.98,-18.7,980.4,44.0,134,193,978.7351252391946,8637326864,1,0
194,True,1.6600000000000001,-16.2,982.2,44.0,134,194,980.4893067094627,8637326864,1,0
195,True,1.54,0.0,983.8,44.0,134,195,982.0893067094626,8637326864,1,0
196,True,1.9,0.0,986.7,44.0,134,196,984.9893067094627,8637326864,1,0
197,True,2.12,0.0,989.4,44.0,133,197,987.6893067094626,8637326864,1,0
198,True,2.64,0.0,993.6,44.0,133,198,991.8893067094626,8637326864,1,0
199,True,3.38,0.0,999.1,44.0,132,199,997.3893067094626,8637326864,1,0
200,True,4.42,0.0,1005.9,44.0,131,200,1004.1893067094626,8637326864,1,0
201,True,5.2,0.0,1012.7,44.0,130,201,1010.9893067094627,8637326864,1,0
202,True,6.2,0.0,1020.4,44.0,129,202,1018.6893067094626,8637326864,1,0
203,True,7.04,0.0,1028.8,44.0,129,203,1027.0893067094626,8637326864,1,0
204,True,7.48,0.0,1036.5,44.0,128,204,1034.7893067094626,8637326864,1,0
205,True,7.48,0.0,1043.3,44.0,128,205,1041.5893067094626,8637326864,1,0
206,True,7.88,0.0,1052.1,44.0,127,206,1050.3893067094625,8637326864,1,0
207,True,7.74,0.0,1059.1,44.0,127,207,1057.3893067094625,8637326864,1,0
208,True,7.52,3.8,1066.4,44.0,127,208,1065.6472575572452,8637326864,1,0
209,True,7.32,4.0,1073.1,44.0,126,209,1073.2808607261952,8637326864,1,0
210,True,7.4,0.0,1080.3,45.1,126,210,1080.4808607261953,8637326864,1,0
211,True,6.78,0.0,1086.0,45.1,126,211,1086.1808607261953,8637326864,1,0
212,True,6.72,-4.3,1092.7,44.0,126,212,1092.2860191634995,8637326864,1,0
213,True,6.54,-4.1,1099.1,44.0,126,213,1098.1377018579483,8637326864,1,0
214,True,6.38,4.2,1105.0,44.0,126,214,1104.9211841307774,8637326864,1,0
215,True,6.3,4.3,1111.8,44.0,126,215,1112.7753736107086,8637326864,1,0
216,True,6.42,4.1,1118.1,45.1,126,216,1120.000537805466,8637326864,1,0
217,True,6.22,4.2,1123.8,45.1,126,217,1126.5540715266736,8637326864,1,0
218,True,6.34,0.0,1130.8,45.1,127,218,1133.5540715266736,8637326864,1,0
219,True,6.44,0.0,1137.2,45.1,128,219,1139.9540715266737,8637326864,1,0
220,True,6.34,0.0,1143.5,45.1,129,220,1146.2540715266737,8637326864,1,0
221,True,6.34,0.0,1149.8,45.1,130,221,1152.5540715266736,8637326864,1,0
222,True,6.42,0.0,1155.9,45.1,130,222,1158.6540715266738,8637326864,1,0
223,True,6.18,0.0,1161.7,45.1,131,223,1164.4540715266737,8637326864,1,0
224,True,6.22,0.0,1168.3,45.1,132,224,1171.0540715266736,8637326864,1,0
225,True,6.22,0.0,1174.6,45.1,132,225,1177.3540715266736,8637326864,1,0
226,True,6.16,0.0,1180.6,45.1,133,226,1183.3540715266736,8637326864,1,0
227,True,6.24,0.0,1187.1,45.1,134,227,1189.8540715266736,8637326864,1,0
228,True,6.34,0.0,1193.4,45.1,135,228,1196.1540715266738,8637326864,1,0
229,True,6.24,0.0,1199.5,45.1,135,229,1202.2540715266737,8637326864,1,0
230,True,6.16,0.0,1205.4,45.1,136,230,1208.1540715266738,8637326864,1,0
231,True,6.14,0.0,1211.3,45.1,137,231,1214.0540715266736,8637326864,1,0
232,True,5.98,0.0,1217.0,45.1,137,232,1219.7540715266737,8637326864,1,0
233,True,5.88,0.0,1222.8,45.1,136,233,1225.5540715266736,8637326864,1,0
234,True,5.78,0.0,1228.4,45.1,135,234,1231.1540715266738,8637326864,1,0
235,True,5.62,0.0,1233.5,45.1,135,235,1236.2540715266737,8637326864,1,0
236,True,5.52,0.0,1238.9,45.1,135,236,1241.6540715266738,8637326864,1,0
237,True,5.22,0.0,1243.1,45.1,134,237,1245.8540715266736,8637326864,1,0
238,True,4.68,-6.8,1246.2,45.1,134,238,1248.587294184614,8637326864,1,0
239,True,4.42,-6.5,1250.5,45.1,134,239,1252.3871833141427,8637326864,1,0
240,True,4.24,5.0,1254.7,44.0,134,240,1257.3388902021454,8637326864,1,0
241,True,4.1,4.9,1259.4,44.0,134,241,1262.8446659750834,8637326864,1,0
242,True,4.24,9.9,1264.3,46.0,134,242,1269.9996858627449,8637326864,1,0
243,True,4.6,9.0,1269.2,46.0,134,243,1276.8847388186366,8637326864,1,0
244,True,4.84,0.0,1274.7,46.0,133,244,1282.3847388186366,8637326864,1,0
245,True,5.32,0.0,1281.3,46.0,132,245,1288.9847388186365,8637326864,1,0
246,True,5.94,0.0,1289.1,46.0,132,246,1296.7847388186365,8637326864,1,0
247,True,6.42,0.0,1296.4,46.0,132,247,1304.0847388186367,8637326864,1,0
248,True,7.04,0.0,1304.4,46.0,131,248,1312.0847388186367,8637326864,1,0
249,True,7.34,0.0,1311.4,46.0,129,249,1319.0847388186367,8637326864,1,0
250,True,7.08,0.0,1316.7,46.0,129,250,1324.3847388186366,8637326864,1,0
251,True,7.04,0.0,1324.3,46.0,129,251,1331.9847388186365,8637326864,1,0
252,True,6.88,-3.4,1330.8,46.0,129,252,1338.0335820080388,8637326864,1,0
253,True,6.64,-3.5,1337.6,46.0,129,253,1344.3457331735633,8637326864,1,0
254,True,6.5,-3.5,1343.9,45.1,129,254,1350.1906793544047,8637326864,1,0
255,True,6.76,-3.5,1350.5,45.1,130,255,1356.3155738341839,8637326864,1,0
256,True,6.5,0.0,1356.8,45.1,130,256,1362.6155738341838,8637326864,1,0
257,True,6.58,0.0,1363.7,45.1,130,257,1369.515573834184,8637326864,1,0
258,True,6.52,0.0,1370.2,45.1,130,258,1376.015573834184,8637326864,1,0
259,True,6.62,3.5,1377.0,45.1,130,259,1383.5694833149953,8637326864,1,0
260,True,6.6,3.5,1383.5,45.1,131,260,1390.8034648532675,8637326864,1,0
261,True,6.66,3.5,1390.1,46.0,131,261,1398.1487384152053,8637326864,1,0
262,True,6.5,3.5,1396.2,46.0,131,262,1404.9343878310274,8637326864,1,0
263,True,6.5600000000000005,0.0,1403.0,46.0,131,263,1411.7343878310273,8637326864,1,0
264,True,6.52,0.0,1409.6,46.0,131,264,1418.3343878310272,8637326864,1,0
265,True,6.54,0.0,1416.2,46.0,131,265,1424.9343878310274,8637326864,1,0
266,True,6.5,0.0,1422.6,46.0,131,266,1431.3343878310272,8637326864,1,0
267,True,6.58,0.0,1429.1,46.0,131,267,1437.8343878310272,8637326864,1,0
268,True,6.46,0.0,1435.3,46.0,131,268,1444.0343878310273,8637326864,1,0
269,True,6.52,0.0,1442.2,46.0,131,269,1450.9343878310274,8637326864,1,0
270,True,6.52,0.0,1448.8,46.0,131,270,1457.5343878310273,8637326864,1,0
271,True,6.52,0.0,1455.2,46.0,130,271,1463.9343878310274,8637326864,1,0
272,True,6.4,0.0,1461.1,46.0,130,272,1469.8343878310272,8637326864,1,0
273,True,6.46,0.0,1467.6,46.0,130,273,1476.3343878310272,8637326864,1,0
274,True,6.5,0.0,1474.7,46.0,129,274,1483.4343878310274,8637326864,1,0
275,True,6.48,0.0,1481.2,46.0,129,275,1489.9343878310274,8637326864,1,0
276,True,6.52,0.0,1487.8,46.0,128,276,1496.5343878310273,8637326864,1,0
277,True,6.62,0.0,1494.2,46.0,127,277,1502.9343878310274,8637326864,1,0
278,True,6.68,0.0,1501.0,46.0,126,278,1509.7343878310273,8637326864,1,0
279,True,6.58,0.0,1507.6,46.0,124,279,1516.3343878310272,8637326864,1,0
280,True,6.5,0.0,1513.7,46.0,124,280,1522.4343878310274,8637326864,1,0
281,True,6.76,0.0,1521.6,46.0,124,281,1530.3343878310272,8637326864,1,0
282,True,6.78,0.0,1528.1,46.0,124,282,1536.8343878310272,8637326864,1,0
283,True,6.5,0.0,1533.5,46.0,124,283,1542.2343878310273,8637326864,1,0
284,True,6.62,0.0,1540.7,46.0,124,284,1549.4343878310274,8637326864,1,0
285,True,6.68,0.0,1547.1,46.0,124,285,1555.8343878310272,8637326864,1,0
286,True,6.42,0.0,1553.7,46.0,124,286,1562.4343878310274,8637326864,1,0
287,True,6.42,0.0,1560.2,46.0,125,287,1568.9343878310274,8637326864,1,0
288,True,6.64,4.2,1566.7,46.0,125,288,1576.402962123634,8637326864,1,0
289,True,6.42,4.2,1572.8,46.0,125,289,1583.4254213722315,8637326864,1,0
290,True,6.42,4.3,1579.2,47.1,125,290,1590.822588945118,8637326864,1,0
291,True,6.34,4.2,1585.4,47.1,125,291,1597.95556412569,8637326864,1,0
292,True,6.22,0.0,1591.3,47.1,125,292,1603.8555641256899,8637326864,1,0
293,True,6.28,0.0,1598.1,47.1,125,293,1610.6555641256898,8637326864,1,0
294,True,6.34,0.0,1604.5,47.1,125,294,1617.05556412569,8637326864,1,0
295,True,6.26,0.0,1610.5,47.1,125,295,1623.05556412569,8637326864,1,0
296,True,6.3,-4.1,1616.9,47.1,125,296,1628.9123802803229,8637326864,1,0
297,True,6.5600000000000005,-4.0,1624.1,47.1,125,297,1635.5178538633777,8637326864,1,0
298,True,6.5,-3.9,1630.6,46.0,125,298,1641.4890091678126,8637326864,1,0
299,True,6.6,-4.0,1637.5,46.0,124,299,1647.8140849948952,8637326864,1,0
300,True,6.78,0.0,1644.4,46.0,124,300,1654.7140849948953,8637326864,1,0
301,True,6.78,0.0,1650.8,46.0,124,301,1661.1140849948952,8637326864,1,0
302,True,6.6,0.0,1657.1,46.0,124,302,1667.4140849948951,8637326864,1,0
303,True,6.74,0.0,1664.3,46.0,124,303,1674.6140849948952,8637326864,1,0
304,True,6.42,0.0,1669.6,46.0,124,304,1679.9140849948951,8637326864,1,0
305,True,6.5600000000000005,0.0,1677.2,46.0,124,305,1687.5140849948953,8637326864,1,0
306,True,6.5600000000000005,0.0,1683.6,46.0,124,306,1693.9140849948951,8637326864,1,0
307,True,6.62,-3.5,1690.2,46.0,125,307,1700.0389794746745,8637326864,1,0
308,True,6.5,-3.5,1696.8,46.0,125,308,1706.1638739544537,8637326864,1,0
309,True,6.74,-3.4,1703.3,45.1,125,309,1712.2052745377339,8637326864,1,0
310,True,6.5,-3.6,1709.7,45.1,125,310,1718.1366010524116,8637326864,1,0
311,True,6.66,0.0,1716.9,45.1,125,311,1725.3366010524117,8637326864,1,0
312,True,6.44,0.0,1722.4,45.1,125,312,1730.8366010524117,8637326864,1,0
313,True,6.5,3.7,1729.3,45.1,125,313,1738.561338758008,8637326864,1,0
314,True,6.54,3.6,1736.0,45.1,125,314,1746.0320768215622,8637326864,1,0
315,True,6.4,3.7,1741.7,46.0,125,315,1752.4065885583077,8637326864,1,0
316,True,6.22,3.8,1748.0,46.0,126,316,1759.4882059931908,8637326864,1,0
317,True,6.38,0.0,1754.3,46.0,126,317,1765.7882059931908,8637326864,1,0
318,True,6.16,0.0,1760.1,46.0,126,318,1771.5882059931907,8637326864,1,0
319,True,6.26,0.0,1767.3,46.0,125,319,1778.7882059931908,8637326864,1,0
320,True,6.38,0.0,1773.6,46.0,125,320,1785.0882059931907,8637326864,1,0
321,True,6.26,0.0,1779.3,46.0,125,321,1790.7882059931908,8637326864,1,0
322,True,6.28,0.0,1785.7,46.0,125,322,1797.1882059931909,8637326864,1,0
323,True,6.36,0.0,1791.9,46.0,125,323,1803.388205993191,8637326864,1,0
324,True,6.04,-4.2,1797.5,46.0,126,324,1808.5242535146092,8637326864,1,0
325,True,5.62,-4.4,1801.7,46.0,126,325,1812.3614881230656,8637326864,1,0
326,True,5.68,-4.7,1807.7,45.1,126,326,1817.8093973500102,8637326864,1,0
327,True,5.42,-4.2,1812.8,45.1,126,327,1822.4837363469687,8637326864,1,0
328,True,4.98,0.0,1816.8,45.1,126,328,1826.4837363469687,8637326864,1,0
