time,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
75,True,6.422,-2.3,62,300.0,192.6,117,298.90370084643627,8852515628,0,0
76,True,6.462,-3.1,29,306.1,192.4,118,304.5996471120778,8852515628,0,0
77,True,6.6,-2.4,29,312.4,192.2,117,310.57710440130563,8852515628,0,0
78,True,6.428,-2.5,29,318.6,192.0,116,316.45325363775123,8852515628,0,0
79,True,6.286,-1.7000000000000002,18,324.5,192.0,115,322.17117582240553,8852515628,0,0
80,True,6.05,-0.8,18,330.2,191.8,113,327.8063886568682,8852515628,0,0
81,True,5.994,-0.8,18,336.0,191.8,112,333.5417367406757,8852515628,0,0
82,True,6.04,0.0,19,342.6,191.8,112,340.1417367406757,8852515628,0,0
83,True,6.05,0.0,64,348.8,191.8,112,346.3417367406757,8852515628,0,0
84,True,6.176,-0.8,65,355.4,191.8,113,352.87404695927415,8852515628,0,0
85,True,6.316,-0.8,68,361.8,191.8,114,359.21004797757143,8852515628,0,0
86,True,6.434,-0.8,64,368.2,191.6,115,365.54604899586866,8852515628,0,0
87,True,6.434,-0.8,65,374.8,191.6,115,372.07963223433785,8852515628,0,0
88,True,6.508,-0.8,65,381.4,191.6,115,378.6123700951497,8852515628,0,0
89,True,6.466,-0.8,65,387.7,191.6,115,384.84816532592464,8852515628,0,0
90,True,6.42,-0.8,64,393.9,191.4,116,390.9825213181189,8852515628,0,0
91,True,6.45,-0.8,65,400.5,191.4,116,397.5089518962447,8852515628,0,0
92,True,6.346,0.0,63,406.5,191.4,116,403.5089518962447,8852515628,0,0
93,True,6.118,0.8,42,412.0,191.4,116,409.09327607658537,8852515628,0,0
94,True,5.968,0.9,49,417.6,191.4,116,414.78074816971645,8852515628,0,0
95,True,6.026,0.8,59,424.0,191.6,116,421.2776665250517,8852515628,0,0
96,True,5.846,0.8,60,429.7,191.6,116,427.0598691384815,8852515628,0,0
97,True,5.842,0.8,62,435.7,191.6,116,433.1463982052497,8852515628,0,0
98,True,6.034,0.8,63,442.1,191.6,116,439.63595812113044,8852515628,0,0
99,True,6.194,0.8,63,448.5,191.8,116,446.1234054384034,8852515628,0,0
100,True,6.144,1.6,65,454.7,191.8,116,452.5532444401855,8852515628,0,0
101,True,6.286,1.6,63,461.1,191.8,117,459.1935777764429,8852515628,0,0
102,True,6.404,1.6,65,467.7,192.0,117,466.035117919337,8852515628,0,0
103,True,6.36,1.5,64,473.9,192.2,117,472.4576971979373,8852515628,0,0
104,True,6.38,1.5,64,480.5,192.2,117,479.29769186112986,8852515628,0,0
105,True,6.498,0.8,64,487.2,192.2,117,486.0855310427906,8852515628,0,0
106,True,6.498,0.8,30,493.6,192.4,118,492.5745564964738,8852515628,0,0
107,True,6.464,0.9,30,500.0,192.4,118,499.08035879043996,8852515628,0,0
108,True,6.338,0.0,30,505.6,192.4,119,504.68035879044,8852515628,0,0
109,True,5.808,0.0,30,509.5,192.4,119,508.58035879043996,8852515628,0,0
110,True,4.932,0.0,0,511.9,192.4,119,510.98035879043994,8852515628,0,0
111,True,4.368,0.0,0,515.4,192.4,119,514.4803587904399,8852515628,0,0
112,True,3.696,0.0,0,518.5,192.4,119,517.58035879044,8852515628,0,0
113,True,3.404,0.0,0,522.7,192.4,120,521.78035879044,8852515628,0,0
114,True,3.646,0.0,7,527.7,192.4,120,526.78035879044,8852515628,0,0
115,True,4.474,0.0,7,534.3,192.4,120,533.3803587904399,8852515628,0,0
116,True,4.83,-0.8,7,539.6,192.4,120,538.6289992279192,8852515628,0,0
117,True,5.464,-0.7000000000000001,7,545.8,192.4,120,544.7696653225727,8852515628,0,0
118,True,6.306,-1.5,15,554.2,192.2,120,552.9679907694155,8852515628,0,0
119,True,6.648,-2.2,64,561.0,192.2,120,559.468918223911,8852515628,0,0
120,True,6.58,-1.5,61,567.2,192.0,119,565.5041473112302,8852515628,0,0
121,True,6.784,-2.3,65,573.5,191.8,119,571.4999790749197,8852515628,0,0
122,True,6.852,-1.5,65,580.1,191.8,118,577.9268012816361,8852515628,0,0
123,True,6.506,-0.7000000000000001,68,586.7,191.6,118,584.4636393823964,8852515628,0,0
124,True,6.476,-1.5,67,593.3,191.6,118,590.9010868054027,8852515628,0,0
125,True,6.614,-0.7000000000000001,68,600.2,191.6,118,597.7409138039576,8852515628,0,0
126,True,6.742,-0.7000000000000001,70,607.2,191.4,118,604.6827878412502,8852515628,0,0
127,True,6.962,-1.3,72,614.9,191.4,119,612.2139493934925,8852515628,0,0
128,True,7.11,-0.7000000000000001,73,622.3,191.4,119,619.5571690156181,8852515628,0,0
129,True,7.31,-1.3,74,629.9,191.2,119,626.9953114247229,8852515628,0,0
130,True,7.462,-1.3,79,637.5,191.2,120,634.4367411211032,8852515628,0,0
131,True,7.606,-1.3,77,645.3,191.0,121,642.079174614466,8852515628,0,0
132,True,7.66,-1.8,82,653.2,191.0,121,649.7064112188498,8852515628,0,0
133,True,7.874,-1.2,81,661.6,190.8,122,657.9489006556098,8852515628,0,0
134,True,8.108,-2.3,84,670.4,190.6,123,666.3245399829177,8852515628,0,0
135,True,8.274000000000001,-2.3,84,678.9,190.6,123,674.4175774953038,8852515628,0,0
136,True,8.442,-2.4,32,687.5,190.2,124,682.584313743319,8852515628,0,0
137,True,8.57,-2.6,32,696.1,190.0,124,690.7169565265309,8852515628,0,0
138,True,8.376,-2.2,32,703.5,189.8,125,697.7793366710987,8852515628,0,0
139,True,7.908,-2.6,32,710.0,189.8,125,703.9143596701014,8852515628,0,0
140,True,7.106,-3.1,0,714.4,189.6,126,708.0303563959224,8852515628,0,0
141,True,6.274,-3.3,0,718.8,189.4,126,712.1229651022135,8852515628,0,0
142,True,5.424,-3.2,0,723.2,189.2,126,716.2243165786136,8852515628,0,0
143,True,4.896,-1.9,7,728.0,189.2,126,720.8535643750353,8852515628,0,0
144,True,4.612,-2.4,59,733.0,189.0,127,725.5975780966447,8852515628,0,0
145,True,5.182,-3.6,63,740.3,189.0,127,732.3455068283996,8852515628,0,0
146,True,5.78,-3.4,63,747.7,188.6,127,739.2223708827672,8852515628,0,0
147,True,6.444,-3.4,63,755.4,188.2,126,746.3731048322618,8852515628,0,0
148,True,6.928,-4.3,63,762.6,188.0,126,752.9500043639129,8852515628,0,0
149,True,7.316,-4.6,16,769.6,188.0,125,759.3160059174002,8852515628,0,0
150,True,7.028,-4.8,16,775.5,187.4,123,764.6650380307705,8852515628,0,0
151,True,6.786,-6.4,16,781.7,187.0,123,770.1627863555005,8852515628,0,0
152,True,6.49,-4.6,16,787.8,186.8,122,775.7040336744197,8852515628,0,0
153,True,6.378,-3.0,0,794.5,186.4,121,781.9748943878078,8852515628,0,0
154,True,6.35,-2.9,10,801.4,186.2,120,788.4469421304588,8852515628,0,0
155,True,6.5440000000000005,-1.4,68,808.2,186.2,120,795.0879415670013,8852515628,0,0
156,True,6.736,-1.4,70,815.3,186.0,121,802.0240799061149,8852515628,0,0
157,True,6.97,-1.4,72,822.7,186.0,122,809.2562148646198,8852515628,0,0
158,True,7.084,-0.7000000000000001,72,829.9,185.8,122,816.3956931696164,8852515628,0,0
159,True,7.156,-1.4,29,837.1,185.8,123,823.4330631294014,8852515628,0,0
160,True,7.174,-2.1,29,844.1,185.8,123,830.142530614606,8852515628,0,0
161,True,7.274,-3.6,29,851.7,185.6,123,837.1799287196205,8852515628,0,0
162,True,7.248,-5.4,29,858.9,185.2,123,843.6432799832185,8852515628,0,0
163,True,7.046,-5.4,0,865.2,184.8,123,849.2965744817507,8852515628,0,0
164,True,6.574,-5.6,0,870.0,184.4,123,853.5934091425653,8852515628,0,0
165,True,5.95,-4.0,0,873.8,184.4,123,857.0825687152673,8852515628,0,0
166,True,5.026,-2.9,0,876.8,184.2,122,859.8947237856029,8852515628,0,0
167,True,4.23,-4.5,0,880.1,184.2,121,862.8986182324728,8852515628,0,0
168,True,3.69,-2.8,6,883.6,184.0,120,866.1917859478044,8852515628,0,0
169,True,3.416,-3.7,53,887.1,183.8,119,869.421344788937,8852515628,0,0
170,True,3.504,-4.3,59,891.3,183.8,117,873.2557192944738,8852515628,0,0
171,True,3.858,-2.9,60,896.1,183.6,117,877.7589482841098,8852515628,0,0
172,True,4.386,-3.7,60,902.0,183.2,117,883.2124318398027,8852515628,0,0
173,True,4.846,-3.5,60,907.8,183.2,116,888.5900731984515,8852515628,0,0
174,True,5.23,-2.6,22,913.2,183.0,116,893.6884582436912,8852515628,0,0
175,True,5.524,-2.7,22,919.0,182.8,115,899.1627864581859,8852515628,0,0
176,True,5.73,-2.8,22,924.8,182.6,114,904.6209718122901,8852515628,0,0
177,True,5.69,-3.1,22,930.5,182.6,113,909.9514217268545,8852515628,0,0
178,True,5.426,-3.8,0,935.0,182.4,112,914.1037116654535,8852515628,0,0
179,True,5.074,-5.1,0,938.6,182.2,111,917.349232467147,8852515628,0,0
180,True,4.358,-6.3,0,940.8,182.0,111,919.3023227514673,8852515628,0,0
181,True,3.484,-5.6,8,942.2,182.0,110,920.5551605424616,8852515628,0,0
182,True,2.594,-3.6,8,943.4,181.8,110,921.6660468284622,8852515628,0,0
183,True,1.9,-1.6,8,944.5,181.8,111,922.7354699143349,8852515628,0,0
184,True,1.418,-1.8,20,945.7,181.8,112,923.8953353931748,8852515628,0,0
185,True,1.328,1.4,20,947.4,181.8,113,925.6516103168259,8852515628,0,0
186,True,1.526,1.6,35,949.8,181.8,113,928.1441008908843,8852515628,0,0
187,True,1.994,1.3,51,953.4,181.8,113,931.8424080388863,8852515628,0,0
188,True,2.7439999999999998,1.1,51,958.2,182.0,114,936.7461650566592,8852515628,0,0
189,True,3.496,0.0,51,963.2,182.0,114,941.7461650566592,8852515628,0,0
190,True,4.202,-1.0,51,968.4,182.0,114,946.8698264157425,8852515628,0,0
191,True,4.712,-1.0,51,973.4,181.8,113,951.800308232695,8852515628,0,0
192,True,5.004,-1.9,0,978.4,181.8,113,956.6095237690419,8852515628,0,0
193,True,5.204,-1.0,0,984.2,181.8,113,962.3283193347025,8852515628,0,0
194,True,5.15,-1.9,67,988.9,181.6,113,966.8622768847242,8852515628,0,0
195,True,5.172,-1.9,67,994.3,181.6,113,972.0701806556986,8852515628,0,0
196,True,5.316,-0.9,70,1000.0,181.4,114,977.7005301960061,8852515628,0,0
197,True,5.462,0.0,71,1005.7,181.4,114,983.4005301960061,8852515628,0,0
198,True,5.514,1.0,38,1011.8,181.4,115,989.6223926944855,8852515628,0,0
199,True,5.324,1.1,38,1015.5,181.6,115,993.4056546673353,8852515628,0,0
200,True,5.072,1.2,38,1019.6,181.6,115,997.6041752432432,8852515628,0,0
201,True,4.766,0.0,38,1023.8,181.6,115,1001.8041752432431,8852515628,0,0
202,True,4.668,0.0,0,1029.1,181.6,115,1007.104175243243,8852515628,0,0
203,True,4.384,-1.0,12,1033.7,181.6,116,1011.637100698896,8852515628,0,0
204,True,4.718,-1.0,65,1039.1,181.6,116,1016.9550691752086,8852515628,0,0
205,True,4.886,-1.0,65,1044.1,181.4,116,1021.8801504831694,8852515628,0,0
206,True,5.006,-1.0,34,1048.8,181.4,116,1026.5067436269119,8852515628,0,0
207,True,4.9,0.0,45,1053.6,181.4,116,1031.3067436269118,8852515628,0,0
208,True,4.948,0.0,68,1058.4,181.4,116,1036.106743626912,8852515628,0,0
209,True,4.844,0.0,68,1063.4,181.4,116,1041.106743626912,8852515628,0,0
210,True,4.898,0.0,30,1068.6,181.4,115,1046.3067436269118,8852515628,0,0
211,True,4.852,-1.0,30,1073.1,181.4,115,1050.736948792391,8852515628,0,0
212,True,4.882,-1.1,30,1078.0,181.4,115,1055.5529680775865,8852515628,0,0
213,True,4.866,-1.2,17,1082.8,181.2,116,1060.2656617670787,8852515628,0,0
214,True,4.646,-1.2,65,1086.6,181.2,117,1063.9921654479829,8852515628,0,0
215,True,4.342,-1.1,65,1090.3,181.2,116,1067.625871472912,8852515628,0,0
216,True,4.27,-1.0,68,1094.4,181.2,116,1071.664015358348,8852515628,0,0
217,True,4.444,-0.9,68,1100.2,181.0,117,1077.3912234979373,8852515628,0,0
218,True,4.72,-0.8,68,1106.4,181.0,117,1083.522112828904,8852515628,0,0
219,True,5.232,0.8,68,1112.8,181.0,117,1090.0178470131007,8852515628,0,0
220,True,5.686,0.0,13,1118.7,181.0,117,1095.9178470131008,8852515628,0,0
221,True,5.922,0.0,59,1124.1,181.2,117,1101.3178470131006,8852515628,0,0
222,True,5.9,0.0,62,1129.7,181.0,116,1106.9178470131008,8852515628,0,0
223,True,5.78,-0.9,62,1135.3,181.0,116,1112.4466136476713,8852515628,0,0
224,True,5.554,0.0,61,1140.5,181.0,116,1117.6466136476713,8852515628,0,0
225,True,5.552,0.0,61,1146.4,181.0,116,1123.5466136476714,8852515628,0,0
226,True,5.5120000000000005,0.0,23,1151.6,181.0,116,1128.7466136476712,8852515628,0,0
227,True,5.482,0.0,23,1157.1,181.0,115,1134.2466136476712,8852515628,0,0
228,True,5.368,0.9,23,1162.1,181.0,114,1139.3353680794494,8852515628,0,0
229,True,5.404,1.0,23,1167.5,181.0,114,1144.8352570539607,8852515628,0,0
230,True,5.28,1.0,66,1172.8,181.2,114,1150.2379069480817,8852515628,0,0
231,True,5.22,1.1,66,1177.7,181.2,114,1155.2421514229736,8852515628,0,0
232,True,5.004,1.2,66,1182.1,181.2,114,1159.7478808215087,8852515628,0,0
233,True,4.836,1.4,18,1186.3,181.2,113,1164.0733017327732,8852515628,0,0
234,True,4.51,1.6,30,1190.1,181.4,113,1168.0255936330484,8852515628,0,0
235,True,3.93,3.8,30,1192.5,181.4,113,1170.7348981516284,8852515628,0,0
236,True,3.314,4.9,30,1194.3,181.4,114,1172.8541585241915,8852515628,0,0
237,True,2.614,5.5,30,1195.2,181.4,114,1173.9378643864102,8852515628,0,0
238,True,2.08,5.2,0,1196.7,181.6,114,1175.723691643432,8852515628,0,0
239,True,1.624,6.2,0,1198.2,181.8,114,1177.5784196722434,8852515628,0,0
240,True,1.6920000000000002,5.7,61,1201.0,182.0,114,1180.9705541659062,8852515628,0,0
241,True,1.952,3.2,69,1204.0,182.0,115,1184.2756492250248,8852515628,0,0
242,True,2.414,1.5,71,1207.3,182.2,116,1187.6904000597394,8852515628,0,0
243,True,2.814,1.4,63,1210.8,182.2,117,1191.2998569371277,8852515628,0,0
244,True,3.214,0.0,54,1214.3,182.2,117,1194.7998569371277,8852515628,0,0
245,True,3.466,-1.2,62,1218.3,182.2,117,1198.7259900266415,8852515628,0,0
246,True,3.754,-2.1,61,1222.8,182.2,117,1203.037570034257,8852515628,0,0
247,True,4.108,-2.8,70,1227.8,182.0,117,1207.7396522455533,8852515628,0,0
248,True,4.538,-2.6,73,1233.5,181.8,117,1213.127877264482,8852515628,0,0
249,True,5.124,-2.5,76,1239.9,181.6,116,1219.1952590470203,8852515628,0,0
250,True,5.54,-1.6,75,1246.0,181.6,116,1225.1234910868318,8852515628,0,0
251,True,5.83,-0.8,80,1252.0,181.4,116,1231.0591461291435,8852515628,0,0
252,True,6.142,-1.6,77,1258.5,181.4,116,1237.3796252668544,8852515628,0,0
253,True,6.276,-0.8,81,1264.8,181.4,117,1243.6158255371888,8852515628,0,0
254,True,6.29,-0.8,75,1271.3,181.2,117,1250.0500004192797,8852515628,0,0
255,True,6.354,-0.8,75,1277.8,181.2,117,1256.4841753013707,8852515628,0,0
256,True,6.47,0.0,74,1284.3,181.2,118,1262.9841753013707,8852515628,0,0
257,True,6.41,0.0,74,1290.6,181.2,118,1269.2841753013706,8852515628,0,0
258,True,6.476,0.8,74,1297.2,181.2,119,1275.9765339646228,8852515628,0,0
259,True,6.434,0.8,73,1303.5,181.2,120,1282.3662984005548,8852515628,0,0
260,True,6.302,0.9,70,1309.3,181.4,120,1288.2603725289773,8852515628,0,0
261,True,6.192,1.9,67,1315.3,181.4,122,1294.5589117890884,8852515628,0,0
262,True,5.84,1.9,63,1319.8,181.4,123,1299.2828162341716,8852515628,0,0
263,True,5.5,3.6,62,1324.7,181.6,123,1304.7633502384124,8852515628,0,0
264,True,5.39,4.1,67,1330.5,181.8,124,1311.369649183035,8852515628,0,0
265,True,5.638,3.1,69,1337.5,182.2,125,1319.0580484902132,8852515628,0,0
266,True,5.814,2.9,73,1344.3,182.4,125,1326.4875187857633,8852515628,0,0
267,True,6.172,2.2,74,1350.6,182.4,126,1333.1752685097301,8852515628,0,0
268,True,6.596,2.2,71,1357.7,182.6,127,1340.7193152859825,8852515628,0,0
269,True,6.904,3.0,70,1365.0,182.8,128,1348.7012901848557,8852515628,0,0
270,True,6.806,3.1,68,1371.5,183.0,128,1355.8405181129497,8852515628,0,0
271,True,6.656,3.3,67,1377.6,183.2,128,1362.5857094685387,8852515628,0,0
272,True,6.582,3.5,44,1383.6,183.4,128,1369.2636215923606,8852515628,0,0
273,True,6.346,3.6,53,1389.4,183.6,129,1375.739885319116,8852515628,0,0
274,True,5.922,2.7,63,1394.6,183.8,129,1381.3692361478938,8852515628,0,0
275,True,5.724,2.7,63,1400.1,184.0,129,1387.3345242650578,8852515628,0,0
276,True,5.65,0.9,73,1405.9,184.0,129,1393.2285983934805,8852515628,0,0
277,True,5.5600000000000005,0.0,73,1411.3,184.2,129,1398.6285983934804,8852515628,0,0
278,True,5.5440000000000005,1.0,25,1417.2,184.0,130,1404.6361331753628,8852515628,0,0
279,True,5.48,0.0,25,1422.0,184.0,130,1409.4361331753628,8852515628,0,0
280,True,5.326,3.6,25,1426.7,184.2,130,1414.6909886972753,8852515628,0,0
281,True,5.054,6.2,25,1431.1,184.2,130,1420.1531461866025,8852515628,0,0
282,True,4.502,12.4,0,1433.9,184.6,129,1424.7084091700353,8852515628,0,0
283,True,3.532,10.6,0,1434.8,184.8,129,1426.0543959913928,8852515628,0,0
284,False,2.5620000000000003,11.5,0,1434.8,185.0,128,1426.0543959913928,8852515628,0,0
285,False,1.6139999999999999,5.5,0,1434.8,185.2,128,1426.0543959913928,8852515628,0,0
325,False,0.0,1.4,0,1434.8,185.4,120,1426.0543959913928,8852515628,0,0
326,True,0.079,0.0,32,1438.1,185.4,120,1429.3543959913927,8852515628,0,0
327,True,0.16,-2.8,50,1441.5,185.4,120,1432.553473200572,8852515628,0,0
328,True,0.232,-2.5,59,1444.8,185.2,121,1435.6815348724713,8852515628,0,0
329,True,0.33,-2.1,76,1449.3,185.0,121,1439.9956561337842,8852515628,0,0
330,True,0.33,-0.9,77,1454.2,185.0,121,1444.8345703473115,8852515628,0,0
331,True,0.33,0.0,79,1460.9,185.0,121,1451.5345703473115,8852515628,0,0
332,True,5.18,0.0,75,1467.4,185.0,121,1458.0345703473115,8852515628,0,0
333,True,5.836,-0.7000000000000001,76,1474.0,185.0,121,1464.5733455099592,8852515628,0,0
334,True,6.276,-1.4,68,1480.7,185.0,121,1471.1207054541755,8852515628,0,0
335,True,6.792,-1.3,75,1488.1,184.8,121,1478.3687950488952,8852515628,0,0
336,True,7.062,-1.8,76,1496.2,184.6,122,1486.1966579066773,8852515628,0,0
337,True,7.578,-1.1,76,1505.3,184.6,123,1495.1348248184906,8852515628,0,0
338,True,8.038,-1.1,30,1514.2,184.4,124,1503.882288418131,8852515628,0,0
339,True,8.476,-1.6,90,1523.1,184.4,124,1512.520570068907,8852515628,0,0
340,True,8.81,-1.1,90,1532.2,184.2,124,1521.4663035009987,8852515628,0,0
341,True,9.13,-1.6,91,1541.8,184.0,125,1530.7888703150736,8852515628,0,0
342,True,9.036,-1.1,90,1550.5,184.0,126,1539.3445515170852,8852515628,0,0
343,True,9.168,-1.1,93,1560.0,183.8,126,1548.6846693078182,8852515628,0,0
344,True,9.2,-2.2,94,1569.1,183.8,127,1557.3853457317052,8852515628,0,0
345,True,9.228,-2.2,88,1578.3,183.6,127,1566.1816339844263,8852515628,0,0
346,True,9.144,-2.2,88,1587.5,183.2,128,1574.9779222371474,8852515628,0,0
347,True,9.292,-1.7000000000000002,88,1597.0,183.0,129,1584.193634135474,8852515628,0,0
348,True,9.212,-0.6000000000000001,22,1606.1,183.0,129,1593.2413178613845,8852515628,0,0
349,True,9.056,0.0,22,1614.4,183.0,130,1601.5413178613846,8852515628,0,0
350,True,8.846,0.0,22,1622.6,183.0,131,1609.7413178613845,8852515628,0,0
351,True,8.636,0.6000000000000001,0,1630.7,183.0,131,1617.9146875034726,8852515628,0,0
352,True,8.398,0.6000000000000001,0,1638.9,183.0,131,1626.1914191398778,8852515628,0,0
353,True,8.216,0.6000000000000001,0,1647.1,183.2,131,1634.4720122002216,8852515628,0,0
354,True,8.07,0.7000000000000001,0,1654.7,183.2,131,1642.152258065883,8852515628,0,0
355,True,7.878,0.0,0,1661.9,183.2,132,1649.352258065883,8852515628,0,0
356,True,7.618,0.7000000000000001,70,1668.8,183.2,132,1656.3351902396391,8852515628,0,0
357,True,7.386,1.5,70,1675.9,183.2,132,1663.6743726252153,8852515628,0,0
358,True,7.028,2.3,66,1682.3,183.4,131,1670.4946002330291,8852515628,0,0
359,True,6.862,2.3,66,1689.0,183.6,132,1677.649269553324,8852515628,0,0
360,True,6.628,2.4,67,1695.1,183.8,133,1684.1748965185022,8852515628,0,0
361,True,6.55,1.6,66,1701.6,183.8,133,1690.92216301954,8852515628,0,0
362,True,6.328,1.5,35,1707.5,184.0,133,1697.0367037033031,8852515628,0,0
363,True,6.378,1.5,0,1714.2,184.0,132,1703.969682670754,8852515628,0,0
364,True,6.394,0.7000000000000001,0,1721.0,184.2,132,1710.8514129289488,8852515628,0,0
365,True,6.614,0.7000000000000001,0,1728.2,184.2,130,1718.1350423009196,8852515628,0,0
366,True,6.704,0.7000000000000001,68,1735.1,184.2,130,1725.1125158967302,8852515628,0,0
367,True,6.984,0.7000000000000001,70,1742.4,184.2,130,1732.5002557327334,8852515628,0,0
368,True,7.132,0.7000000000000001,70,1749.8,184.4,130,1739.9833433572257,8852515628,0,0
369,True,6.966,0.7000000000000001,73,1755.8,184.4,130,1746.0510920901158,8852515628,0,0
370,True,7.142,-0.7000000000000001,70,1763.9,184.4,131,1754.0821667543842,8852515628,0,0
371,True,7.202,-1.4,70,1771.1,184.4,131,1761.1236263078672,8852515628,0,0
372,True,7.188,-1.4,26,1778.4,184.2,131,1768.2506726081353,8852515628,0,0
