time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
79,True,4.844,1.5,140.8,413.6,139,158.76799548184562,7960740987,0,0
82,True,4.75,1.5,154.5,413.8,138,172.92545095033176,7960740987,0,0
85,True,4.2,1.2,166.0,414.0,137,184.70487335376043,7960740987,0,0
88,True,3.433,0.4,175.1,414.2,135,193.85357067555543,7960740987,0,0
92,True,3.757,0.0,192.3,414.2,132,211.05357067555545,7960740987,0,0
94,True,4.667,-1.3,203.1,414.0,132,221.62607289423653,7960740987,0,0
95,True,4.829,-2.9,208.9,414.0,132,227.06822317334368,7960740987,0,0
97,True,5.76,-3.3,221.1,413.6,131,238.43024437171766,7960740987,0,0
99,True,6.14,-3.9,233.8,413.0,130,250.1132662913406,7960740987,0,0
100,True,6.18,-4.7,239.8,412.8,129,255.55762350007166,7960740987,0,0
101,True,5.95,-4.5,244.6,412.6,127,259.9308771451229,7960740987,0,0
103,True,5.667,-4.5,255.1,412.0,124,269.4887231124361,7960740987,0,0
104,True,5.38,-3.6,260.7,411.8,121,274.66521638611107,7960740987,0,0
105,True,5.32,-2.7,266.4,411.6,119,280.043459302641,7960740987,0,0
106,True,5.48,-1.4,272.0,411.6,118,285.5158795545233,7960740987,0,0
107,True,5.517,-1.4,277.7,411.4,118,291.0865781036417,7960740987,0,0
109,True,5.76,-1.4,289.5,411.4,118,302.61890141585195,7960740987,0,0
110,True,5.78,-1.2,295.3,411.2,119,308.31097414138253,7960740987,0,0
111,True,5.78,-1.2,300.9,411.2,120,313.79919528743517,7960740987,0,0
113,True,5.633,0.0,311.5,411.0,121,324.3991952874352,7960740987,0,0
115,True,5.24,1.3,321.5,411.0,123,334.69067272176443,7960740987,0,0
117,True,5.117,3.0,331.6,411.2,126,345.7454807526526,7960740987,0,0
120,True,4.92,4.5,346.1,411.8,129,362.5508377056405,7960740987,0,0
123,True,4.45,5.3,358.3,412.4,132,377.1423817160256,7960740987,0,0
125,True,3.88,5.3,365.5,413.0,133,385.72991788742104,7960740987,0,0
128,True,3.66,3.5,376.6,413.6,132,398.09059196224797,7960740987,0,0
131,True,3.733,1.2,387.9,414.0,131,409.67614290996613,7960740987,0,0
135,True,3.957,-0.6000000000000001,404.3,414.0,130,425.9783946299977,7960740987,0,0
141,True,4.44,-1.8,432.3,413.8,129,453.0440374122227,7960740987,0,0
144,True,4.589,-2.2,445.6,413.2,127,465.74142996733787,7960740987,0,0
147,True,3.817,-3.3,455.2,412.8,126,474.67402506582596,7960740987,0,0
148,True,3.729,-2.3,458.4,412.8,126,477.7233059397881,7960740987,0,0
150,True,3.817,-3.6,468.5,412.6,125,487.06927410490385,7960740987,0,0
153,True,6.18,-4.8,489.3,412.2,125,505.90920439915163,7960740987,0,0
155,True,7.36,-5.6,505.3,411.0,124,520.2204695905154,7960740987,0,0
157,True,7.443,-7.9,520.6,409.8,123,533.6390736076402,7960740987,0,0
158,True,7.9,-8.7,528.8,409.2,122,540.8081149711134,7960740987,0,0
159,True,8.0,-8.6,537.3,408.4,121,548.2392548001283,7960740987,0,0
160,True,8.3,-8.3,546.8,407.4,120,556.5544592542373,7960740987,0,0
162,True,8.84,-11.0,564.8,406.0,119,572.4122283401882,7960740987,0,0
163,True,8.68,-12.4,572.2,405.6,118,579.0229254299799,7960740987,0,0
164,True,8.36,-15.6,579.1,403.8,118,585.620762154317,7960740987,0,0
166,True,7.817,-17.6,593.7,401.6,116,600.3147986564616,7960740987,0,0
167,True,7.16,-17.1,600.6,400.4,115,607.149893949587,7960740987,0,0
169,True,6.8,-17.8,613.1,398.4,114,619.8124389035803,7960740987,0,0
171,True,5.76,-16.7,622.5,396.4,112,629.0358755465753,7960740987,0,0
173,True,5.4,-16.3,633.0,394.6,110,639.2486919190795,7960740987,0,0
175,True,5.317,-13.0,645.0,393.0,109,650.0924461078286,7960740987,0,0
176,True,5.72,-12.8,651.1,392.2,109,655.5874468035079,7960740987,0,0
177,True,5.65,-12.6,656.4,392.0,110,660.3448438404672,7960740987,0,0
178,True,5.62,-14.2,661.1,391.0,110,664.6895648096757,7960740987,0,0
179,True,5.433,-17.2,665.6,390.4,110,669.1600573977007,7960740987,0,0
180,True,5.16,-14.9,670.8,389.4,110,674.0439893861817,7960740987,0,0
182,True,4.66,-14.8,679.7,388.0,108,682.3800719604499,7960740987,0,0
184,True,4.72,-14.5,689.2,386.8,109,691.2066448332428,7960740987,0,0
185,True,4.62,-14.4,693.9,386.2,109,695.5652294384715,7960740987,0,0
186,True,4.6,-14.4,698.4,385.4,108,699.7422757484591,7960740987,0,0
188,True,4.633,-15.2,707.5,384.0,107,708.349321675393,7960740987,0,0
190,True,4.6,-13.6,716.9,382.8,106,716.9372496147004,7960740987,0,0
191,True,4.62,-12.6,721.5,382.0,107,721.0650481376169,7960740987,0,0
192,True,4.667,-8.8,726.4,381.6,109,725.3491108237042,7960740987,0,0
193,True,4.76,-5.4,731.3,381.0,110,729.7477804336528,7960740987,0,0
195,True,5.02,-3.7,742.0,380.6,113,739.6311068240469,7960740987,0,0
196,True,5.18,-1.7000000000000002,747.4,380.6,115,744.8588197953853,7960740987,0,0
198,True,5.52,-1.1,758.9,380.4,117,756.1650441424306,7960740987,0,0
201,True,6.02,-0.9,777.5,380.2,118,774.5357358886973,7960740987,0,0
204,True,6.3,-0.7000000000000001,796.7,380.0,121,793.5557720689761,7960740987,0,0
207,True,6.367,-0.5,815.7,380.0,120,812.4690020170135,7960740987,0,0
211,True,6.186,-0.30000000000000004,840.0,379.8,119,836.702583052572,7960740987,0,0
214,True,6.0,0.30000000000000004,857.7,379.8,120,854.4654702352937,7960740987,0,0
215,True,6.0,0.7000000000000001,863.7,379.8,120,860.5262491052846,7960740987,0,0
219,True,6.24,1.0,888.9,380.2,122,886.1923976530032,7960740987,0,0
221,True,6.267,0.9,901.3,380.2,123,898.8103552178088,7960740987,0,0
224,True,6.12,0.6000000000000001,919.5,380.4,123,917.1872854893903,7960740987,0,0
229,True,5.975,0.30000000000000004,949.1,380.6,123,946.9183194276488,7960740987,0,0
235,True,5.782,0.2,983.1,380.8,124,981.002695166402,7960740987,0,0
241,True,5.808,0.0,1018.8,380.6,124,1016.7026951664019,7960740987,0,0
242,True,5.886,-0.30000000000000004,1024.3,380.6,124,1022.1900891885609,7960740987,0,0
248,True,5.457,0.0,1057.0,380.6,121,1054.890089188561,7960740987,0,0
249,True,5.529,-0.2,1063.0,380.6,121,1060.8765906275225,7960740987,0,0
250,True,5.6,-0.6000000000000001,1069.1,380.6,121,1066.9357175539492,7960740987,0,0
256,True,6.1,-0.5,1105.7,380.4,119,1103.3515205274607,7960740987,0,0
259,True,5.889,-0.2,1122.1,380.2,119,1119.718334451873,7960740987,0,0
262,True,5.317,0.0,1137.6,380.2,120,1135.218334451873,7960740987,0,0
266,True,5.357,0.30000000000000004,1159.6,380.4,120,1157.298357776953,7960740987,0,0
269,True,5.586,0.30000000000000004,1176.7,380.4,117,1174.4547955471476,7960740987,0,0
272,True,5.667,0.2,1193.6,380.4,116,1191.4035237193204,7960740987,0,0
276,True,5.671,0.2,1216.4,380.4,119,1214.2630591449072,7960740987,0,0
282,True,5.62,0.2,1249.8,380.6,118,1247.755370855188,7960740987,0,0
287,True,5.445,0.2,1276.3,380.6,115,1274.3325490060558,7960740987,0,0
289,True,5.414,0.0,1287.7,380.6,115,1285.732549006056,7960740987,0,0
292,True,5.88,-0.30000000000000004,1305.7,380.6,115,1303.6892329928417,7960740987,0,0
295,True,5.983,-0.30000000000000004,1323.6,380.6,116,1321.5461009460282,7960740987,0,0
300,True,5.838,-0.4,1352.4,380.4,118,1350.2380239425656,7960740987,0,0
302,True,5.729,-0.5,1363.7,380.4,120,1361.4895608418065,7960740987,0,0
309,True,5.656,0.2,1403.3,380.2,117,1401.1816807160262,7960740987,0,0
310,True,5.662,0.2,1409.0,380.2,117,1406.8957056176073,7960740987,0,0
320,True,5.536,0.8,1464.2,380.6,118,1462.8953983859888,7960740987,0,0
321,True,5.491,0.7000000000000001,1469.4,380.6,118,1468.1516959997923,7960740987,0,0
328,True,4.6,0.5,1501.0,381.0,117,1499.9784728085806,7960740987,0,0
333,True,4.783,-0.2,1526.8,381.0,120,1525.7377420643159,7960740987,0,0
335,True,5.329,-0.5,1538.3,381.0,122,1537.1873190675553,7960740987,0,0
343,True,5.86,-0.7000000000000001,1585.4,380.4,124,1583.8531003172548,7960740987,0,0
350,True,5.867,-1.0,1626.3,380.4,125,1624.1670723529126,7960740987,0,0
352,True,5.622,-0.7000000000000001,1636.0,380.2,125,1633.792868847618,7960740987,0,0
353,True,5.57,-2.0,1641.1,380.0,124,1638.694061526809,7960740987,0,0
354,True,5.518,-1.3,1646.1,380.0,124,1643.5901631247382,7960740987,0,0
356,True,5.05,-0.6000000000000001,1656.6,379.8,122,1654.0340138623021,7960740987,0,0
358,True,5.18,-0.4,1667.0,379.8,122,1664.4000645401609,7960740987,0,0
360,True,5.217,0.0,1677.4,379.8,120,1674.800064540161,7960740987,0,0
365,True,5.029,0.4,1702.2,379.8,121,1699.7186285107757,7960740987,0,0
367,True,4.914,0.4,1711.8,379.8,120,1709.3655594833788,7960740987,0,0
369,True,4.889,0.5,1721.4,380.0,118,1719.0244445716453,7960740987,0,0
