time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
80,True,8.673,-0.9,509.2,420.2,119,511.85046885770953,8736133922,0,0
81,True,8.773,-1.2,518.1,420.2,119,520.5889950629406,8736133922,0,0
83,True,8.69,-1.6,534.9,420.0,118,536.9106459161108,8736133922,0,0
87,True,8.46,-1.7000000000000002,568.8,419.2,119,569.761383855147,8736133922,0,0
90,True,8.743,-1.8,596.1,418.8,119,596.1144753895028,8736133922,0,0
93,True,9.213,-1.5,624.1,418.4,118,623.3817843077438,8736133922,0,0
94,True,9.21,-2.0,633.3,418.2,118,632.2282358962902,8736133922,0,0
97,True,9.161,-2.2,660.3,417.8,115,657.989825876764,8736133922,0,0
99,True,8.884,-3.0,677.7,417.2,112,674.2885921347804,8736133922,0,0
100,True,8.885,-3.5,686.6,417.0,111,682.538889041434,8736133922,0,0
103,True,8.937,-2.2,713.9,415.8,110,708.6059445098497,8736133922,0,0
104,True,9.074,-2.0,723.1,415.6,111,717.4368347451236,8736133922,0,0
109,True,9.037,-0.8,768.1,415.2,112,761.9432640957942,8736133922,0,0
111,True,8.936,-0.6000000000000001,785.6,415.0,112,779.3270566111353,8736133922,0,0
114,True,8.794,-0.6000000000000001,812.1,415.0,112,805.6796723919667,8736133922,0,0
115,True,8.84,-0.2,821.2,415.0,112,814.7590730427626,8736133922,0,0
117,True,8.958,-0.6000000000000001,839.4,414.8,112,832.8315022165131,8736133922,0,0
120,True,9.072,-0.6000000000000001,866.5,414.8,111,859.7421181662855,8736133922,0,0
121,True,9.093,-0.6000000000000001,875.7,414.6,111,868.8784026300682,8736133922,0,0
122,True,9.112,-1.3,884.9,414.6,110,877.8856635710509,8736133922,0,0
124,True,9.144,-2.2,903.4,414.4,109,895.575686864002,8736133922,0,0
125,True,9.228,-3.2,912.7,414.2,108,904.2444524845749,8736133922,0,0
127,True,9.268,-4.3,931.3,413.4,106,921.2450939163608,8736133922,0,0
128,True,9.297,-4.7,940.7,412.8,105,929.7752425616312,8736133922,0,0
129,True,9.342,-3.8,950.1,412.4,104,938.4366394182326,8736133922,0,0
130,True,9.368,-3.2,959.5,412.0,103,947.2006187583752,8736133922,0,0
132,True,9.414,-3.7,978.3,411.6,100,964.571973408387,8736133922,0,0
134,True,9.326,-3.4,996.7,411.0,98,981.6487829179558,8736133922,0,0
138,True,8.917,-3.2,1031.8,409.4,96,1014.4061094838265,8736133922,0,0
140,True,8.31,-3.1,1046.6,409.0,98,1028.2482155947491,8736133922,0,0
