time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
416,True,5.546,0.0,1608.9,821.5,98,1626.5786800817948,9335999354,1,0
417,True,5.724,0.0,1615.4,821.5,98,1633.0786800817948,9335999354,1,0
418,True,5.792,0.0,1621.2,821.5,98,1638.8786800817948,9335999354,1,0
419,True,5.834,0.0,1627.5,821.5,98,1645.1786800817947,9335999354,1,0
420,True,5.884,0.0,1633.4,821.5,98,1651.0786800817948,9335999354,1,0
421,True,6.202,0.4,1639.9,821.5,98,1657.613607617793,9335999354,1,0
422,True,6.05,0.4,1645.7,821.5,98,1663.444903046792,9335999354,1,0
423,True,6.106,0.4,1651.7,821.6,98,1669.477548545517,9335999354,1,0
424,True,6.01,0.4,1657.5,821.6,97,1675.3089743721368,9335999354,1,0
425,True,6.094,0.0,1663.8,821.6,97,1681.6089743721368,9335999354,1,0
426,True,5.956,0.4,1669.7,821.6,97,1687.5413466771665,9335999354,1,0
427,True,5.986,0.4,1675.6,821.6,97,1693.473994491175,9335999354,1,0
428,True,5.908,0.4,1681.2,821.7,97,1699.104850942795,9335999354,1,0
429,True,5.952,0.4,1687.3,821.7,99,1705.238320614097,9335999354,1,0
430,True,5.892,0.0,1693.3,821.7,100,1711.238320614097,9335999354,1,0
431,True,5.92,0.4,1699.3,821.7,100,1717.2696550486162,9335999354,1,0
432,True,5.888,0.4,1705.1,821.7,100,1723.1008211576607,9335999354,1,0
433,True,6.186,0.4,1712.2,821.8,100,1730.2413154170076,9335999354,1,0
434,True,6.052,0.9,1717.5,821.8,100,1735.6312077124326,9335999354,1,0
435,True,5.764,0.5,1722.1,821.8,100,1740.2608203042628,9335999354,1,0
436,True,5.542,0.5,1727.0,821.9,100,1745.190876234732,9335999354,1,0
437,True,5.464,0.5,1732.4,821.9,100,1750.6229403752607,9335999354,1,0
438,True,5.314,0.0,1738.7,821.9,100,1756.9229403752606,9335999354,1,0
439,True,5.302,0.0,1744.0,821.9,101,1762.2229403752606,9335999354,1,0
440,True,5.508,0.4,1749.6,821.9,101,1767.8550202104248,9335999354,1,0
441,True,5.676,0.4,1755.4,821.9,101,1773.6879555745682,9335999354,1,0
442,True,5.8100000000000005,0.4,1761.4,822.0,101,1779.720876562734,9335999354,1,0
443,True,5.634,0.4,1766.9,822.0,101,1785.2509273386963,9335999354,1,0
444,True,5.858,0.4,1773.3,822.0,101,1791.6853175279866,9335999354,1,0
445,True,5.902,0.4,1779.2,822.0,101,1797.6179653419954,9335999354,1,0
446,True,6.04,0.4,1785.6,822.1,101,1804.053531264253,9335999354,1,0
447,True,5.79,0.4,1790.4,822.1,101,1808.8805521272673,9335999354,1,0
448,True,5.964,0.4,1796.7,822.1,101,1815.2161712051152,9335999354,1,0
449,True,5.788,0.4,1802.3,822.1,102,1820.8465133825412,9335999354,1,0
450,True,5.894,0.4,1808.6,822.2,102,1827.1830865428315,9335999354,1,0
451,True,5.768,0.9,1814.4,822.2,102,1833.0771606712542,9335999354,1,0
452,True,5.746,0.5,1819.1,822.2,102,1837.8054559557586,9335999354,1,0
453,True,5.626,0.5,1824.9,822.3,102,1843.6413711861815,9335999354,1,0
454,True,5.592,0.9,1830.2,822.3,103,1849.0336228949727,9335999354,1,0
