,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,time,grade_adjusted_distance,activity_id,label,mtb
58,True,2.8040000000000003,4.9,171.8,1227.2,94,165,180.4177952352545,8665591027,1,1
59,True,2.766,7.6,174.4,1227.4,95,166,183.82589665585766,8665591027,1,1
60,True,2.672,11.5,176.9,1227.6,95,167,187.74724036663048,8665591027,1,1
61,True,2.6470000000000002,12.6,179.4,1228.0,98,168,191.86594688127127,8665591027,1,1
62,True,2.67,12.6,182.2,1228.4,98,169,196.50171992785343,8665591027,1,1
63,True,2.54,11.1,187.1,1229.0,99,171,204.03653180487302,8665591027,1,1
64,True,2.5300000000000002,9.9,189.5,1229.2,100,172,207.52843539319633,8665591027,1,1
65,True,2.518,8.0,192.0,1229.4,101,173,210.8587593560292,8665591027,1,1
66,True,2.422,9.7,194.3,1229.6,101,174,214.17012178223854,8665591027,1,1
67,True,2.493,11.4,197.2,1229.8,102,175,218.68618039649004,8665591027,1,1
68,True,2.422,9.9,199.2,1230.0,102,176,221.8898282384891,8665591027,1,1
69,True,2.476,11.8,201.9,1230.4,103,177,226.1883493465928,8665591027,1,1
70,True,2.464,10.8,204.3,1230.8,102,178,229.8196935621732,8665591027,1,1
71,True,2.424,9.7,206.4,1230.8,103,179,232.8472880535917,8665591027,1,1
72,True,2.376,9.9,209.0,1231.2,103,180,236.61676169528317,8665591027,1,1
73,True,2.586,11.9,212.2,1231.4,103,181,241.71517812829705,8665591027,1,1
74,True,2.454,13.3,214.2,1231.8,103,182,245.1119924730627,8665591027,1,1
75,True,2.436,14.1,216.5,1232.0,104,183,249.19384597110545,8665591027,1,1
76,True,2.454,12.0,218.7,1232.6,104,184,252.71243414095488,8665591027,1,1
77,True,2.41,12.0,221.1,1232.8,103,185,256.56874875623583,8665591027,1,1
78,True,2.2720000000000002,8.5,223.5,1233.0,104,186,259.85179644651464,8665591027,1,1
79,True,2.342,8.4,225.9,1233.2,104,187,263.1247536235589,8665591027,1,1
80,True,2.324,8.2,228.1,1233.4,104,188,266.0900806558622,8665591027,1,1
81,True,2.344,7.9,230.4,1233.6,104,189,269.156041457328,8665591027,1,1
82,True,2.368,7.7,232.9,1233.8,108,190,272.4537683616618,8665591027,1,1
83,True,2.44,13.2,235.7,1234.0,113,191,277.2057493295823,8665591027,1,1
84,True,2.518,15.2,238.5,1234.2,116,192,282.3965539347764,8665591027,1,1
85,True,2.582,19.6,241.0,1235.0,118,193,288.03974988266447,8665591027,1,1
86,True,2.612,23.3,243.5,1235.4,121,194,294.49078495003545,8665591027,1,1
87,True,2.598,20.8,245.9,1236.0,123,195,300.1777185199558,8665591027,1,1
88,True,2.612,22.7,248.8,1236.6,122,196,307.49506715250754,8665591027,1,1
89,True,2.432,23.7,250.6,1236.8,121,197,312.1952194062372,8665591027,1,1
90,True,2.304,22.6,252.5,1237.4,121,198,316.9544778503987,8665591027,1,1
91,True,2.116,23.1,254.1,1237.8,121,199,321.0711121621307,8665591027,1,1
92,True,1.8599999999999999,29.4,255.2,1238.2,119,200,324.4813274021278,8665591027,1,1
93,True,1.554,28.4,256.6,1238.4,119,201,328.6971040173989,8665591027,1,1
94,True,1.566,28.0,258.5,1238.8,117,202,334.3391327602692,8665591027,1,1
95,True,1.502,27.0,260.0,1239.2,117,203,338.71628193524265,8665591027,1,1
96,True,1.492,23.6,261.5,1240.0,116,204,342.630532288601,8665591027,1,1
97,True,1.434,21.8,262.4,1240.2,116,205,344.83955746297204,8665591027,1,1
98,True,1.338,17.2,263.3,1240.4,116,206,346.6703099928048,8665591027,1,1
99,True,1.196,14.2,264.4,1240.6,116,207,348.62089771973797,8665591027,1,1
100,True,1.24,13.6,266.2,1240.8,116,208,351.7273584092981,8665591027,1,1
101,True,1.388,12.0,268.5,1241.0,116,209,355.41155342759663,8665591027,1,1
102,True,1.626,13.2,270.5,1241.0,115,210,358.8058255475399,8665591027,1,1
103,True,1.6280000000000001,13.7,271.4,1241.4,115,211,360.35905589232004,8665591027,1,1
104,True,1.77,11.9,273.3,1241.6,115,212,363.3978365844628,8665591027,1,1
105,True,1.758,16.5,275.0,1242.0,115,213,366.74378669346277,8665591027,1,1
106,True,1.9,14.2,278.0,1242.4,114,214,372.0679434300407,8665591027,1,1
107,True,1.944,13.9,280.2,1242.4,114,215,375.9281637648265,8665591027,1,1
108,True,2.254,15.1,282.7,1243.0,114,216,380.5944441881392,8665591027,1,1
109,True,2.26,19.4,284.6,1243.2,114,217,384.8504741346895,8665591027,1,1
110,True,2.304,15.6,286.5,1243.6,114,218,388.471799935397,8665591027,1,1
111,True,2.116,16.6,288.5,1244.0,114,219,392.4563102364474,8665591027,1,1
112,True,2.062,15.9,290.5,1244.4,116,220,396.2955728694452,8665591027,1,1
113,True,2.048,17.8,292.9,1244.6,116,221,401.297638232894,8665591027,1,1
114,True,2.408,15.2,296.6,1245.2,116,222,408.1672431393626,8665591027,1,1
115,True,2.65,19.2,299.8,1246.0,115,223,415.25200069416127,8665591027,1,1
116,True,2.768,20.0,302.4,1246.2,116,224,421.2133830609714,8665591027,1,1
117,True,2.76,17.7,304.4,1246.8,116,225,425.3606064881482,8665591027,1,1
118,True,2.626,19.1,306.0,1247.0,117,226,428.89096962577986,8665591027,1,1
119,True,2.198,20.3,307.6,1247.4,117,227,432.61299213078865,8665591027,1,1
120,True,1.81,16.6,308.9,1247.6,117,228,435.2029238264713,8665591027,1,1
121,True,1.5779999999999998,15.1,310.3,1248.0,117,229,437.7867008345799,8665591027,1,1
122,True,1.462,13.6,311.7,1248.0,118,230,440.1916775704122,8665591027,1,1
123,True,1.436,14.6,313.2,1248.4,118,231,442.91761508314505,8665591027,1,1
124,True,1.52,12.2,315.2,1248.6,119,232,446.1463483556934,8665591027,1,1
125,True,1.82,13.7,318.0,1248.8,119,233,451.01654776262217,8665591027,1,1
126,True,1.9020000000000001,14.3,319.8,1249.2,119,234,454.22959168953605,8665591027,1,1
127,True,2.026,13.7,321.8,1249.4,119,235,457.69377499210276,8665591027,1,1
128,True,2.038,12.5,323.4,1249.8,119,236,460.3169099269942,8665591027,1,1
129,True,1.9540000000000002,13.2,325.0,1250.0,119,237,463.0343614028068,8665591027,1,1
130,True,2.082,11.4,328.4,1250.4,119,238,468.3404426864227,8665591027,1,1
131,True,2.238,12.1,331.0,1250.6,119,239,472.53779594073563,8665591027,1,1
132,True,2.424,11.0,333.9,1251.0,120,240,476.997174398563,8665591027,1,1
133,True,2.63,13.8,336.5,1251.4,120,241,481.5483045778675,8665591027,1,1
134,True,2.846,14.7,339.2,1251.6,120,242,486.45499210078617,8665591027,1,1
135,True,2.5540000000000003,13.0,341.1,1252.0,120,243,489.64166911096237,8665591027,1,1
136,True,2.392,13.7,342.9,1252.2,120,244,492.7651345335478,8665591027,1,1
137,True,2.178,9.0,344.8,1252.6,120,245,495.413468682372,8665591027,1,1
138,True,2.156,8.6,347.3,1252.8,120,246,498.8450077448104,8665591027,1,1
139,True,2.336,10.0,350.9,1253.2,121,247,504.08286312729575,8665591027,1,1
140,True,2.678,11.5,354.5,1253.2,122,248,509.71322769210855,8665591027,1,1
141,True,2.784,9.2,356.9,1253.8,121,249,513.0918833031795,8665591027,1,1
142,True,2.95,11.3,359.5,1254.2,121,250,517.1235513347513,8665591027,1,1
143,True,2.892,8.0,361.8,1254.2,121,251,520.1978456690815,8665591027,1,1
144,True,2.694,6.4,364.4,1254.4,121,252,523.3922650259852,8665591027,1,1
145,True,2.47,7.8,366.9,1254.6,122,253,526.700646632288,8665591027,1,1
146,True,2.52,7.2,369.5,1254.8,122,254,530.0680281577999,8665591027,1,1
147,True,2.508,4.8,372.1,1255.0,123,255,533.112200224507,8665591027,1,1
148,True,2.726,4.7,375.4,1255.2,124,256,536.9700187785406,8665591027,1,1
149,True,3.014,5.9,379.4,1255.2,124,257,541.8784078402265,8665591027,1,1
150,True,3.052,5.0,382.1,1255.4,125,258,545.0705299050063,8665591027,1,1
151,True,3.218,8.6,385.5,1255.8,123,259,549.7215141329012,8665591027,1,1
152,True,3.044,8.2,387.3,1255.8,123,260,552.1476907956949,8665591027,1,1
153,True,2.694,6.8,388.9,1256.0,123,261,554.1772403905675,8665591027,1,1
154,True,2.324,8.0,391.1,1256.2,122,262,557.11786975384,8665591027,1,1
155,True,2.428,7.4,394.3,1256.4,123,263,561.2869336762914,8665591027,1,1
156,True,2.354,6.2,397.3,1256.6,123,264,565.0111319644689,8665591027,1,1
157,True,2.258,7.6,398.6,1256.6,123,265,566.7205150419848,8665591027,1,1
158,True,2.17,5.6,399.7,1256.8,123,266,568.0503905792368,8665591027,1,1
159,True,1.924,3.3,400.7,1256.8,121,267,569.1572193872449,8665591027,1,1
160,True,1.474,1.3,401.6,1257.0,120,268,570.0838514972286,8665591027,1,1
161,True,1.528,1.4,405.0,1257.0,119,269,573.594268240873,8665591027,1,1
162,True,2.162,1.2,409.4,1257.0,119,270,578.102678766011,8665591027,1,1
163,True,2.966,1.2,414.6,1257.0,119,271,583.4410146159839,8665591027,1,1
164,True,3.578,2.9,418.6,1257.2,119,272,587.8046229811032,8665591027,1,1
165,True,3.896,3.5,421.1,1257.2,119,273,590.5885585835417,8665591027,1,1
166,True,3.644,4.0,423.2,1257.4,119,274,592.9731123596986,8665591027,1,1
167,True,3.346,4.9,426.1,1257.4,118,275,596.3847038629759,8665591027,1,1
168,True,2.8040000000000003,4.0,428.6,1257.6,116,276,599.2191947989668,8665591027,1,1
169,True,2.436,5.2,430.8,1257.8,115,277,601.8337340351595,8665591027,1,1
170,True,2.43,4.4,433.3,1257.8,114,278,604.7168170088187,8665591027,1,1
171,True,2.898,4.4,437.7,1258.0,114,279,609.7910430424588,8665591027,1,1
172,True,3.206,5.8,442.2,1258.2,114,280,615.2635919691855,8665591027,1,1
173,True,3.154,6.4,444.4,1258.4,114,281,618.0115358256038,8665591027,1,1
174,True,3.286,9.2,447.2,1258.6,114,282,621.9533007051867,8665591027,1,1
175,True,3.39,12.3,450.2,1258.8,115,283,626.8195056158305,8665591027,1,1
176,True,3.082,13.8,453.1,1259.2,116,284,631.8796243313427,8665591027,1,1
177,True,2.718,13.5,455.8,1259.8,116,285,636.5393153656833,8665591027,1,1
178,True,2.886,15.7,458.8,1260.2,117,286,642.2735057747864,8665591027,1,1
179,True,2.9699999999999998,12.0,462.0,1260.4,117,287,647.4062832531445,8665591027,1,1
180,True,3.114,14.7,465.8,1261.2,116,288,654.3210168839794,8665591027,1,1
181,True,3.202,15.8,469.1,1261.4,116,289,660.6286263339929,8665591027,1,1
182,True,3.318,17.9,472.4,1262.2,115,290,667.5537553606829,8665591027,1,1
183,True,3.178,26.4,474.7,1262.4,114,291,674.1031587031596,8665591027,1,1
184,True,2.7119999999999997,27.0,475.6,1263.0,114,292,676.7089844215062,8665591027,1,1
185,True,2.24,27.6,477.0,1263.2,114,293,680.8521834359221,8665591027,1,1
186,True,1.82,24.3,478.2,1263.8,114,294,684.0578006805546,8665591027,1,1
187,True,1.422,26.7,479.5,1264.2,114,295,687.8062377100555,8665591027,1,1
188,True,1.1219999999999999,19.6,480.3,1264.4,115,296,689.6146004842865,8665591027,1,1
189,True,1.234,15.9,481.8,1264.8,115,297,692.5149631232345,8665591027,1,1
190,True,1.376,16.6,483.9,1265.0,114,298,696.6986989393372,8665591027,1,1
191,True,1.55,13.5,485.9,1265.4,113,299,700.1556874988378,8665591027,1,1
192,True,1.754,17.5,488.2,1265.4,113,300,704.9384763549041,8665591027,1,1
193,True,2.006,18.2,490.3,1266.0,113,301,709.4072042796422,8665591027,1,1
194,True,2.078,17.1,492.1,1266.2,113,302,713.0609713096953,8665591027,1,1
195,True,2.054,21.4,494.1,1266.8,112,303,717.8641487312361,8665591027,1,1
196,True,1.982,17.6,495.8,1267.2,112,304,721.3833446727409,8665591027,1,1
197,True,1.874,17.2,497.6,1267.4,112,305,725.037111702794,8665591027,1,1
198,True,1.826,15.8,499.5,1267.8,112,306,728.6756963440585,8665591027,1,1
199,True,1.9020000000000001,17.8,501.7,1268.0,113,307,733.2924490285185,8665591027,1,1
200,True,1.928,17.7,503.8,1268.2,113,308,737.6692562215362,8665591027,1,1
201,True,1.936,15.5,505.5,1268.6,113,309,740.8840967042934,8665591027,1,1
202,True,1.8900000000000001,19.5,507.0,1269.2,110,310,744.2570041537477,8665591027,1,1
203,True,1.8940000000000001,18.2,508.9,1269.4,110,311,748.3001389427965,8665591027,1,1
204,True,1.88,16.5,511.1,1269.6,111,312,752.6301920250318,8665591027,1,1
205,True,2.042,17.5,514.0,1270.4,111,313,758.6156094980146,8665591027,1,1
206,True,2.196,15.5,516.5,1270.6,111,314,763.3469995556062,8665591027,1,1
207,True,2.426,11.2,519.2,1271.2,111,315,767.5161436185937,8665591027,1,1
208,True,2.4939999999999998,15.8,521.4,1271.2,112,316,771.0401562447925,8665591027,1,1
209,True,2.5540000000000003,13.0,523.8,1271.6,112,317,775.2683178273095,8665591027,1,1
210,True,2.4939999999999998,15.9,526.5,1271.8,115,318,780.4513223818561,8665591027,1,1
211,True,2.534,19.4,529.2,1272.6,115,319,786.4701729421995,8665591027,1,1
212,True,2.456,19.5,531.5,1272.8,115,320,791.63296090162,8665591027,1,1
213,True,2.372,16.2,533.3,1273.6,118,321,795.1476525345871,8665591027,1,1
214,True,2.266,17.2,535.2,1273.8,119,322,799.0290512085139,8665591027,1,1
215,True,2.26,14.4,537.8,1274.0,120,323,803.7189493915054,8665591027,1,1
216,True,2.228,15.2,540.3,1274.4,122,324,808.3852298148186,8665591027,1,1
217,True,2.328,15.0,543.1,1274.8,122,325,813.5760344200122,8665591027,1,1
218,True,2.4939999999999998,14.1,545.7,1275.4,123,326,818.1639793884844,8665591027,1,1
219,True,2.652,12.5,548.4,1275.6,123,327,822.5905195911141,8665591027,1,1
220,True,2.784,11.3,551.7,1276.0,124,328,827.7148794963724,8665591027,1,1
221,True,2.802,17.1,554.3,1276.2,125,329,833.2047231000493,8665591027,1,1
222,True,2.642,18.1,556.3,1276.6,125,330,837.4606544569427,8665591027,1,1
223,True,2.5380000000000003,19.6,558.4,1277.4,125,331,842.2076067392991,8665591027,1,1
224,True,2.338,22.3,560.1,1277.6,125,332,846.435271959011,8665591027,1,1
225,True,2.208,18.7,562.7,1278.0,125,333,852.076967028781,8665591027,1,1
226,True,2.2439999999999998,19.9,565.5,1278.4,124,334,858.4466389555371,8665591027,1,1
227,True,2.328,19.6,568.0,1279.2,123,335,864.0898349034252,8665591027,1,1
228,True,2.348,25.8,570.2,1279.6,123,336,870.2142822121847,8665591027,1,1
229,True,2.332,20.9,571.8,1280.0,123,337,874.0055712587978,8665591027,1,1
230,True,2.036,14.8,572.9,1280.0,123,338,876.0225976982061,8665591027,1,1
231,True,1.548,14.2,573.3,1280.4,122,339,876.7366074597426,8665591027,1,1
232,True,1.292,11.9,574.4,1280.6,123,340,878.4938774937905,8665591027,1,1
233,True,1.3780000000000001,9.2,577.0,1280.8,123,341,882.1634095113945,8665591027,1,1
234,True,2.216,11.8,582.8,1281.4,124,342,891.392017948835,8665591027,1,1
235,True,2.69,11.7,586.3,1281.6,124,343,896.9173317863795,8665591027,1,1
236,True,2.932,15.7,587.9,1282.2,124,344,899.9668693027647,8665591027,1,1
237,True,3.266,17.2,590.7,1282.4,124,345,905.6505069050696,8665591027,1,1
238,True,3.196,14.0,593.0,1283.0,123,346,909.6765066790692,8665591027,1,1
239,True,2.626,11.3,596.0,1283.2,122,347,914.3121242884883,8665591027,1,1
240,True,2.322,9.5,598.0,1283.6,123,348,917.1606485990095,8665591027,1,1
241,True,2.692,15.1,601.4,1283.6,123,349,923.4637684767445,8665591027,1,1
242,True,2.5700000000000003,15.1,603.6,1284.0,122,350,927.5700952492602,8665591027,1,1
243,True,2.402,23.4,605.0,1284.4,122,351,931.2104103428894,8665591027,1,1
244,True,2.118,22.0,606.6,1284.8,122,352,935.1632582011412,8665591027,1,1
245,True,2.114,22.5,608.5,1285.2,122,353,939.9519763298272,8665591027,1,1
246,True,1.706,21.8,609.9,1285.6,124,354,943.3801563770821,8665591027,1,1
247,True,1.53,17.4,611.2,1286.0,124,355,946.0533222801829,8665591027,1,1
248,True,1.634,18.1,613.2,1286.2,123,356,950.279546665292,8665591027,1,1
249,True,1.712,14.6,615.1,1286.6,123,357,953.7067799528627,8665591027,1,1
250,True,1.9060000000000001,16.1,618.1,1286.8,123,358,959.507505230758,8665591027,1,1
251,True,1.936,18.6,619.6,1287.2,123,359,962.6994537484284,8665591027,1,1
252,True,2.204,26.1,622.3,1287.4,123,360,970.3396418360575,8665591027,1,1
253,True,1.992,32.4,623.2,1287.8,124,361,973.3692479533547,8665591027,1,1
254,True,1.762,33.5,623.9,1288.2,124,362,975.7804800512607,8665591027,1,1
255,True,1.38,31.6,625.0,1288.8,122,363,979.3839446820593,8665591027,1,1
256,True,1.248,36.0,625.8,1289.4,122,364,982.2937040163102,8665591027,1,1
257,True,1.014,33.6,627.3,1289.8,122,365,987.4587528658913,8665591027,1,1
258,True,1.13,32.3,628.8,1290.4,121,366,992.4462748487789,8665591027,1,1
259,True,1.288,29.1,630.4,1290.6,121,367,997.3712625753409,8665591027,1,1
260,True,1.284,26.8,631.4,1291.0,121,368,1000.2562770618184,8665591027,1,1
261,True,1.3940000000000001,32.0,632.8,1291.2,122,369,1004.8765797147545,8665591027,1,1
262,True,1.428,28.4,634.5,1291.6,122,370,1009.9984172724709,8665591027,1,1
263,True,1.432,28.4,636.0,1292.0,120,371,1014.5511323878649,8665591027,1,1
264,True,1.332,25.6,637.0,1292.4,120,372,1017.318750659341,8665591027,1,1
265,True,1.318,25.6,638.0,1293.2,119,373,1020.1025903451408,8665591027,1,1
266,True,1.312,25.4,639.4,1293.4,119,374,1023.981597539041,8665591027,1,1
267,True,1.434,20.9,641.6,1293.8,120,375,1029.1946199781344,8665591027,1,1
268,True,1.56,16.5,643.8,1294.0,120,376,1033.5479721057654,8665591027,1,1
269,True,1.832,16.9,646.2,1294.6,119,377,1038.362289172387,8665591027,1,1
270,True,2.11,19.5,648.5,1294.8,119,378,1043.5540294444438,8665591027,1,1
271,True,2.182,21.7,650.3,1295.2,120,379,1047.9549696993836,8665591027,1,1
272,True,2.134,20.6,652.3,1295.6,120,380,1052.640517944878,8665591027,1,1
273,True,2.05,24.7,654.0,1296.0,120,381,1057.2430423616593,8665591027,1,1
274,True,1.8399999999999999,19.6,655.4,1296.6,119,382,1060.4076772165633,8665591027,1,1
275,True,1.6760000000000002,18.7,656.9,1296.8,119,383,1063.662501295277,8665591027,1,1
276,True,1.75,14.8,659.0,1297.4,119,384,1067.503936773669,8665591027,1,1
277,True,1.838,14.0,661.5,1297.4,119,385,1071.9154223202775,8665591027,1,1
278,True,2.01,14.4,664.1,1297.8,119,386,1076.5837628283386,8665591027,1,1
279,True,2.164,18.4,666.2,1298.2,119,387,1081.084255409604,8665591027,1,1
280,True,2.284,16.4,668.3,1298.4,117,388,1085.23972789507,8665591027,1,1
281,True,2.216,12.4,670.1,1299.0,117,389,1088.1745235474768,8665591027,1,1
282,True,2.174,15.2,672.4,1299.4,116,390,1092.4448184893356,8665591027,1,1
283,True,2.194,11.9,675.0,1299.6,116,391,1096.5872818411594,8665591027,1,1
284,True,2.254,7.6,677.5,1299.6,118,392,1099.8850087454932,8665591027,1,1
285,True,2.374,11.6,680.2,1300.2,120,393,1104.120059953128,8665591027,1,1
286,True,2.544,15.1,682.8,1300.2,120,394,1108.940092800808,8665591027,1,1
287,True,2.608,14.5,685.4,1300.8,117,395,1113.6362063134545,8665591027,1,1
288,True,2.616,16.8,688.1,1301.2,116,396,1119.0152952198725,8665591027,1,1
289,True,2.7439999999999998,12.8,691.2,1301.8,116,397,1124.1845575601394,8665591027,1,1
290,True,2.678,13.9,693.6,1302.0,115,398,1128.3957070162694,8665591027,1,1
291,True,2.694,11.1,696.3,1302.2,116,399,1132.547542132178,8665591027,1,1
292,True,2.846,13.0,699.6,1302.8,116,400,1138.0822969393269,8665591027,1,1
293,True,2.784,17.6,702.0,1303.0,116,401,1143.0730331369612,8665591027,1,1
294,True,2.632,14.9,704.4,1303.4,117,402,1147.4761773564296,8665591027,1,1
295,True,2.592,12.9,706.5,1304.0,117,403,1150.980179287679,8665591027,1,1
296,True,2.394,12.0,708.3,1304.4,117,404,1153.8724152491393,8665591027,1,1
297,True,2.414,5.9,711.7,1304.6,118,405,1158.0368616284115,8665591027,1,1
298,True,2.794,5.6,716.0,1304.8,117,406,1163.2249199552205,8665591027,1,1
299,True,3.126,6.0,720.0,1304.8,117,407,1168.1333090169067,8665591027,1,1
300,True,3.224,4.9,722.7,1305.2,117,408,1171.3096183475445,8665591027,1,1
301,True,3.364,5.0,725.1,1305.4,116,409,1174.1470601829044,8665591027,1,1
302,True,3.302,3.2,728.2,1305.4,115,410,1177.562325077327,8665591027,1,1
303,True,3.176,3.0,731.9,1305.4,114,411,1181.6111832559386,8665591027,1,1
304,True,3.066,4.3,735.3,1305.6,114,412,1185.5092708074103,8665591027,1,1
305,True,3.166,7.5,738.5,1305.8,115,413,1189.6986759237338,8665591027,1,1
306,True,3.442,6.2,742.3,1306.0,115,414,1194.4065846315316,8665591027,1,1
307,True,3.386,7.0,745.2,1306.4,114,415,1198.124368365242,8665591027,1,1
308,True,3.268,8.8,748.2,1306.4,114,416,1202.280858996946,8665591027,1,1
309,True,3.476,6.5,752.7,1306.8,114,417,1207.9329183400207,8665591027,1,1
310,True,3.478,7.8,755.9,1307.2,114,418,1212.1722518413026,8665591027,1,1
311,True,3.646,8.6,760.5,1307.4,114,419,1218.464759914337,8665591027,1,1
312,True,3.684,7.7,763.6,1307.6,115,420,1222.5644902566062,8665591027,1,1
313,True,3.228,8.6,764.4,1307.8,114,421,1223.6625827565863,8665591027,1,1
314,True,2.608,9.5,765.8,1308.0,113,422,1225.6726793826401,8665591027,1,1
315,True,2.594,10.4,768.8,1308.2,114,423,1230.1394978332235,8665591027,1,1
316,True,2.32,9.8,772.1,1308.4,114,424,1234.937435677233,8665591027,1,1
317,True,2.096,11.2,774.0,1308.6,114,425,1237.8590974254648,8665591027,1,1
318,True,2.312,11.8,775.9,1309.0,114,426,1240.8703207190401,8665591027,1,1
319,True,2.524,11.3,778.4,1309.2,112,427,1244.874880521539,8665591027,1,1
320,True,2.5060000000000002,9.5,781.4,1309.6,113,428,1249.1476669873207,8665591027,1,1
321,True,2.368,13.8,784.0,1309.8,110,429,1253.6987971666247,8665591027,1,1
322,True,2.488,15.3,786.5,1310.0,110,430,1258.3973193799893,8665591027,1,1
323,True,2.512,12.4,788.5,1310.6,113,431,1261.676238048604,8665591027,1,1
324,True,2.468,13.5,790.7,1311.0,112,432,1265.4789254640548,8665591027,1,1
