time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
0,False,0.0,0.0,0.0,584.6,81,0.0,7285566565,0,0
1,False,0.0,0.0,0.0,584.6,81,0.0,7285566565,0,0
2,False,0.0,0.0,0.0,584.6,81,0.0,7285566565,0,0
3,False,0.0,0.0,0.0,584.6,81,0.0,7285566565,0,0
4,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
5,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
6,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
7,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
8,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
9,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
10,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
11,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
12,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
13,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
14,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
15,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
16,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
17,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
18,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
19,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
20,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
21,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
22,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
23,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
24,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
25,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
26,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
27,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
28,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
29,False,0.0,0.0,0.0,584.6,82,0.0,7285566565,0,0
30,False,0.0,0.0,0.0,584.6,81,0.0,7285566565,0,0
31,False,0.0,0.0,0.0,584.6,80,0.0,7285566565,0,0
32,False,0.0,0.0,0.0,584.6,77,0.0,7285566565,0,0
33,False,0.0,0.0,0.0,584.6,76,0.0,7285566565,0,0
34,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
35,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
36,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
37,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
38,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
39,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
40,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
41,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
42,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
43,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
44,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
45,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
46,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
47,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
48,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
49,False,0.0,0.0,0.0,584.6,75,0.0,7285566565,0,0
50,True,0.328,0.0,1.6,584.6,75,1.6,7285566565,0,0
51,True,0.682,0.0,3.4,584.6,75,3.4,7285566565,0,0
52,True,1.034,0.0,5.2,584.6,75,5.2,7285566565,0,0
53,True,1.502,0.0,7.5,584.6,75,7.5,7285566565,0,0
54,True,1.876,0.0,9.4,584.6,75,9.4,7285566565,0,0
55,True,1.978,0.0,11.5,584.6,75,11.5,7285566565,0,0
56,True,1.9580000000000002,0.0,13.2,584.6,75,13.2,7285566565,0,0
57,True,1.986,0.0,15.1,584.6,75,15.1,7285566565,0,0
58,True,2.034,0.0,17.7,584.6,75,17.7,7285566565,0,0
59,True,1.82,0.0,18.5,584.6,75,18.5,7285566565,0,0
60,True,1.56,0.0,19.3,584.6,75,19.3,7285566565,0,0
61,True,1.634,0.0,21.4,584.6,75,21.4,7285566565,0,0
62,True,1.694,0.0,23.6,584.6,75,23.6,7285566565,0,0
63,True,1.6320000000000001,0.0,25.8,584.6,75,25.8,7285566565,0,0
64,True,1.822,0.0,27.6,584.6,75,27.6,7285566565,0,0
65,True,2.038,0.0,29.5,584.6,75,29.5,7285566565,0,0
