time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
0,False,0.0,0.0,0.0,493.8,78,0.0,7372333109,1,0
1,False,0.20400000000000001,0.0,0.2,493.8,78,0.2,7372333109,1,0
2,False,0.20400000000000001,0.0,0.4,493.8,79,0.4,7372333109,1,0
3,False,0.20400000000000001,0.0,0.6000000000000001,493.8,81,0.6000000000000001,7372333109,1,0
4,False,0.20400000000000001,0.0,0.8,493.8,81,0.8,7372333109,1,0
5,False,0.20400000000000001,0.0,1.0,493.8,81,1.0,7372333109,1,0
6,False,0.20400000000000001,0.0,1.2,493.8,80,1.2,7372333109,1,0
7,False,0.20400000000000001,0.0,1.4,493.8,80,1.4,7372333109,1,0
8,False,0.20400000000000001,0.0,1.6,493.8,80,1.6,7372333109,1,0
9,False,0.20400000000000001,1.7000000000000002,1.8,493.8,81,1.808450130593534,7372333109,1,0
10,False,0.20400000000000001,1.6,2.0,493.8,81,2.01646549376591,7372333109,1,0
11,False,0.20400000000000001,1.6,2.2,493.8,84,2.224073693797837,7372333109,1,0
12,False,0.20400000000000001,1.5,2.5,493.8,86,2.534912833424939,7372333109,1,0
14,False,0.163,1.5,2.7,493.8,87,2.74177963191754,7372333109,1,0
15,False,0.163,1.4,2.9,493.8,87,2.948337018202062,7372333109,1,0
16,False,0.163,1.4,3.1,493.8,87,3.154533677957781,7372333109,1,0
17,False,0.163,1.4,3.3,493.8,88,3.360506102303702,7372333109,1,0
18,False,0.17,1.3,3.5,493.8,88,3.5662660931035,7372333109,1,0
19,False,0.20400000000000001,1.3,3.7,493.8,88,3.771824544385181,7372333109,1,0
21,False,0.163,1.3,3.9,493.8,89,3.97719153312465,7372333109,1,0
22,False,0.163,1.0,4.1,493.8,89,4.181005969170345,7372333109,1,0
23,False,0.163,0.8,4.3,493.8,88,4.383943301264338,7372333109,1,0
24,False,0.163,0.9,4.5,493.8,85,4.58702869395953,7372333109,1,0
25,False,0.17,0.9,4.7,493.8,85,4.790272629422376,7372333109,1,0
27,False,0.163,0.9,4.9,493.8,88,4.99368674381931,7372333109,1,0
28,False,0.163,1.0,5.1,493.8,88,5.1972840031643575,7372333109,1,0
29,False,0.163,1.0,5.3,493.8,88,5.401098439210052,7372333109,1,0
30,False,0.163,1.0,5.5,493.8,89,5.605093930963477,7372333109,1,0
31,False,0.17,0.8,5.7,493.8,89,5.807700669730368,7372333109,1,0
32,False,0.20400000000000001,0.8,5.9,493.9,88,6.010369426780326,7372333109,1,0
33,False,0.20400000000000001,0.8,6.1,493.9,87,6.213168174151598,7372333109,1,0
34,False,0.20400000000000001,0.8,6.3,493.9,87,6.416105506245591,7372333109,1,0
