time,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
782,True,8.325,0.7000000000000001,52,3952.2,64.2,109,4118.3105106432295,9569081974,1,0
787,True,7.39,2.0,53,3985.8,64.8,108,4153.7217723136955,9569081974,1,0
794,True,5.967,1.6,38,4023.8,66.2,108,4193.157160016319,9569081974,1,0
800,True,5.123,0.9,51,4052.4,67.2,107,4222.2681857800235,9569081974,1,0
806,True,5.633,-0.6000000000000001,51,4091.4,66.4,105,4261.032454194605,9569081974,1,0
809,True,6.667,-1.9,51,4112.4,66.0,104,4281.281375218661,9569081974,1,0
811,True,7.04,-2.2,55,4126.6,65.6,103,4294.842052826521,9569081974,1,0
814,True,7.28,-2.7,56,4148.8,65.4,102,4315.759218286579,9569081974,1,0
816,True,7.46,-2.6,56,4163.9,64.8,101,4330.020239378765,9569081974,1,0
817,True,7.483,-3.0,54,4171.5,64.4,101,4337.137235623294,9569081974,1,0
820,True,7.75,-2.7,58,4195.3,63.8,104,4359.536009199867,9569081974,1,0
825,True,8.025,-2.5,61,4235.7,62.8,107,4397.840572557607,9569081974,1,0
826,True,8.1,-2.7,63,4243.9,62.6,106,4405.568452072937,9569081974,1,0
827,True,8.143,-2.4,49,4252.3,62.4,108,4413.557782378651,9569081974,1,0
829,True,8.233,-2.3,58,4269.4,61.8,107,4429.838482970589,9569081974,1,0
830,True,8.48,-2.3,58,4278.1,61.8,107,4438.131028712839,9569081974,1,0
831,True,8.62,-4.0,58,4287.0,61.6,107,4446.313321307133,9569081974,1,0
832,True,8.78,-4.3,0,4296.2,61.4,107,4454.716468670447,9569081974,1,0
834,True,9.1,-4.1,0,4314.9,60.0,106,4471.861481449272,9569081974,1,0
837,True,9.34,-2.8,6,4342.9,59.0,106,4498.187798849587,9569081974,1,0
839,True,9.02,-1.3,50,4360.0,58.6,105,4514.912530656432,9569081974,1,0
842,True,7.88,1.2,45,4382.3,59.0,105,4537.785720359526,9569081974,1,0
843,True,7.7,2.3,46,4389.1,59.0,105,4545.024643381485,9569081974,1,0
846,True,6.986,2.2,43,4408.9,59.8,103,4566.017696391103,9569081974,1,0
848,True,6.6,2.3,38,4422.1,60.0,103,4580.1127554653995,9569081974,1,0
849,True,6.617,1.3,39,4428.8,60.0,104,4586.997329444441,9569081974,1,0
852,True,6.7,0.6000000000000001,45,4449.1,60.4,105,4607.501274348257,9569081974,1,0
853,True,6.78,0.9,48,4456.0,60.4,105,4614.510635863126,9569081974,1,0
857,True,6.92,0.5,43,4483.7,60.4,103,4642.398487227932,9569081974,1,0
859,True,6.95,0.8,42,4497.7,60.6,99,4656.587149075966,9569081974,1,0
863,True,7.017,1.1,46,4525.8,60.8,100,4685.284959227898,9569081974,1,0
864,True,7.04,0.6000000000000001,49,4532.9,61.0,100,4692.453045541581,9569081974,1,0
865,True,7.067,0.30000000000000004,43,4540.1,61.0,100,4699.683150779634,9569081974,1,0
868,True,7.04,0.0,47,4561.0,61.0,99,4720.583150779634,9569081974,1,0
872,True,6.843,0.0,38,4588.0,61.0,99,4747.583150779634,9569081974,1,0
874,True,6.667,0.0,41,4601.0,61.0,97,4760.583150779634,9569081974,1,0
876,True,6.663,0.4,46,4614.3,61.0,99,4773.948047744485,9569081974,1,0
877,True,6.58,0.30000000000000004,37,4620.9,61.0,100,4780.572960666444,9569081974,1,0
880,True,6.717,0.5,42,4641.3,61.2,104,4801.116152130901,9569081974,1,0
884,True,7.0,0.5,46,4669.9,61.2,104,4829.8938861348715,9569081974,1,0
892,True,7.117,-0.30000000000000004,43,4726.7,61.6,107,4886.54592296054,9569081974,1,0
901,True,6.965,-0.7000000000000001,41,4788.3,61.8,107,4947.5693938292825,9569081974,1,0
910,True,6.9719999999999995,-1.6,0,4852.2,60.6,109,5009.703531883038,9569081974,1,0
911,True,7.1,-3.3,0,4859.3,59.8,110,5016.307514113644,9569081974,1,0
912,True,7.045,-6.2,0,4865.8,59.4,110,5022.084409200411,9569081974,1,0
914,True,6.923,-3.2,37,4878.3,58.8,109,5033.747803235245,9569081974,1,0
915,True,6.44,-1.9,36,4884.4,58.6,108,5039.624368788568,9569081974,1,0
918,True,6.267,-1.8,38,4903.4,58.4,107,5057.976679600432,9569081974,1,0
920,True,6.82,-1.8,52,4918.5,58.4,105,5072.579790600101,9569081974,1,0
922,True,7.029,-2.2,48,4933.6,57.8,103,5086.98442878762,9569081974,1,0
923,True,7.52,-2.4,46,4941.0,57.6,102,5094.023695755801,9569081974,1,0
924,True,7.417,-0.5,44,4947.9,57.4,101,5100.891543076441,9569081974,1,0
926,True,7.083,0.9,36,4961.0,57.4,100,5114.221804697325,9569081974,1,0
928,True,6.38,2.7,48,4972.9,57.6,98,5127.131160163301,9569081974,1,0
930,True,5.967,5.2,47,4983.7,58.0,96,5139.955871477148,9569081974,1,0
933,True,5.2,6.2,52,4998.9,58.8,96,5158.7977128156135,9569081974,1,0
934,True,5.133,8.0,54,5003.7,59.6,96,5165.219490669213,9569081974,1,0
935,True,4.92,8.4,59,5008.3,59.8,95,5171.463899122597,9569081974,1,0
938,True,4.44,7.8,58,5021.1,61.0,95,5188.449806601046,9569081974,1,0
939,True,4.3,7.6,56,5025.2,61.0,95,5193.831555469845,9569081974,1,0
942,True,4.086,6.9,55,5036.9,62.2,96,5208.718966751314,9569081974,1,0
947,True,3.825,7.5,55,5055.8,63.4,98,5233.392123659594,9569081974,1,0
952,True,3.67,6.8,56,5073.6,64.6,101,5256.023575862528,9569081974,1,0
957,True,3.38,6.7,50,5089.6,65.8,104,5276.235776811192,9569081974,1,0
962,True,3.35,6.4,62,5107.1,67.0,105,5298.130259600371,9569081974,1,0
964,True,3.729,5.1,61,5115.7,67.4,105,5308.301207721047,9569081974,1,0
967,True,4.48,3.5,61,5129.5,68.2,108,5323.655563306993,9569081974,1,0
971,True,4.757,3.0,56,5149.0,68.8,110,5344.9941401942715,9569081974,1,0
974,True,5.071,3.2,60,5165.0,69.0,110,5362.607397820741,9569081974,1,0
976,True,5.4,3.7,58,5176.0,69.2,111,5374.96983590233,9569081974,1,0
978,True,5.371,4.9,56,5186.6,70.0,111,5387.452275167371,9569081974,1,0
979,True,5.38,5.7,55,5191.9,70.4,111,5393.876451277926,9569081974,1,0
984,True,5.167,5.2,53,5217.6,71.6,111,5424.402411640962,9569081974,1,0
987,True,5.063,5.5,54,5232.4,72.4,111,5442.221276835827,9569081974,1,0
988,True,5.011,5.8,48,5237.0,72.6,111,5447.826763569702,9569081974,1,0
992,True,4.26,5.8,50,5253.7,73.8,111,5468.143078647459,9569081974,1,0
994,True,4.233,4.4,49,5262.4,74.2,109,5478.155478973014,9569081974,1,0
995,True,4.3,1.6,58,5267.1,74.4,110,5483.043346713761,9569081974,1,0
999,True,5.02,0.9,55,5287.5,74.8,109,5503.765329201137,9569081974,1,0
1004,True,5.3,1.7000000000000002,67,5314.8,74.8,106,5532.175720273566,9569081974,1,0
1007,True,5.5,1.3,53,5331.5,74.8,105,5549.345363756371,9569081974,1,0
1013,True,5.444,1.6,56,5363.8,76.0,106,5582.927189059304,9569081974,1,0
1016,True,5.422,1.9,60,5380.3,76.0,106,5600.276384319161,9569081974,1,0
1022,True,5.467,1.1,53,5413.0,76.4,109,5633.740382903423,9569081974,1,0
1026,True,5.48,1.1,57,5435.1,76.8,111,5656.353345686215,9569081974,1,0
1029,True,5.571,1.5,60,5452.0,77.0,111,5673.83359015884,9569081974,1,0
1032,True,5.633,1.1,54,5468.9,77.0,110,5691.093127225304,9569081974,1,0
