time,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
219,True,5.54,0.9,64,789.5,65.0,91,794.1775992302254,8738086931,1,0
227,True,5.469,1.2,67,832.2,65.2,107,837.9716363957307,8738086931,1,0
233,True,5.493,2.0,67,866.4,66.2,102,873.9722996268417,8738086931,1,0
235,True,5.6,3.3,56,877.0,66.6,95,885.7207270150025,8738086931,1,0
236,True,5.456,1.5,54,881.3,66.8,95,890.1717815091687,8738086931,1,0
238,True,5.12,0.0,59,892.0,67.2,93,900.8717815091687,8738086931,1,0
245,True,5.689,-1.5,0,932.5,67.2,92,940.3177609937427,8738086931,1,0
248,True,5.76,-2.5,0,949.6,66.6,94,956.520035302898,8738086931,1,0
253,True,5.075,-4.2,0,973.1,65.4,92,978.0310078382546,8738086931,1,0
255,True,5.486,-4.7,0,988.0,64.8,93,991.5549616248983,8738086931,1,0
256,True,5.6,-3.8,0,994.4,64.6,93,997.4601949859526,8738086931,1,0
259,True,6.75,-3.8,0,1013.6,63.6,97,1015.1515587781597,8738086931,1,0
260,True,7.68,-4.1,0,1026.4,63.4,100,1026.894780956421,8738086931,1,0
261,True,8.12,-3.9,0,1035.0,63.0,100,1034.8152425106798,8738086931,1,0
262,True,8.183,-4.4,0,1043.5,62.6,103,1042.5633673800578,8738086931,1,0
263,True,7.929,-4.1,0,1049.9,62.2,104,1048.429294704173,8738086931,1,0
265,True,8.12,-2.7,0,1067.0,61.6,105,1064.5536848477068,8738086931,1,0
268,True,7.68,-1.1,0,1088.3,60.8,105,1085.4800817429573,8738086931,1,0
276,True,6.009,-0.30000000000000004,56,1133.1,60.2,101,1130.140316062916,8738086931,1,0
283,True,5.693,1.2,66,1173.7,60.8,87,1171.7346803243079,8738086931,1,0
285,True,5.7,3.3,64,1184.4,61.2,88,1183.5619256432888,8738086931,1,0
289,True,5.683,4.9,68,1207.8,62.2,95,1211.0270224046012,8738086931,1,0
292,True,5.786,5.3,79,1224.9,63.2,104,1231.414444671221,8738086931,1,0
293,True,5.862,6.1,82,1231.3,63.6,104,1239.297453868719,8738086931,1,0
294,True,5.98,6.0,83,1237.7,64.0,104,1247.1467216395,8738086931,1,0
295,True,6.05,6.0,82,1244.1,64.4,103,1255.016471246231,8738086931,1,0
296,True,5.8,5.8,81,1248.4,64.6,101,1260.2457957762147,8738086931,1,0
298,True,5.98,6.2,78,1261.2,65.4,98,1276.1357084724393,8738086931,1,0
299,True,5.5600000000000005,7.0,75,1265.5,65.6,99,1281.6455842400105,8738086931,1,0
300,True,5.12,6.6,68,1269.7,66.0,102,1286.928743405832,8738086931,1,0
301,True,5.12,6.3,62,1274.0,66.4,105,1292.2667609522198,8738086931,1,0
303,True,4.26,4.7,55,1282.5,66.8,107,1302.1710224444973,8738086931,1,0
305,True,4.28,2.3,51,1291.1,67.2,111,1311.3572180859094,8738086931,1,0
312,True,3.8,1.4,52,1316.7,68.2,106,1337.730489737523,8738086931,1,0
321,True,4.269,0.6000000000000001,0,1359.4,68.4,99,1380.8316881697374,8738086931,1,0
330,True,4.622,-0.6000000000000001,22,1399.9,68.4,105,1421.114784656967,8738086931,1,0
334,True,4.6,-0.2,61,1419.2,68.0,111,1440.3876385876342,8738086931,1,0
343,True,4.7620000000000005,0.6000000000000001,19,1461.8,67.4,111,1483.3310862515739,8738086931,1,0
349,True,4.693,1.7000000000000002,63,1489.6,68.2,106,1512.282518046561,8738086931,1,0
