time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
110,True,3.952,0.0,400.0,274.0,82,399.6486725489045,10571904574,1,0
112,True,4.001,0.0,408.1,274.0,85,407.74867254890455,10571904574,1,0
115,True,4.302,0.7000000000000001,421.5,274.0,88,421.2970302690296,10571904574,1,0
116,True,4.308,1.3,425.9,274.0,89,425.81851003915415,10571904574,1,0
123,True,4.571,0.0,458.1,274.4,90,458.0185100391542,10571904574,1,0
128,True,3.742,0.0,470.8,274.8,88,470.7185100391542,10571904574,1,0
131,True,2.865,0.0,481.0,274.0,86,480.91851003915417,10571904574,1,0
133,True,2.936,-1.3,485.5,274.0,88,485.3283295190829,10571904574,1,0
138,True,2.197,1.5,496.4,274.4,85,496.59321120536623,10571904574,1,0
141,True,2.154,1.1,502.7,274.4,85,503.04334626868547,10571904574,1,0
143,True,2.364,0.0,508.2,274.4,85,508.54334626868547,10571904574,1,0
148,True,2.523,0.7000000000000001,520.3,274.4,86,520.7887780516495,10571904574,1,0
153,True,2.049,0.9,528.7,274.4,83,529.3199861913462,10571904574,1,0
154,True,1.65,3.9,530.3,274.6,82,531.129630718241,10571904574,1,0
155,True,1.583,6.1,531.4,274.6,81,532.4871237586287,10571904574,1,0
158,True,1.3900000000000001,3.6,535.7,275.0,79,537.291161069702,10571904574,1,0
162,True,1.486,1.9,541.8,275.2,82,543.6960962627754,10571904574,1,0
164,True,1.9,1.3,547.1,275.2,83,549.1508120099201,10571904574,1,0
169,True,3.033,0.6000000000000001,563.1,275.2,83,565.2918782081254,10571904574,1,0
170,True,3.128,0.7000000000000001,565.8,275.4,81,568.0200721901849,10571904574,1,0
174,True,2.396,1.8,575.0,275.4,78,577.6621864700492,10571904574,1,0
175,True,2.2640000000000002,0.9,577.2,275.4,78,579.8992609729268,10571904574,1,0
180,True,1.635,1.9,584.8,275.6,77,587.8827529900964,10571904574,1,0
182,True,1.514,2.0,587.8,275.6,77,591.0395834316852,10571904574,1,0
191,True,1.9689999999999999,0.7000000000000001,606.5,276.0,77,609.9611545241627,10571904574,1,0
195,True,2.34,0.9,618.2,276.2,78,621.8405350532511,10571904574,1,0
201,True,3.394,0.30000000000000004,640.5,276.0,81,644.2410496197184,10571904574,1,0
206,True,3.6470000000000002,-0.4,658.3,276.2,85,661.9773831644451,10571904574,1,0
208,True,3.386,0.0,664.2,276.2,86,667.8773831644452,10571904574,1,0
210,True,3.221,-1.9,669.4,276.0,89,672.8911146810798,10571904574,1,0
214,True,2.358,-2.1,678.3,276.0,90,681.4083996291632,10571904574,1,0
220,True,2.095,-1.3,690.4,275.6,87,693.2579853769437,10571904574,1,0
221,True,2.017,-0.7000000000000001,692.4,275.6,86,695.2404363341819,10571904574,1,0
225,True,2.012,0.5,700.5,275.6,83,703.3939036954187,10571904574,1,0
227,True,2.332,0.4,706.4,275.8,83,709.3236410453877,10571904574,1,0
233,True,3.665,0.0,729.8,275.8,84,732.7236410453877,10571904574,1,0
237,True,3.757,-0.30000000000000004,744.0,275.8,87,746.8797144780082,10571904574,1,0
240,True,3.261,0.0,752.6,275.6,87,755.4797144780082,10571904574,1,0
246,True,2.403,0.0,765.6,275.6,84,768.4797144780082,10571904574,1,0
253,True,2.642,0.7000000000000001,786.9,275.8,85,790.000905787017,10571904574,1,0
256,True,3.229,0.30000000000000004,797.9,275.8,88,801.040917449557,10571904574,1,0
260,True,3.717,0.0,813.0,276.0,89,816.140917449557,10571904574,1,0
268,True,3.267,0.0,837.1,275.8,87,840.2409174495571,10571904574,1,0
