time,moving,velocity_smooth,grade_smooth,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
94,True,5.7940000000000005,0.9,276.2,41.2,285.6958176112377,8731214517,1,0
95,True,5.808,1.3,282.2,41.3,291.8645517966766,8731214517,1,0
96,True,5.802,1.3,287.8,41.3,297.6211087675306,8731214517,1,0
97,True,5.84,0.9,293.5,41.4,303.41070020928913,8731214517,1,0
98,True,5.844,1.3,299.5,41.5,309.579434394728,8731214517,1,0
99,True,5.822,0.9,305.3,41.5,315.4689107828886,8731214517,1,0
100,True,5.776,0.9,311.0,41.6,321.25684447470155,8731214517,1,0
101,True,5.814,0.9,316.9,41.6,327.2473013227034,8731214517,1,0
102,True,5.868,0.8,322.9,41.7,333.3381622808302,8731214517,1,0
103,True,5.856,0.8,328.8,41.7,339.32806165704187,8731214517,1,0
104,True,5.878,0.9,334.7,41.8,345.32021975516204,8731214517,1,0
105,True,5.894,0.9,340.5,41.8,351.21733650581683,8731214517,1,0
106,True,5.854,0.9,346.1,41.9,356.9099135130372,8731214517,1,0
107,True,5.604,1.3,350.9,41.9,361.85152188132093,8731214517,1,0
108,True,5.654,1.3,357.0,42.0,368.12615473933147,8731214517,1,0
109,True,5.642,1.6,362.9,42.1,374.2610636412911,8731214517,1,0
110,True,5.696,1.6,369.0,42.2,380.59767715806504,8731214517,1,0
111,True,5.846,1.2,375.4,42.3,387.1589490934274,8731214517,1,0
112,True,6.2,1.2,381.9,42.4,393.827457233015,8731214517,1,0
113,True,6.194,1.2,388.0,42.4,400.08926820201555,8731214517,1,0
114,True,6.142,1.3,393.6,42.5,405.84041868628606,8731214517,1,0
115,True,6.126,1.7000000000000002,399.6,42.6,412.0889291456358,8731214517,1,0
116,True,6.078,1.3,405.8,42.7,418.4553057965594,8731214517,1,0
117,True,5.998,1.3,411.9,42.8,424.7218817973406,8731214517,1,0
118,True,5.916,1.3,417.6,42.8,430.5870283685023,8731214517,1,0
119,True,5.93,1.3,423.3,42.9,436.4531705060699,8731214517,1,0
120,True,5.768,1.8,428.5,43.0,441.8849711143082,8731214517,1,0
121,True,5.748,1.7000000000000002,434.5,43.1,448.1453338629826,8731214517,1,0
122,True,5.702,1.6,440.4,43.2,454.2833440985771,8731214517,1,0
123,True,5.784,1.2,446.5,43.3,460.5433037355579,8731214517,1,0
124,True,5.908,1.2,452.8,43.4,467.0094600322944,8731214517,1,0
125,True,6.088,1.3,458.9,43.4,473.27315318884826,8731214517,1,0
126,True,6.044,1.3,464.7,43.5,479.23340318431934,8731214517,1,0
127,True,6.008,1.7000000000000002,470.5,43.6,485.2817437389167,8731214517,1,0
128,True,5.968,1.3,476.3,43.7,491.2497876183444,8731214517,1,0
129,True,5.894,1.4,482.3,43.8,497.4368450915038,8731214517,1,0
130,True,5.69,1.4,487.4,43.8,502.69987333018327,8731214517,1,0
131,True,5.46,1.4,492.0,43.9,507.4441799095531,8731214517,1,0
132,True,5.384,1.7000000000000002,497.4,44.0,513.0832776137414,8731214517,1,0
133,True,5.468,1.2,503.7,44.1,519.545671839473,8731214517,1,0
134,True,5.592,1.2,510.3,44.2,526.3138759994963,8731214517,1,0
135,True,5.862,1.3,516.7,44.2,532.8866194100912,8731214517,1,0
136,True,6.054,1.3,522.3,44.3,538.6498467733154,8731214517,1,0
137,True,6.052,1.9,527.6,44.4,544.2117199179291,8731214517,1,0
138,True,5.838,1.9,532.9,44.5,549.7754295976939,8731214517,1,0
139,True,5.554,1.8,538.0,44.6,555.1138586311192,8731214517,1,0
140,True,5.364,1.7000000000000002,543.5,44.7,560.8557501226458,8731214517,1,0
141,True,5.484,1.7000000000000002,549.7,44.8,567.3159696875151,8731214517,1,0
142,True,5.654,1.6,555.9,44.9,573.7660821384789,8731214517,1,0
143,True,5.764,1.6,561.7,45.0,579.8000583022837,8731214517,1,0
144,True,5.956,1.7000000000000002,567.8,45.1,586.1543886098106,8731214517,1,0
145,True,6.104,1.7000000000000002,574.0,45.2,592.6180919033027,8731214517,1,0
146,True,5.998,1.8,579.7,45.3,598.5773967913931,8731214517,1,0
147,True,5.854,1.9,585.2,45.4,604.3435403062799,8731214517,1,0
148,True,5.7219999999999995,1.8,590.3,45.5,609.6836106627283,8731214517,1,0
149,True,5.5600000000000005,1.8,595.6,45.6,615.228024370031,8731214517,1,0
150,True,5.538,1.8,601.7,45.7,621.6055260923733,8731214517,1,0
151,True,5.566,1.3,607.5,45.8,627.5756050415007,8731214517,1,0
152,True,5.532,1.4,612.8,45.9,633.0482727873083,8731214517,1,0
153,True,5.554,1.5,618.1,45.9,638.5271942531015,8731214517,1,0
154,True,5.37,1.5,622.5,46.0,643.0733149328947,8731214517,1,0
155,True,5.212,1.5,627.8,46.1,648.550734468427,8731214517,1,0
156,True,5.152,1.4,633.3,46.2,654.216994256628,8731214517,1,0
157,True,5.144,1.3,638.5,46.2,659.5694788317078,8731214517,1,0
158,True,5.292,1.3,644.5,46.3,665.7454225721845,8731214517,1,0
159,True,5.562,1.7000000000000002,650.3,46.4,671.7954276699209,8731214517,1,0
160,True,5.608,1.7000000000000002,655.8,46.5,677.5293580109219,8731214517,1,0
161,True,5.7,1.3,661.8,46.6,683.7011280351945,8731214517,1,0
162,True,5.898,1.3,668.0,46.7,690.0796877499884,8731214517,1,0
163,True,5.742,0.9,673.2,46.7,695.3667579402306,8731214517,1,0
164,True,5.676,0.9,678.6,46.8,700.8589390289478,8731214517,1,0
165,True,5.624,1.4,683.9,46.8,706.3162489889984,8731214517,1,0
166,True,5.604,0.9,689.8,46.9,712.3125530966663,8731214517,1,0
167,True,5.484,1.3,695.5,47.0,718.1767128344607,8731214517,1,0
168,True,5.574,0.9,701.1,47.0,723.8681201230946,8731214517,1,0
169,True,5.61,0.9,706.7,47.1,729.560697130315,8731214517,1,0
170,True,5.674,0.9,712.3,47.1,735.2569126630921,8731214517,1,0
171,True,5.598,0.9,717.8,47.2,740.8484186872164,8731214517,1,0
172,True,5.462,0.9,722.8,47.2,745.9332227395041,8731214517,1,0
173,True,5.5600000000000005,0.9,728.9,47.3,752.1340655509406,8731214517,1,0
174,True,5.502,1.3,734.2,47.3,757.5876228890384,8731214517,1,0
175,True,5.564,0.9,740.1,47.4,763.5851593787884,8731214517,1,0
176,True,5.536,1.3,745.5,47.5,769.1309116314777,8731214517,1,0
177,True,5.69,0.9,751.2,47.5,774.9188453232907,8731214517,1,0
178,True,5.832,0.8,758.1,47.6,781.9246338404454,8731214517,1,0
179,True,5.864,0.8,763.5,47.6,787.4049162308148,8731214517,1,0
180,True,5.788,0.9,769.0,47.7,792.9924537856667,8731214517,1,0
181,True,5.95,0.9,775.2,47.7,799.2936547123687,8731214517,1,0
182,True,5.95,0.9,781.0,47.8,805.1865491574346,8731214517,1,0
183,True,5.58,0.9,786.0,47.8,810.2724558831285,8731214517,1,0
184,True,5.656,0.5,791.8,47.9,816.1068951451776,8731214517,1,0
185,True,5.562,0.9,796.9,47.9,821.2875589240573,8731214517,1,0
186,True,5.54,0.4,802.9,47.9,827.3216299904122,8731214517,1,0
187,True,5.616,0.4,809.0,48.0,833.4558209908371,8731214517,1,0
188,True,5.736,0.9,814.7,48.0,839.2443025227609,8731214517,1,0
189,True,5.662,0.4,820.1,48.0,844.6748331609164,8731214517,1,0
190,True,5.87,0.8,826.2,48.1,850.8649698751103,8731214517,1,0
191,True,5.82,1.3,832.0,48.1,856.8252198705813,8731214517,1,0
192,True,5.942,0.9,838.8,48.2,863.7398137885663,8731214517,1,0
193,True,5.7940000000000005,0.9,843.6,48.3,868.6244610157198,8731214517,1,0
194,True,5.616,1.0,848.2,48.3,873.3170762874316,8731214517,1,0
195,True,5.408,0.5,853.3,48.3,878.4494271804364,8731214517,1,0
196,True,5.252,1.0,858.3,48.4,883.5399556377272,8731214517,1,0
197,True,5.066,1.0,864.1,48.4,889.4449686481846,8731214517,1,0
198,True,5.088,0.5,869.1,48.5,894.4754939775871,8731214517,1,0
199,True,5.196,1.0,874.2,48.5,899.6691191159665,8731214517,1,0
200,True,5.268,0.5,879.6,48.5,905.1023989585057,8731214517,1,0
201,True,5.296,0.9,884.8,48.6,910.3953127337246,8731214517,1,0
202,True,5.212,1.0,890.2,48.6,915.8930834675988,8731214517,1,0
203,True,5.248,0.9,895.3,48.7,921.074254654825,8731214517,1,0
204,True,5.258,0.8,900.5,48.7,926.3525177277095,8731214517,1,0
205,True,5.63,0.8,907.7,48.8,933.6532726330754,8731214517,1,0
206,True,5.836,0.8,914.0,48.8,940.0403851283048,8731214517,1,0
207,True,6.028,0.4,920.3,48.9,946.3746629019661,8731214517,1,0
208,True,6.088,0.8,925.7,48.9,951.8554386198822,8731214517,1,0
209,True,6.22,0.4,931.6,48.9,957.7879480956959,8731214517,1,0
210,True,6.04,0.4,937.9,49.0,964.1219414065052,8731214517,1,0
211,True,5.996,0.8,943.9,49.0,970.2106004696469,8731214517,1,0
212,True,5.892,0.4,949.8,49.0,976.1423039253991,8731214517,1,0
213,True,6.0,0.4,955.7,49.1,982.0746762304288,8731214517,1,0
214,True,6.102,0.8,962.1,49.1,988.5727989130071,8731214517,1,0
215,True,5.926,0.4,967.6,49.1,994.1038949333506,8731214517,1,0
216,True,5.876,0.4,973.3,49.2,999.8365476227141,8731214517,1,0
217,True,5.782,0.9,978.7,49.2,1005.3241338802111,8731214517,1,0
218,True,5.8100000000000005,0.4,984.8,49.2,1011.4587727976719,8731214517,1,0
219,True,5.628,0.9,990.2,49.3,1016.9436489003907,8731214517,1,0
220,True,5.726,0.9,996.2,49.3,1023.042838550984,8731214517,1,0
221,True,5.694,0.9,1001.8,49.4,1028.7336687439436,8731214517,1,0
222,True,5.692,0.9,1007.1,49.4,1034.1201792135437,8731214517,1,0
223,True,5.61,0.4,1012.8,49.5,1039.8518551130544,8731214517,1,0
224,True,5.698,0.8,1018.7,49.5,1045.8385064098272,8731214517,1,0
225,True,5.792,0.4,1025.2,49.5,1052.3735788733607,8731214517,1,0
226,True,5.898,0.4,1031.3,49.6,1058.5062221330254,8731214517,1,0
227,True,5.956,0.4,1036.9,49.6,1064.136691265169,8731214517,1,0
228,True,6.026,0.4,1043.0,49.6,1070.2707355231025,8731214517,1,0
229,True,6.084,0.4,1049.1,49.6,1076.4044900426707,8731214517,1,0
230,True,5.882,0.4,1054.6,49.7,1081.9354514482075,8731214517,1,0
231,True,5.828,0.4,1060.4,49.7,1087.7676830652538,8731214517,1,0
232,True,5.838,0.0,1066.1,49.7,1093.4676830652536,8731214517,1,0
233,True,5.902,0.0,1072.5,49.7,1099.8676830652537,8731214517,1,0
234,True,5.89,0.0,1078.6,49.7,1105.9676830652536,8731214517,1,0
235,True,5.832,0.4,1083.7,49.7,1111.0970279018288,8731214517,1,0
236,True,5.746,0.4,1089.1,49.7,1116.5282369986098,8731214517,1,0
237,True,5.8100000000000005,0.4,1095.1,49.8,1122.5615800507264,8731214517,1,0
238,True,5.718,0.4,1101.1,49.8,1128.594781217515,8731214517,1,0
239,True,5.7,0.0,1107.1,49.8,1134.594781217515,8731214517,1,0
240,True,5.768,-0.4,1112.6,49.8,1140.0733510551854,8731214517,1,0
241,True,5.95,-0.4,1118.9,49.8,1146.3484863566518,8731214517,1,0
242,True,5.9,-0.4,1124.6,49.7,1152.0262769156918,8731214517,1,0
243,True,5.854,-0.4,1130.3,49.7,1157.7033856059306,8731214517,1,0
244,True,5.804,-0.4,1136.1,49.7,1163.4803951995902,8731214517,1,0
245,True,5.82,-0.5,1141.7,49.7,1169.0568738537806,8731214517,1,0
246,True,5.752,-0.4,1147.7,49.6,1175.032671587954,8731214517,1,0
247,True,5.492,-0.8,1152.1,49.6,1179.3813357987235,8731214517,1,0
248,True,5.682,-0.4,1158.8,49.6,1186.0552299646129,8731214517,1,0
249,True,5.846,-0.4,1165.3,49.5,1192.5323386548516,8731214517,1,0
250,True,5.898,-0.8,1171.2,49.5,1198.3718280926898,8731214517,1,0
251,True,6.092,-0.4,1178.1,49.5,1205.2466567719962,8731214517,1,0
252,True,6.462,-0.4,1184.4,49.4,1211.5246391763483,8731214517,1,0
253,True,6.324,-0.4,1190.4,49.4,1217.5036700376356,8731214517,1,0
254,True,6.408,0.0,1197.4,49.4,1224.5036700376356,8731214517,1,0
255,True,6.618,-0.4,1204.3,49.4,1231.3802700321019,8731214517,1,0
256,True,6.516,-0.4,1210.7,49.4,1237.757643872647,8731214517,1,0
257,True,6.598,-0.4,1217.4,49.3,1244.433104388583,8731214517,1,0
258,True,6.596,-0.4,1223.3,49.3,1250.3106880022606,8731214517,1,0
259,True,6.394,0.0,1229.3,49.3,1256.3106880022606,8731214517,1,0
260,True,6.114,-0.4,1234.8,49.3,1261.7891662580407,8731214517,1,0
261,True,6.03,-0.4,1240.8,49.3,1267.766082584332,8731214517,1,0
262,True,5.866,0.0,1246.7,49.2,1273.6660825843321,8731214517,1,0
263,True,5.958,-0.4,1253.1,49.2,1280.0416651872533,8731214517,1,0
264,True,5.874,0.0,1258.7,49.3,1285.6416651872535,8731214517,1,0
265,True,5.9879999999999995,0.0,1264.8,49.2,1291.7416651872534,8731214517,1,0
266,True,5.838,-0.4,1270.0,49.2,1296.9219900119215,8731214517,1,0
267,True,5.924,0.0,1276.3,49.2,1303.2219900119214,8731214517,1,0
268,True,5.946,0.0,1282.9,49.2,1309.8219900119216,8731214517,1,0
269,True,6.032,0.0,1288.9,49.2,1315.8219900119216,8731214517,1,0
270,True,6.014,0.0,1294.8,49.2,1321.7219900119214,8731214517,1,0
271,True,6.196,0.0,1301.0,49.2,1327.9219900119215,8731214517,1,0
272,True,6.134,0.4,1307.0,49.2,1333.9550504958,8731214517,1,0
273,True,5.952,0.4,1312.6,49.2,1339.5859069474195,8731214517,1,0
274,True,5.902,0.4,1318.4,49.3,1345.4178654151688,8731214517,1,0
275,True,5.944,0.4,1324.6,49.3,1351.6515990971845,8731214517,1,0
276,True,5.908,0.0,1330.6,49.3,1357.6515990971845,8731214517,1,0
277,True,5.904,0.4,1336.5,49.3,1363.582044479296,8731214517,1,0
278,True,6.086,0.4,1343.1,49.3,1370.2161020253864,8731214517,1,0
279,True,6.288,0.4,1349.8,49.4,1376.9502688470259,8731214517,1,0
280,True,6.246,0.4,1355.8,49.4,1382.9816032815452,8731214517,1,0
281,True,6.29,0.4,1362.0,49.4,1389.2157657815528,8731214517,1,0
282,True,6.292,0.4,1368.0,49.4,1395.249396273774,8731214517,1,0
283,True,6.066,0.4,1373.4,49.5,1400.680194724545,8731214517,1,0
284,True,5.832,0.9,1379.0,49.5,1406.369323871303,8731214517,1,0
285,True,5.802,0.4,1384.8,49.5,1412.2022592354463,8731214517,1,0
286,True,5.7780000000000005,0.4,1390.9,49.6,1418.33659824886,8731214517,1,0
287,True,5.664,0.9,1396.3,49.6,1423.81990385163,8731214517,1,0
288,True,5.734,0.4,1402.1,49.6,1429.652135468676,8731214517,1,0
289,True,5.84,0.8,1408.2,49.7,1435.8445107761052,8731214517,1,0
290,True,5.894,0.8,1414.3,49.7,1442.034647490299,8731214517,1,0
291,True,5.824,0.8,1420.0,49.8,1447.8173497581035,8731214517,1,0
292,True,5.968,0.8,1426.2,49.8,1454.107306610803,8731214517,1,0
293,True,6.098,0.8,1432.6,49.9,1460.5974052817503,8731214517,1,0
294,True,6.114,1.2,1438.7,49.9,1466.8546441352366,8731214517,1,0
295,True,6.12,0.8,1444.9,50.0,1473.146258500483,8731214517,1,0
296,True,6.174,1.2,1450.9,50.1,1479.3054168306476,8731214517,1,0
297,True,6.108,0.8,1456.7,50.1,1485.1875609354468,8731214517,1,0
298,True,6.072,0.8,1462.9,50.2,1491.4764352393015,8731214517,1,0
299,True,6.194,1.2,1469.7,50.2,1498.4458676734291,8731214517,1,0
300,True,6.128,0.8,1475.5,50.3,1504.3300208582125,8731214517,1,0
301,True,6.216,1.3,1482.0,50.4,1511.0128162257713,8731214517,1,0
302,True,6.13,1.3,1487.3,50.4,1516.4609862160437,8731214517,1,0
303,True,5.994,1.3,1492.9,50.5,1522.225200373822,8731214517,1,0
304,True,5.822,1.7000000000000002,1498.8,50.6,1528.3812237433517,8731214517,1,0
305,True,5.804,1.7000000000000002,1504.5,50.7,1534.3269184083686,8731214517,1,0
306,True,5.702,1.7000000000000002,1510.5,50.8,1540.5804223261748,8731214517,1,0
307,True,5.76,1.7000000000000002,1516.2,50.9,1546.5261169911917,8731214517,1,0
308,True,5.898,2.1,1522.4,51.0,1553.086968968109,8731214517,1,0
309,True,5.804,2.1,1527.8,51.1,1558.7917381752407,8731214517,1,0
310,True,5.946,2.1,1534.3,51.3,1565.6653492083324,8731214517,1,0
311,True,6.006,2.5,1540.5,51.4,1572.33382990449,8731214517,1,0
312,True,6.044,2.1,1546.4,51.5,1578.5882106664699,8731214517,1,0
313,True,5.84,2.2,1551.6,51.7,1584.106559711347,8731214517,1,0
314,True,5.952,2.7,1557.6,51.8,1590.6080005077854,8731214517,1,0
315,True,5.844,2.3,1563.5,51.9,1596.9009503945229,8731214517,1,0
316,True,5.606,2.8,1568.5,52.1,1602.3318002351355,8731214517,1,0
317,True,5.39,3.2,1573.3,52.2,1607.6213067698372,8731214517,1,0
318,True,5.516,2.6,1579.2,52.4,1613.9968978026893,8731214517,1,0
319,True,5.586,3.0,1585.5,52.6,1620.895634488829,8731214517,1,0
320,True,5.542,3.1,1591.2,52.7,1627.1520356617352,8731214517,1,0
321,True,5.608,2.7,1596.6,52.9,1632.995220164269,8731214517,1,0
322,True,5.73,3.2,1602.0,53.1,1638.9428744203317,8731214517,1,0
323,True,5.742,3.1,1607.9,53.2,1645.41879844141,8731214517,1,0
324,True,5.554,2.6,1613.3,53.4,1651.2463933843653,8731214517,1,0
325,True,5.636,3.1,1619.4,53.6,1657.948322064927,8731214517,1,0
326,True,5.692,3.5,1625.0,53.7,1664.1810400471606,8731214517,1,0
327,True,5.71,3.6,1630.5,53.9,1670.3223246156354,8731214517,1,0
328,True,5.7,4.0,1636.4,54.2,1677.0308996824774,8731214517,1,0
329,True,5.714,4.3,1641.9,54.4,1683.3342525808152,8731214517,1,0
330,True,5.59,4.1,1647.3,54.6,1689.491445527266,8731214517,1,0
331,True,5.33,4.0,1651.7,54.8,1694.4876534392142,8731214517,1,0
332,True,5.554,4.3,1658.3,55.1,1702.0701680604775,8731214517,1,0
333,True,5.616,4.1,1664.4,55.3,1709.0225661994855,8731214517,1,0
334,True,5.73,3.9,1670.5,55.6,1715.913051234007,8731214517,1,0
335,True,5.756,4.4,1676.1,55.8,1722.3603169431208,8731214517,1,0
336,True,5.978,4.0,1681.6,56.0,1728.605576833056,8731214517,1,0
337,True,5.804,4.0,1687.3,56.3,1735.077937082625,8731214517,1,0
338,True,5.712,4.4,1693.0,56.5,1741.6450336228202,8731214517,1,0
339,True,5.62,4.0,1698.6,56.7,1747.9995756054643,8731214517,1,0
340,True,5.66,4.1,1704.4,57.0,1754.598986538183,8731214517,1,0
341,True,5.676,4.6,1709.9,57.2,1760.9833088730734,8731214517,1,0
342,True,5.578,4.1,1715.2,57.4,1767.0351241949331,8731214517,1,0
343,True,5.482,4.2,1720.4,57.7,1772.9813934787157,8731214517,1,0
344,True,5.5,4.5,1726.1,57.9,1779.5628440023386,8731214517,1,0
345,True,5.41,4.0,1731.4,58.1,1785.5769640930557,8731214517,1,0
346,True,5.54,4.0,1737.7,58.4,1792.740357808497,8731214517,1,0
347,True,5.568,4.0,1743.0,58.6,1798.7504740494057,8731214517,1,0
348,True,5.608,3.5,1748.4,58.8,1804.7734830253444,8731214517,1,0
349,True,5.602,3.5,1754.1,59.0,1811.1174995429749,8731214517,1,0
350,True,5.784,3.4,1760.4,59.2,1818.1077048104473,8731214517,1,0
351,True,5.698,3.5,1766.1,59.4,1824.455077984007,8731214517,1,0
352,True,5.8100000000000005,3.1,1772.1,59.6,1831.0569167338429,8731214517,1,0
353,True,5.72,3.2,1777.1,59.8,1836.5696604514462,8731214517,1,0
354,True,5.7059999999999995,3.3,1782.7,59.9,1842.7569574420277,8731214517,1,0
355,True,5.534,2.8,1788.0,60.1,1848.51908579792,8731214517,1,0
356,True,5.4879999999999995,2.8,1793.6,60.3,1854.6161030030871,8731214517,1,0
357,True,5.28,2.8,1798.5,60.4,1859.9458762738077,8731214517,1,0
358,True,5.354,1.8,1803.8,60.5,1865.5023418426986,8731214517,1,0
359,True,5.336,1.8,1809.3,60.7,1871.263027465831,8731214517,1,0
360,True,5.44,1.8,1815.2,60.7,1877.4260320021015,8731214517,1,0
361,True,5.368,0.9,1820.4,60.8,1882.7087947812342,8731214517,1,0
362,True,5.618,1.3,1826.6,60.9,1889.09060331306,8731214517,1,0
363,True,5.678,0.9,1832.2,60.9,1894.780861494889,8731214517,1,0
364,True,5.678,0.9,1837.7,61.0,1900.3729549653374,8731214517,1,0
365,True,5.578,0.9,1843.1,61.0,1905.8651360540546,8731214517,1,0
366,True,5.66,0.9,1848.7,61.1,1911.557713061275,8731214517,1,0
367,True,5.48,0.9,1854.0,61.1,1916.9470289091162,8731214517,1,0
368,True,5.558,0.5,1860.0,61.2,1922.9828191577185,8731214517,1,0
369,True,5.476,0.4,1865.1,61.2,1928.112426001763,8731214517,1,0
370,True,5.472,0.4,1870.5,61.2,1933.543774424869,8731214517,1,0
371,True,5.5440000000000005,0.5,1876.4,61.2,1939.4786482261966,8731214517,1,0
372,True,5.692,0.5,1882.4,61.3,1945.5147698659896,8731214517,1,0
373,True,5.42,0.5,1887.1,61.3,1950.243735654866,8731214517,1,0
374,True,5.406,0.0,1892.1,61.3,1955.243735654866,8731214517,1,0
375,True,5.402,-0.5,1897.5,61.3,1960.6211579246906,8731214517,1,0
376,True,5.342,-0.4,1903.2,61.3,1966.2981657721552,8731214517,1,0
377,True,5.31,-0.4,1909.0,61.2,1972.0750754075266,8731214517,1,0
378,True,5.54,-0.9,1914.8,61.2,1977.8046724437886,8731214517,1,0
379,True,5.676,-0.4,1920.5,61.2,1983.4824630028288,8731214517,1,0
380,True,5.736,-0.8,1926.2,61.1,1989.1168250394599,8731214517,1,0
381,True,5.866,-1.2,1932.5,61.1,1995.2956077897989,8731214517,1,0
382,True,5.926,-0.8,1938.6,61.0,2001.3330460221398,8731214517,1,0
383,True,6.084,-1.1,1945.2,60.9,2007.8215662822856,8731214517,1,0
384,True,6.248,-1.1,1951.8,60.9,2014.3162904463472,8731214517,1,0
385,True,6.72,-1.0,1959.8,60.8,2022.1972372400037,8731214517,1,0
386,True,6.924,-1.3,1967.1,60.7,2029.3455455729802,8731214517,1,0
387,True,7.318,-1.3,1975.2,60.6,2037.2772301616255,8731214517,1,0
388,True,7.5120000000000005,-1.2,1982.8,60.5,2044.7261315240373,8731214517,1,0
389,True,7.798,-1.3,1990.8,60.4,2052.5638758728733,8731214517,1,0
390,True,7.876,-1.2,1999.2,60.3,2060.79753251165,8731214517,1,0
391,True,7.934,-1.3,2006.8,60.2,2068.24276919977,8731214517,1,0
392,True,7.954,-1.3,2015.0,60.1,2076.272375820374,8731214517,1,0
393,True,7.914,-1.3,2022.3,60.0,2083.424909730829,8731214517,1,0
394,True,7.894,-1.3,2030.2,59.9,2091.1646822753046,8731214517,1,0
395,True,7.876,-1.5,2038.5,59.8,2099.248830073203,8731214517,1,0
396,True,7.96,-1.5,2046.6,59.7,2107.1505849970795,8731214517,1,0
397,True,8.022,-1.2,2055.1,59.5,2115.493018536917,8731214517,1,0
398,True,8.372,-1.2,2064.2,59.4,2124.4210642258436,8731214517,1,0
399,True,8.428,-0.6000000000000001,2072.4,59.4,2132.567262563952,8731214517,1,0
400,True,8.3,-0.6000000000000001,2080.0,59.3,2140.1126933738296,8731214517,1,0
401,True,8.288,-0.6000000000000001,2088.0,59.3,2148.054905124067,8731214517,1,0
402,True,8.098,-0.30000000000000004,2095.6,59.2,2155.6328131933765,8731214517,1,0
403,True,7.89,-0.30000000000000004,2103.7,59.2,2163.7084958675973,8731214517,1,0
404,True,7.822,0.0,2111.5,59.2,2171.5084958675975,8731214517,1,0
405,True,7.694,0.30000000000000004,2118.5,59.2,2178.5393523192174,8731214517,1,0
406,True,7.584,0.7000000000000001,2125.9,59.2,2186.0210518517238,8731214517,1,0
407,True,7.518,0.7000000000000001,2133.2,59.3,2193.3994267948938,8731214517,1,0
408,True,7.378,1.0,2140.6,59.4,2200.9434885004744,8731214517,1,0
409,True,7.322,1.0,2148.1,59.4,2208.591010523743,8731214517,1,0
410,True,7.464,0.7000000000000001,2155.8,59.5,2216.3765003344065,8731214517,1,0
411,True,7.404,1.4,2162.9,59.6,2223.6985414285373,8731214517,1,0
412,True,7.29,1.4,2169.6,59.6,2230.6182138690688,8731214517,1,0
413,True,7.224,1.8,2176.7,59.8,2238.057999099922,8731214517,1,0
414,True,7.074,2.6,2183.4,59.9,2245.2894317301084,8731214517,1,0
415,True,6.86,2.7,2190.1,60.1,2252.548888467298,8731214517,1,0
416,True,6.688,3.1,2196.4,60.3,2259.471397645762,8731214517,1,0
417,True,6.584,3.2,2202.5,60.5,2266.188764090361,8731214517,1,0
418,True,6.498,3.2,2209.2,60.7,2273.576797871475,8731214517,1,0
419,True,6.386,3.2,2215.4,60.9,2280.4103944868684,8731214517,1,0
420,True,6.266,3.4,2221.4,61.1,2287.067732836842,8731214517,1,0
421,True,6.252,3.6,2227.6,61.3,2294.008801499842,8731214517,1,0
422,True,6.062,4.0,2232.9,61.5,2300.0125844420168,8731214517,1,0
423,True,6.208,3.9,2240.2,61.8,2308.281945852936,8731214517,1,0
424,True,6.274,3.8,2246.8,62.1,2315.7283451141057,8731214517,1,0
425,True,6.304,3.7,2253.0,62.3,2322.7017102398186,8731214517,1,0
426,True,6.276,3.6,2259.0,62.5,2329.4087762315153,8731214517,1,0
427,True,6.272,3.9,2264.2,62.7,2335.297740366874,8731214517,1,0
428,True,5.79,4.1,2269.1,62.9,2340.8769754534833,8731214517,1,0
429,True,5.824,4.0,2275.9,63.2,2348.5932050038373,8731214517,1,0
430,True,5.63,3.9,2281.1,63.4,2354.467061098839,8731214517,1,0
431,True,5.552,3.9,2286.8,63.6,2360.9139197259024,8731214517,1,0
432,True,5.642,3.7,2292.4,63.8,2367.2086907791318,8731214517,1,0
433,True,5.974,3.7,2299.0,64.1,2374.6275280918667,8731214517,1,0
434,True,5.874,3.7,2305.2,64.3,2381.596738900799,8731214517,1,0
435,True,5.96,3.7,2310.9,64.5,2388.0077358712133,8731214517,1,0
436,True,5.946,3.8,2316.5,64.7,2394.306259210567,8731214517,1,0
437,True,6.124,3.8,2323.0,65.0,2401.6214370078624,8731214517,1,0
438,True,6.042,3.4,2329.2,65.2,2408.4972475886766,8731214517,1,0
439,True,5.918,3.0,2334.8,65.4,2414.6294579763567,8731214517,1,0
440,True,5.882,3.0,2340.3,65.5,2420.6577596655147,8731214517,1,0
441,True,5.964,3.0,2346.3,65.7,2427.2219852735793,8731214517,1,0
442,True,5.844,3.0,2352.3,65.9,2433.7922106889505,8731214517,1,0
443,True,5.804,3.2,2358.3,66.1,2440.414416001727,8731214517,1,0
444,True,5.748,3.1,2363.6,66.2,2446.236457681232,8731214517,1,0
445,True,5.54,3.1,2368.0,66.4,2451.0720545466706,8731214517,1,0
446,True,5.07,3.7,2371.7,66.5,2455.221863512353,8731214517,1,0
447,True,4.437,3.2,2374.4,66.6,2458.1991308569814,8731214517,1,0
448,True,3.79,3.3,2377.2,66.7,2461.298251519404,8731214517,1,0
449,True,3.386,3.1,2380.5,66.8,2464.921249372626,8731214517,1,0
450,True,3.154,3.6,2383.8,66.9,2468.618616891076,8731214517,1,0
451,True,3.146,3.5,2387.4,67.0,2472.637035404629,8731214517,1,0
452,True,3.299,3.4,2390.9,67.2,2476.527207857131,8731214517,1,0
453,True,3.4859999999999998,4.0,2394.6,67.3,2480.7201787621466,8731214517,1,0
