,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,time,grade_adjusted_distance,activity_id,label,mtb
0,True,6.32,2.1,225.3,517.2,110,97,247.0404269962899,8053439026,1,1
1,True,6.538,2.8,232.0,517.2,113,98,254.3135175610704,8053439026,1,1
2,True,6.574,4.1,238.8,517.4,112,99,262.0670197899345,8053439026,1,1
3,True,6.638,5.4,265.2,518.4,113,103,293.6683488351701,8053439026,1,1
4,True,6.411,7.1,283.7,519.6,113,106,317.4579402148292,8053439026,1,1
5,True,6.056,10.4,295.5,520.6,116,108,334.988983512602,8053439026,1,1
6,True,5.87,13.2,306.3,522.2,119,110,353.3356306290687,8053439026,1,1
7,True,5.53,14.7,311.4,523.2,119,111,362.6015799272318,8053439026,1,1
8,True,5.2,11.1,321.5,524.6,120,113,378.1512971986496,8053439026,1,1
9,True,5.2,9.1,332.3,526.0,122,115,393.3265159585738,8053439026,1,1
10,True,5.574,6.8,349.4,527.0,121,118,415.0652803987919,8053439026,1,1
11,True,5.608,5.6,355.2,527.2,121,119,422.0722406711049,8053439026,1,1
12,True,5.546,5.7,377.1,528.4,122,123,448.69269799113164,8053439026,1,1
13,True,5.44,6.3,382.4,528.8,123,124,455.28993496138975,8053439026,1,1
14,True,5.425,6.6,387.7,529.2,123,125,461.9689342592513,8053439026,1,1
15,True,5.436,7.3,393.2,529.6,123,126,469.0922413324494,8053439026,1,1
16,True,5.438,6.5,404.3,530.2,123,128,483.029586858429,8053439026,1,1
17,True,5.514,6.1,409.9,530.8,123,129,489.9404605185849,8053439026,1,1
18,True,5.628,6.0,421.4,531.4,123,131,504.0625844528509,8053439026,1,1
19,True,5.65,5.4,432.5,532.0,123,133,517.3459744496238,8053439026,1,1
20,True,5.51,4.9,454.4,533.2,124,137,543.1034219433964,8053439026,1,1
21,True,5.572,4.6,466.0,533.8,125,139,556.5790999062398,8053439026,1,1
22,True,5.734,4.8,478.4,534.2,133,141,571.0751453820023,8053439026,1,1
23,True,6.032,5.5,484.6,534.4,133,142,578.5510945542568,8053439026,1,1
24,True,6.09,6.1,496.4,535.2,137,144,593.1226874752689,8053439026,1,1
25,True,6.025,6.0,502.1,535.8,138,145,600.1346207136878,8053439026,1,1
26,True,5.882,6.0,507.8,536.0,138,146,607.1431654066506,8053439026,1,1
27,True,5.586,6.1,524.4,536.8,138,149,627.6381121691414,8053439026,1,1
28,True,5.293,6.8,539.6,537.8,138,152,646.963846634568,8053439026,1,1
29,True,5.257,8.2,544.6,538.4,138,153,653.6936801537829,8053439026,1,1
30,True,5.035,8.3,554.6,539.2,138,155,667.2503992053859,8053439026,1,1
31,True,4.7780000000000005,8.0,568.5,540.4,139,158,685.8149339286399,8053439026,1,1
32,True,4.678,7.7,578.0,541.0,139,160,698.3552260373796,8053439026,1,1
33,True,4.659,6.2,587.2,541.8,139,162,709.7608747880126,8053439026,1,1
34,True,4.674,6.0,601.3,542.8,138,165,727.0871606258918,8053439026,1,1
35,True,4.905,6.0,626.4,544.0,139,170,757.8730406619605,8053439026,1,1
36,True,4.987,4.9,631.3,544.2,139,171,763.6386214010098,8053439026,1,1
37,True,4.945,5.1,640.9,545.0,138,173,775.0274725753654,8053439026,1,1
38,True,5.01,5.9,666.3,546.0,137,178,806.05380418086,8053439026,1,1
39,True,5.011,6.1,681.0,546.8,137,181,824.1754730785602,8053439026,1,1
40,True,5.001,7.6,685.9,547.4,137,182,830.6073192876136,8053439026,1,1
41,True,4.83,8.0,700.1,548.6,137,185,849.5877451778265,8053439026,1,1
42,True,4.658,7.0,713.8,549.6,137,188,867.0943044799329,8053439026,1,1
43,True,4.656,5.9,718.5,549.8,137,189,872.8346610567706,8053439026,1,1
44,True,4.742,5.2,737.6,551.0,137,193,895.5679059283907,8053439026,1,1
45,True,4.895,5.5,747.9,551.4,137,195,907.9605252206557,8053439026,1,1
46,True,5.236,5.0,763.7,552.2,137,198,926.5812127000737,8053439026,1,1
47,True,5.076,5.6,773.2,552.8,137,200,938.0622328377622,8053439026,1,1
48,True,5.0,6.4,777.9,553.0,137,201,943.932840167383,8053439026,1,1
49,True,4.692,7.4,787.2,553.6,138,203,956.037086027248,8053439026,1,1
50,True,4.66,8.0,801.2,554.6,139,206,974.7699086956525,8053439026,1,1
51,True,4.643,7.9,805.7,555.2,139,207,980.7699992018122,8053439026,1,1
52,True,4.61,9.2,810.3,555.6,139,208,987.2400937977342,8053439026,1,1
53,True,4.623,7.9,814.9,555.8,139,209,993.3568635227304,8053439026,1,1
54,True,4.768,6.2,829.6,557.2,138,212,1011.5386758869569,8053439026,1,1
55,True,4.746,6.3,838.7,557.8,138,214,1022.8450036860388,8053439026,1,1
56,True,4.588,5.2,852.5,558.2,137,217,1039.2497729571842,8053439026,1,1
57,True,4.61,5.2,875.5,559.6,137,222,1066.5870546672193,8053439026,1,1
58,True,4.542,5.5,879.8,559.8,137,223,1071.7596550908613,8053439026,1,1
59,True,4.473,5.6,892.8,560.6,136,226,1087.4517877795533,8053439026,1,1
60,True,4.27,6.3,918.2,561.8,137,232,1119.1121133001243,8053439026,1,1
61,True,4.209,7.2,922.2,562.2,136,233,1124.2723018272911,8053439026,1,1
62,True,4.16,9.2,930.2,563.0,136,235,1135.5752250198193,8053439026,1,1
63,True,3.91,8.7,945.7,564.4,135,239,1156.9076721078206,8053439026,1,1
64,True,3.846,7.9,957.1,565.4,134,242,1172.1110121035292,8053439026,1,1
65,True,3.8890000000000002,7.9,972.9,566.6,133,246,1193.1218116216926,8053439026,1,1
66,True,4.183,8.3,990.6,567.8,133,250,1217.0621891724254,8053439026,1,1
67,True,4.347,9.0,999.0,568.6,133,252,1228.7743693810646,8053439026,1,1
68,True,4.304,9.5,1003.0,569.2,132,253,1234.5006578838684,8053439026,1,1
69,True,4.118,9.7,1015.3,570.4,131,256,1252.2380447941089,8053439026,1,1
70,True,3.6109999999999998,7.2,1028.3,571.4,132,260,1269.0023687521666,8053439026,1,1
71,True,3.112,6.0,1034.0,572.0,133,262,1276.0149812720877,8053439026,1,1
72,True,3.215,5.9,1047.6,572.4,132,266,1292.6755422589977,8053439026,1,1
73,True,3.487,5.8,1058.4,573.0,129,269,1305.8506147096782,8053439026,1,1
74,True,3.5700000000000003,7.5,1065.4,573.6,129,271,1315.0149384016358,8053439026,1,1
75,True,3.363,8.1,1078.6,574.6,130,275,1332.746051265959,8053439026,1,1
76,True,3.146,8.9,1087.5,575.4,131,278,1345.1213679256825,8053439026,1,1
77,True,2.872,9.3,1092.9,575.8,131,280,1352.7672420944562,8053439026,1,1
78,True,1.9420000000000002,6.5,1099.1,576.6,130,284,1360.5425615266652,8053439026,1,1
79,True,1.639,6.0,1104.4,577.0,128,287,1367.0461770333993,8053439026,1,1
80,True,2.301,4.7,1115.2,577.2,130,291,1379.6152695751693,8053439026,1,1
81,True,2.754,4.8,1126.4,577.8,133,295,1392.7311681451497,8053439026,1,1
82,True,2.7880000000000003,5.8,1129.2,578.0,133,296,1396.1356518839511,8053439026,1,1
83,True,2.806,5.9,1137.7,578.6,132,299,1406.546767832132,8053439026,1,1
84,True,2.887,5.7,1146.5,579.0,129,302,1417.2077619550719,8053439026,1,1
85,True,2.927,5.1,1166.9,580.2,130,309,1441.4090707005778,8053439026,1,1
86,True,2.977,5.3,1182.2,581.0,127,314,1459.6912468293801,8053439026,1,1
87,True,3.071,5.5,1188.4,581.2,127,316,1467.1434418819233,8053439026,1,1
88,True,3.089,5.4,1191.7,581.4,127,317,1471.107826460739,8053439026,1,1
89,True,3.758,5.8,1207.2,582.4,128,321,1489.9607009334975,8053439026,1,1
90,True,3.872,6.3,1222.6,583.2,127,325,1509.1072442341297,8053439026,1,1
91,True,3.864,6.9,1226.6,583.4,127,326,1514.1959569392025,8053439026,1,1
92,True,3.984,8.5,1242.6,584.6,129,330,1536.0829415410612,8053439026,1,1
93,True,3.9130000000000003,9.4,1253.9,585.6,131,333,1552.177103895506,8053439026,1,1
94,True,3.8970000000000002,10.5,1257.7,586.2,131,334,1557.8601593634605,8053439026,1,1
95,True,3.776,9.8,1269.0,587.4,132,337,1574.2263801937563,8053439026,1,1
96,True,3.803,9.0,1280.6,588.6,133,340,1590.4295831585846,8053439026,1,1
97,True,3.964,8.9,1296.7,589.8,134,344,1612.7941355527194,8053439026,1,1
98,True,4.03,8.1,1308.8,590.8,135,347,1629.0258470891,8053439026,1,1
99,True,4.01,8.0,1320.8,592.0,135,350,1645.0561325187496,8053439026,1,1
100,True,4.106,7.3,1337.5,593.2,136,354,1666.7236498367993,8053439026,1,1
101,True,4.181,7.2,1354.3,594.4,136,358,1688.3682562308627,8053439026,1,1
102,True,4.269,7.0,1371.7,595.4,135,362,1710.602864395582,8053439026,1,1
103,True,4.4030000000000005,7.6,1385.1,596.6,136,365,1728.179819294189,8053439026,1,1
104,True,4.371,8.9,1389.2,596.8,136,366,1733.8909881087243,8053439026,1,1
105,True,4.316,8.6,1401.9,598.0,136,369,1751.3269546083948,8053439026,1,1
106,True,4.157,8.7,1414.2,599.2,136,372,1768.2686804879272,8053439026,1,1
107,True,4.06,8.0,1422.2,599.8,136,374,1778.9704919965159,8053439026,1,1
108,True,4.109,7.4,1430.6,600.4,138,376,1789.9346332723508,8053439026,1,1
109,True,4.424,6.1,1444.3,601.4,141,379,1806.8276493132112,8053439026,1,1
110,True,4.482,5.5,1449.1,601.8,142,380,1812.61361006865,8053439026,1,1
111,True,4.788,5.0,1468.2,602.6,142,384,1835.200806670836,8053439026,1,1
112,True,4.763,5.4,1477.6,603.0,141,386,1846.479805729919,8053439026,1,1
113,True,4.6,6.4,1495.8,604.0,142,390,1869.2164613772636,8053439026,1,1
114,True,4.475,7.5,1504.5,604.8,142,392,1880.6126541136812,8053439026,1,1
115,True,4.454,7.6,1508.8,605.2,142,393,1886.2712294464086,8053439026,1,1
116,True,4.19,7.5,1525.4,606.6,142,397,1908.0306462087212,8053439026,1,1
117,True,4.123,6.3,1537.7,607.2,141,400,1923.2998591902497,8053439026,1,1
118,True,4.099,3.4,1541.6,607.6,141,401,1927.6252974729728,8053439026,1,1
119,True,4.255,3.2,1563.2,608.6,141,406,1951.465236598969,8053439026,1,1
120,True,4.698,3.5,1602.7,609.2,138,414,1995.5396172149874,8053439026,1,1
121,True,4.89,3.6,1612.1,609.6,138,416,2006.03721715786,8053439026,1,1
122,True,4.803,8.5,1620.8,610.4,137,418,2017.912686797883,8053439026,1,1
123,True,4.456,9.4,1625.0,610.8,137,419,2023.8985503995136,8053439026,1,1
124,True,4.23,8.8,1633.3,611.8,137,421,2035.3981744805617,8053439026,1,1
125,True,4.233,9.0,1637.5,612.0,137,422,2041.2712983711597,8053439026,1,1
126,True,4.304,8.4,1654.8,613.4,137,426,2064.789202638753,8053439026,1,1
127,True,4.227,9.0,1667.1,614.6,137,429,2081.9557304009163,8053439026,1,1
128,True,4.231,9.6,1671.4,615.0,137,430,2088.118425546227,8053439026,1,1
129,True,4.178,8.6,1679.8,615.8,137,432,2099.6660837462377,8053439026,1,1
130,True,4.208,8.8,1692.4,617.0,137,435,2117.132795824246,8053439026,1,1
131,True,4.126,9.3,1708.7,618.2,137,439,2140.1497133442545,8053439026,1,1
132,True,4.111,8.9,1721.2,619.4,138,442,2157.507264499611,8053439026,1,1
133,True,4.192,10.0,1733.9,620.8,139,445,2176.0358099161454,8053439026,1,1
134,True,4.225,9.7,1746.5,621.8,139,448,2194.207667164785,8053439026,1,1
135,True,4.157,9.5,1758.8,623.2,141,451,2211.7809018748785,8053439026,1,1
136,True,4.012,10.1,1770.6,624.2,143,454,2229.067984175384,8053439026,1,1
137,True,3.92,10.3,1782.3,625.4,145,457,2246.364706134944,8053439026,1,1
138,True,3.909,12.1,1786.2,625.8,146,458,2252.6508395965575,8053439026,1,1
139,True,3.863,13.0,1793.8,626.8,146,460,2265.4014632290714,8053439026,1,1
140,True,3.802,14.7,1805.2,628.4,145,463,2286.125025927624,8053439026,1,1
141,True,3.56,15.5,1811.6,629.2,145,465,2298.217202891001,8053439026,1,1
142,True,3.5,16.0,1814.8,630.0,145,466,2304.4227420968455,8053439026,1,1
143,True,3.14,15.3,1820.9,631.0,144,468,2315.8569890470485,8053439026,1,1
144,True,3.07,14.1,1830.1,632.4,144,471,2332.135406997047,8053439026,1,1
145,True,3.025,12.8,1839.0,633.4,144,474,2346.931152301674,8053439026,1,1
146,True,2.888,10.6,1844.6,634.2,144,476,2355.320212172526,8053439026,1,1
147,True,2.898,9.2,1847.5,634.4,145,477,2359.41114231149,8053439026,1,1
148,True,3.166,8.1,1860.4,635.6,145,481,2376.6903896549948,8053439026,1,1
149,True,3.278,7.4,1867.2,636.0,144,483,2385.549650490204,8053439026,1,1
150,True,3.292,6.7,1876.9,636.8,144,486,2397.8162430051116,8053439026,1,1
151,True,3.2800000000000002,7.3,1893.4,637.8,144,491,2419.1636008308033,8053439026,1,1
152,True,3.387,7.1,1914.1,639.2,145,497,2445.7806017851894,8053439026,1,1
153,True,3.443,8.3,1927.9,640.4,144,501,2464.432396820543,8053439026,1,1
154,True,3.439,9.3,1941.6,641.4,145,505,2483.840180832213,8053439026,1,1
155,True,3.377,9.5,1951.5,642.6,144,508,2497.9968627172734,8053439026,1,1
156,True,3.375,10.1,1954.9,643.0,144,509,2502.9872746266137,8053439026,1,1
157,True,3.307,9.3,1961.5,643.6,143,511,2512.3193217272774,8053439026,1,1
158,True,3.395,9.0,1975.2,644.8,145,515,2531.485606831754,8053439026,1,1
159,True,3.375,8.9,1981.7,645.4,146,517,2540.5365247977543,8053439026,1,1
160,True,3.327,9.3,1988.1,646.0,146,519,2549.585782592337,8053439026,1,1
161,True,3.352,8.0,2001.8,647.2,146,523,2567.9146068828186,8053439026,1,1
162,True,3.47,7.4,2005.4,647.6,146,524,2572.6128983464628,8053439026,1,1
163,True,3.45,6.4,2019.1,648.4,144,528,2589.7218376323112,8053439026,1,1
164,True,3.382,5.8,2025.7,648.8,141,530,2597.7444412082095,8053439026,1,1
165,True,3.422,5.6,2036.2,649.4,140,533,2610.4269428394005,8053439026,1,1
166,True,3.592,5.5,2043.7,649.8,140,535,2619.4513408026082,8053439026,1,1
167,True,3.715,6.4,2058.5,650.6,140,539,2637.940489350998,8053439026,1,1
168,True,3.682,7.1,2065.8,651.0,140,541,2647.3146255976917,8053439026,1,1
169,True,3.672,7.1,2076.8,652.0,140,544,2661.4797160530225,8053439026,1,1
170,True,3.8529999999999998,7.1,2088.9,653.0,140,547,2677.0393947391776,8053439026,1,1
171,True,4.18,7.3,2097.7,653.4,141,549,2688.4721831969396,8053439026,1,1
172,True,4.372,8.1,2110.8,654.2,141,552,2706.0330848766553,8053439026,1,1
173,True,4.227,8.5,2123.1,655.4,143,555,2722.8041911309206,8053439026,1,1
174,True,4.207,10.2,2136.0,656.8,143,558,2741.839606087372,8053439026,1,1
175,True,4.203,11.2,2140.2,657.0,143,559,2748.3400866251577,8053439026,1,1
176,True,4.132,10.3,2147.9,658.0,143,561,2759.7491455952922,8053439026,1,1
177,True,3.83,11.2,2155.1,659.0,144,563,2770.8944865824674,8053439026,1,1
178,True,3.498,10.5,2168.9,660.2,145,567,2791.532951176619,8053439026,1,1
179,True,3.454,10.1,2179.3,661.4,145,570,2806.7826204097846,8053439026,1,1
180,True,3.511,10.5,2193.5,662.8,144,574,2828.019301368983,8053439026,1,1
181,True,3.478,8.5,2196.7,663.2,144,575,2832.393974079093,8053439026,1,1
182,True,3.39,4.3,2203.1,663.8,145,577,2839.7365624029217,8053439026,1,1
183,True,3.348,4.2,2216.8,664.6,145,581,2855.4171367681456,8053439026,1,1
184,True,3.7279999999999998,4.5,2240.3,664.8,144,587,2882.595342951405,8053439026,1,1
185,True,3.868,4.6,2263.2,666.0,142,593,2909.1804909630177,8053439026,1,1
186,True,3.779,7.5,2274.4,667.0,138,596,2923.828243246317,8053439026,1,1
187,True,3.7439999999999998,9.4,2277.8,667.4,138,597,2928.664684259883,8053439026,1,1
188,True,3.322,9.9,2291.0,668.6,138,601,2947.8359427775404,8053439026,1,1
189,True,3.232,9.8,2303.6,669.8,138,605,2966.1033919641986,8053439026,1,1
190,True,2.996,10.8,2314.9,671.0,138,609,2983.1930356050752,8053439026,1,1
191,True,2.807,11.2,2320.5,671.6,138,611,2991.8198850840317,8053439026,1,1
192,True,2.7030000000000003,12.1,2322.6,672.0,138,612,2995.1928481796544,8053439026,1,1
193,True,2.368,13.2,2332.3,673.0,138,616,3011.655067961379,8053439026,1,1
194,True,2.442,10.4,2334.8,673.4,138,617,3015.371979076871,8053439026,1,1
195,True,2.391,9.7,2341.7,674.4,138,620,3025.29469781209,8053439026,1,1
196,True,2.4939999999999998,9.7,2357.2,675.6,139,626,3047.610401119153,8053439026,1,1
197,True,2.792,9.3,2369.6,676.6,138,630,3065.208379727944,8053439026,1,1
198,True,2.997,9.5,2378.2,677.6,138,633,3077.5061033856728,8053439026,1,1
199,True,2.838,9.7,2386.6,678.6,137,636,3089.6102037588953,8053439026,1,1
200,True,3.001,10.6,2399.2,679.6,137,640,3108.4837256888163,8053439026,1,1
201,True,3.2,12.4,2402.6,679.8,137,641,3114.0352439702006,8053439026,1,1
202,True,2.9699999999999998,12.6,2410.4,681.0,137,644,3126.8479416768464,8053439026,1,1
203,True,2.083,13.8,2417.2,682.4,137,648,3138.7005137291644,8053439026,1,1
204,True,2.065,12.1,2431.1,683.6,137,654,3161.068029443116,8053439026,1,1
205,True,2.273,9.2,2433.1,684.0,137,655,3163.8823194821334,8053439026,1,1
206,True,2.146,9.6,2441.8,684.8,136,659,3176.3651343868214,8053439026,1,1
207,True,2.121,9.2,2454.3,685.8,137,665,3193.9910462696253,8053439026,1,1
208,True,2.04,9.7,2456.1,686.0,137,666,3196.5870258765735,8053439026,1,1
209,True,1.53,11.4,2463.5,686.8,137,671,3208.1197543217495,8053439026,1,1
210,True,1.4969999999999999,10.3,2466.5,687.2,137,673,3212.559418440295,8053439026,1,1
211,True,1.443,9.4,2473.6,688.0,137,678,3222.6571374922714,8053439026,1,1
212,True,1.5,9.1,2475.5,688.0,137,679,3225.316879905152,8053439026,1,1
213,True,1.8940000000000001,9.6,2486.9,689.0,136,685,3241.684809574448,8053439026,1,1
214,True,1.866,9.8,2488.6,689.2,136,686,3244.140832248345,8053439026,1,1
215,True,1.494,10.8,2494.4,690.0,133,690,3252.933973682196,8053439026,1,1
216,True,1.472,9.9,2496.0,690.0,133,691,3255.2566375608435,8053439026,1,1
217,True,1.573,8.9,2498.0,690.2,133,692,3258.035932566769,8053439026,1,1
218,True,2.134,9.7,2510.9,691.4,133,698,3276.672810503988,8053439026,1,1
219,True,2.053,9.6,2512.4,691.6,132,699,3278.824457568185,8053439026,1,1
220,True,1.6219999999999999,10.1,2520.6,692.4,131,704,3290.850764066828,8053439026,1,1
221,True,1.5859999999999999,8.6,2525.1,692.8,130,707,3297.010280016998,8053439026,1,1
222,True,1.443,8.1,2530.7,693.4,130,711,3304.533253937961,8053439026,1,1
223,True,1.859,7.3,2538.1,693.8,130,714,3314.128548649577,8053439026,1,1
224,True,2.429,7.6,2547.7,694.6,129,718,3326.748074484128,8053439026,1,1
225,True,2.4050000000000002,9.8,2552.5,694.8,129,720,3333.6778990243884,8053439026,1,1
226,True,2.384,11.8,2559.6,695.6,130,723,3344.9303650161696,8053439026,1,1
227,True,2.33,13.3,2568.9,696.8,130,727,3360.809089227004,8053439026,1,1
228,True,2.173,9.8,2574.9,697.8,130,730,3369.47740454664,8053439026,1,1
229,True,2.282,10.1,2582.5,698.8,129,733,3380.6081192342463,8053439026,1,1
230,True,3.734,9.7,2604.7,700.0,130,738,3412.5899993883886,8053439026,1,1
231,True,4.287,9.0,2612.6,701.2,130,740,3423.6370657540374,8053439026,1,1
232,True,4.199,11.2,2620.3,702.2,133,742,3435.4989837876033,8053439026,1,1
233,True,3.9779999999999998,8.9,2624.6,702.6,135,743,3441.4892685742802,8053439026,1,1
234,True,4.16,6.9,2633.4,703.2,138,745,3452.6891572744166,8053439026,1,1
235,True,4.115,7.2,2637.2,703.4,139,746,3457.593695685102,8053439026,1,1
236,True,4.072,11.0,2640.7,703.6,141,747,3462.9448833939737,8053439026,1,1
237,True,3.042,13.6,2652.4,704.6,140,751,3483.1808646089917,8053439026,1,1
238,True,2.864,14.2,2660.7,706.2,141,754,3497.969030065096,8053439026,1,1
239,True,2.838,15.3,2666.6,707.4,141,756,3509.0044560064116,8053439026,1,1
240,True,3.01,12.5,2675.8,708.6,142,759,3524.0874818820384,8053439026,1,1
241,True,3.166,10.1,2682.5,709.2,142,761,3533.8946462906556,8053439026,1,1
242,True,3.2640000000000002,9.8,2689.5,709.8,142,763,3544.03428756466,8053439026,1,1
243,True,3.325,9.7,2702.4,711.0,141,767,3562.615855585434,8053439026,1,1
244,True,3.143,9.0,2708.4,711.8,142,769,3570.9917957784246,8053439026,1,1
245,True,3.1310000000000002,9.1,2711.4,712.0,143,770,3575.1992259077,8053439026,1,1
246,True,3.36,8.8,2725.1,713.0,146,774,3594.1524137767906,8053439026,1,1
247,True,3.48,9.3,2728.8,713.4,148,775,3599.3873503800005,8053439026,1,1
248,True,3.471,10.7,2735.7,714.2,148,777,3609.7928087508935,8053439026,1,1
249,True,3.501,11.4,2739.4,714.6,148,778,3615.572207804502,8053439026,1,1
250,True,3.432,11.9,2749.4,715.6,149,781,3631.4878247986135,8053439026,1,1
251,True,3.182,12.7,2758.5,716.8,150,784,3646.5103154649278,8053439026,1,1
252,True,3.081,14.5,2761.0,717.2,150,785,3651.0198329485734,8053439026,1,1
253,True,2.81,14.6,2766.3,718.0,151,787,3660.580010013902,8053439026,1,1
254,True,2.65,13.1,2774.2,719.2,151,790,3673.9457258126827,8053439026,1,1
255,True,2.832,11.5,2783.3,720.4,151,793,3688.198669894288,8053439026,1,1
256,True,3.11,11.0,2796.0,721.8,150,797,3707.639176281716,8053439026,1,1
257,True,3.253,10.9,2802.8,722.2,150,799,3717.986355377497,8053439026,1,1
258,True,3.186,11.1,2808.7,723.0,151,801,3727.0434836160953,8053439026,1,1
259,True,3.09,12.2,2818.2,724.2,151,804,3742.428601679111,8053439026,1,1
260,True,2.995,12.1,2826.7,725.2,152,807,3756.09037106112,8053439026,1,1
261,True,2.802,11.6,2832.2,725.8,152,809,3764.7528069538507,8053439026,1,1
262,True,2.833,10.5,2835.2,726.2,152,810,3769.231962501425,8053439026,1,1
263,True,2.888,10.8,2844.0,727.2,152,813,3782.536392344113,8053439026,1,1
264,True,3.1390000000000002,11.4,2857.2,728.4,153,817,3803.0960769177477,8053439026,1,1
265,True,3.169,11.5,2869.4,729.8,153,821,3822.1643578726093,8053439026,1,1
266,True,3.073,11.8,2875.6,730.8,153,823,3832.0087207773395,8053439026,1,1
267,True,3.094,12.2,2878.9,731.2,153,824,3837.345609522939,8053439026,1,1
268,True,3.33,12.3,2886.0,731.8,152,826,3848.8818237058604,8053439026,1,1
269,True,3.34,11.9,2895.6,733.0,152,829,3864.217998548461,8053439026,1,1
270,True,2.862,12.3,2903.2,734.2,153,832,3876.560511627288,8053439026,1,1
271,True,2.8120000000000003,12.0,2912.4,735.2,153,835,3891.3066699285832,8053439026,1,1
272,True,3.052,10.2,2918.5,735.8,152,837,3900.2717571815465,8053439026,1,1
273,True,2.956,10.0,2923.9,736.4,151,839,3908.16699691217,8053439026,1,1
274,True,3.032,9.9,2936.7,737.6,152,843,3926.817220384999,8053439026,1,1
275,True,3.204,10.0,2946.3,738.6,152,846,3940.867474823627,8053439026,1,1
276,True,3.149,10.3,2958.7,739.8,153,850,3959.2598579024875,8053439026,1,1
277,True,3.082,10.1,2961.7,740.2,153,851,3963.6574420019247,8053439026,1,1
278,True,3.036,10.7,2967.6,740.8,153,853,3972.5548629277614,8053439026,1,1
279,True,3.038,9.8,2980.0,742.0,153,857,3990.4818934773525,8053439026,1,1
280,True,3.078,9.6,2983.0,742.4,153,858,3994.7912026017702,8053439026,1,1
281,True,3.106,9.7,2992.4,743.2,152,861,4008.3401679372855,8053439026,1,1
282,True,3.146,9.3,3005.0,744.4,151,865,4026.13955351554,8053439026,1,1
283,True,3.078,9.3,3017.1,745.6,150,869,4043.290493286525,8053439026,1,1
284,True,2.9210000000000003,8.6,3028.4,746.6,150,873,4058.804384738988,8053439026,1,1
285,True,2.782,7.9,3031.0,746.8,150,874,4062.2711036981023,8053439026,1,1
286,True,2.74,6.5,3042.1,747.6,149,878,4076.176852804271,8053439026,1,1
287,True,2.77,8.5,3044.8,747.8,149,879,4079.861007762369,8053439026,1,1
288,True,2.873,10.4,3059.3,748.6,148,884,4101.42571666099,8053439026,1,1
289,True,2.984,10.9,3068.7,750.0,149,887,4115.760143978617,8053439026,1,1
290,True,3.223,12.2,3078.6,751.4,149,890,4131.786199400513,8053439026,1,1
291,True,3.33,10.4,3088.7,752.6,151,893,4146.791583918098,8053439026,1,1
292,True,3.309,9.6,3101.8,753.8,152,897,4165.584185338494,8053439026,1,1
293,True,3.2800000000000002,8.6,3114.9,754.8,152,901,4183.53647371377,8053439026,1,1
294,True,3.278,9.0,3118.2,755.2,151,902,4188.14559548388,8053439026,1,1
295,True,3.313,9.4,3128.3,756.0,149,905,4202.503898909524,8053439026,1,1
296,True,3.373,9.3,3141.8,757.4,149,909,4221.6514483134715,8053439026,1,1
297,True,3.254,9.6,3151.1,758.2,152,912,4234.9784854520685,8053439026,1,1
298,True,3.284,8.2,3154.6,758.6,152,913,4239.6967970422675,8053439026,1,1
299,True,3.388,8.4,3168.0,759.8,151,917,4257.912977226415,8053439026,1,1
300,True,3.461,8.2,3185.7,761.0,149,922,4281.736587884436,8053439026,1,1
301,True,3.528,9.1,3189.2,761.4,149,923,4286.635102599393,8053439026,1,1
302,True,3.4130000000000003,11.5,3198.7,762.2,150,926,4301.505919318283,8053439026,1,1
303,True,3.095,10.5,3207.8,763.4,148,929,4315.115341623123,8053439026,1,1
304,True,3.224,10.3,3211.8,764.0,148,930,4321.033149425253,8053439026,1,1
305,True,3.478,9.3,3219.6,764.6,147,932,4332.06896172391,8053439026,1,1
306,True,3.988,8.2,3231.7,765.6,145,935,4348.369575159912,8053439026,1,1
307,True,4.01,8.6,3235.8,766.0,145,936,4353.984473175418,8053439026,1,1
308,True,3.834,8.0,3250.9,767.2,147,940,4374.207502444901,8053439026,1,1
309,True,3.746,6.9,3254.6,767.6,147,941,4378.922939176703,8053439026,1,1
310,True,3.835,6.8,3266.5,768.4,147,944,4394.017714288569,8053439026,1,1
311,True,3.956,7.6,3282.2,769.2,147,948,4414.661802224722,8053439026,1,1
312,True,3.952,8.1,3286.3,769.6,147,949,4420.16224699709,8053439026,1,1
313,True,3.767,10.5,3296.6,770.8,147,952,4435.566318397072,8053439026,1,1
314,True,3.466,10.3,3303.6,771.4,147,954,4445.932250261171,8053439026,1,1
315,True,3.443,9.3,3306.9,771.8,147,955,4450.604728919867,8053439026,1,1
316,True,3.437,9.1,3317.3,772.8,147,958,4465.233889608201,8053439026,1,1
317,True,3.444,8.3,3331.0,774.0,147,962,4483.766128239056,8053439026,1,1
318,True,3.483,7.6,3345.1,775.2,145,966,4502.296073869121,8053439026,1,1
319,True,3.447,7.5,3355.2,775.8,146,969,4515.482770202615,8053439026,1,1
320,True,3.368,7.2,3362.0,776.2,148,971,4524.260747967003,8053439026,1,1
321,True,3.567,8.0,3376.6,777.4,150,975,4543.817105425544,8053439026,1,1
322,True,3.673,8.3,3384.0,778.0,150,977,4553.830843813897,8053439026,1,1
323,True,3.65,8.4,3387.5,778.4,151,978,4558.593215924337,8053439026,1,1
324,True,3.314,8.5,3400.6,779.4,150,982,4576.50203233135,8053439026,1,1
325,True,3.383,8.6,3414.6,780.6,149,986,4595.722782803428,8053439026,1,1
