time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,heartrate,altitude,grade_adjusted_distance,activity_id,label,mtb
152,0,False,0.0,0.0,0,506.0,102,133.8,520.4830137180977,9639436682,1,0
153,0,False,0.0,0.0,0,506.0,102,133.8,520.4830137180977,9639436682,1,0
154,0,False,0.0,0.0,0,506.0,103,133.8,520.4830137180977,9639436682,1,0
155,0,False,0.0,0.0,0,506.0,103,133.8,520.4830137180977,9639436682,1,0
156,0,False,0.0,0.0,0,506.0,104,133.8,520.4830137180977,9639436682,1,0
157,0,False,0.0,0.0,0,506.0,104,133.8,520.4830137180977,9639436682,1,0
158,0,False,0.0,0.0,0,506.0,100,133.8,520.4830137180977,9639436682,1,0
159,0,False,0.0,0.0,0,506.0,97,133.6,520.4830137180977,9639436682,1,0
160,0,False,0.0,0.0,0,506.0,94,133.6,520.4830137180977,9639436682,1,0
161,0,False,0.0,0.0,0,506.0,88,133.6,520.4830137180977,9639436682,1,0
162,0,False,0.0,0.0,0,506.0,88,133.6,520.4830137180977,9639436682,1,0
163,0,False,0.0,0.0,0,506.0,92,133.6,520.4830137180977,9639436682,1,0
164,0,False,0.0,0.0,0,506.0,94,133.6,520.4830137180977,9639436682,1,0
165,0,False,0.0,0.0,0,506.0,98,133.6,520.4830137180977,9639436682,1,0
166,0,False,0.0,0.0,0,506.0,100,133.4,520.4830137180977,9639436682,1,0
167,0,False,0.0,0.0,0,506.0,101,133.4,520.4830137180977,9639436682,1,0
168,0,False,0.0,0.0,0,506.0,100,133.4,520.4830137180977,9639436682,1,0
169,0,False,0.0,0.0,0,506.0,102,133.6,520.4830137180977,9639436682,1,0
170,0,False,0.0,0.0,0,506.0,102,133.4,520.4830137180977,9639436682,1,0
171,0,False,0.0,0.0,0,506.0,103,133.6,520.4830137180977,9639436682,1,0
172,0,False,0.0,0.0,0,506.0,103,133.6,520.4830137180977,9639436682,1,0
173,0,False,0.0,0.0,0,506.0,101,133.6,520.4830137180977,9639436682,1,0
174,0,False,0.0,0.0,0,506.0,98,133.6,520.4830137180977,9639436682,1,0
175,0,False,0.0,0.0,0,506.0,95,133.6,520.4830137180977,9639436682,1,0
176,0,False,0.0,0.0,0,506.0,90,133.6,520.4830137180977,9639436682,1,0
177,0,False,0.0,0.0,0,506.0,92,133.6,520.4830137180977,9639436682,1,0
178,0,False,0.0,0.0,0,506.0,94,133.6,520.4830137180977,9639436682,1,0
179,0,False,0.0,0.0,0,506.0,95,133.6,520.4830137180977,9639436682,1,0
180,0,False,0.0,0.0,0,506.0,94,133.6,520.4830137180977,9639436682,1,0
181,0,False,0.0,0.0,0,506.0,95,133.6,520.4830137180977,9639436682,1,0
182,0,False,0.0,0.0,0,506.0,95,133.6,520.4830137180977,9639436682,1,0
183,0,False,0.0,0.0,0,506.0,96,133.6,520.4830137180977,9639436682,1,0
184,0,False,0.0,0.0,0,506.0,98,133.6,520.4830137180977,9639436682,1,0
185,0,False,0.0,0.0,0,506.0,101,133.4,520.4830137180977,9639436682,1,0
186,0,False,0.0,0.0,0,506.0,101,133.4,520.4830137180977,9639436682,1,0
187,0,False,0.0,0.0,0,506.0,98,133.4,520.4830137180977,9639436682,1,0
188,0,False,0.0,0.0,0,506.0,97,133.4,520.4830137180977,9639436682,1,0
189,0,False,0.0,0.0,0,506.0,94,133.4,520.4830137180977,9639436682,1,0
190,0,False,0.0,0.0,0,506.0,92,133.4,520.4830137180977,9639436682,1,0
191,0,False,0.0,0.0,0,506.0,91,133.4,520.4830137180977,9639436682,1,0
192,0,False,0.0,0.0,0,506.0,90,133.4,520.4830137180977,9639436682,1,0
193,0,False,0.0,0.0,0,506.0,91,133.4,520.4830137180977,9639436682,1,0
194,0,False,0.0,0.0,0,506.0,92,133.4,520.4830137180977,9639436682,1,0
195,0,False,0.0,0.0,0,506.0,95,133.4,520.4830137180977,9639436682,1,0
196,0,False,0.0,0.0,0,506.0,99,133.4,520.4830137180977,9639436682,1,0
197,0,False,0.0,0.0,0,506.0,102,133.2,520.4830137180977,9639436682,1,0
198,0,False,0.0,0.0,0,506.0,103,133.2,520.4830137180977,9639436682,1,0
199,0,False,0.0,0.0,0,506.0,104,133.2,520.4830137180977,9639436682,1,0
200,0,False,0.0,0.0,0,506.0,103,133.2,520.4830137180977,9639436682,1,0
201,0,False,0.0,0.0,0,506.0,101,133.2,520.4830137180977,9639436682,1,0
202,0,False,0.0,0.0,0,506.0,101,133.0,520.4830137180977,9639436682,1,0
203,0,False,0.0,0.0,0,506.0,101,133.0,520.4830137180977,9639436682,1,0
204,0,False,0.0,0.0,0,506.0,101,133.0,520.4830137180977,9639436682,1,0
205,0,False,0.0,-3.6,0,506.0,101,133.0,520.4830137180977,9639436682,1,0
206,0,False,0.0,-3.6,0,506.0,101,133.0,520.4830137180977,9639436682,1,0
207,0,False,0.0,-3.6,0,506.0,101,133.2,520.4830137180977,9639436682,1,0
208,0,False,0.0,-3.6,0,506.0,99,133.2,520.4830137180977,9639436682,1,0
209,0,True,0.078,-3.6,0,506.4,95,133.2,520.8533091467646,9639436682,1,0
210,0,True,0.154,-1.8,0,506.8,95,133.2,521.2399309730446,9639436682,1,0
211,0,True,0.23,-1.8,0,507.2,95,133.2,521.6265527993245,9639436682,1,0
212,0,False,0.23,0.0,0,507.2,96,133.2,521.6265527993245,9639436682,1,0
213,0,False,0.23,0.0,0,507.2,96,133.2,521.6265527993245,9639436682,1,0
214,0,False,0.152,0.0,0,507.2,96,133.2,521.6265527993245,9639436682,1,0
215,0,True,0.152,-1.8,0,507.6,96,133.2,522.0131746256045,9639436682,1,0
216,0,True,0.154,-1.9,0,508.0,95,133.2,522.3982323239844,9639436682,1,0
217,0,True,0.23,-1.4,0,508.3,97,133.2,522.6863686640514,9639436682,1,0
218,0,True,0.306,-1.4,0,508.7,97,133.2,523.0705504508073,9639436682,1,0
219,1,True,0.612,-1.4,21,510.2,98,133.2,524.5357811937976,9639436682,1,0
220,33,True,0.842,-1.5,21,511.8,101,133.0,526.0961255134981,9639436682,1,0
221,50,True,1.07,-1.7000000000000002,38,513.3,101,133.0,527.5485867149832,9639436682,1,0
222,18,True,1.768,0.0,51,517.2,100,133.0,531.4485867149833,9639436682,1,0
223,0,True,2.616,0.0,51,521.8,99,133.0,536.0485867149832,9639436682,1,0
224,0,True,3.23,0.0,51,526.4,97,133.0,540.6485867149833,9639436682,1,0
225,0,True,3.888,-1.1,51,531.2,95,133.0,545.3638574153039,9639436682,1,0
226,0,True,4.462,-1.2,51,535.6,92,133.0,549.6787564142458,9639436682,1,0
227,0,True,4.442,-2.6,0,539.4,91,132.8,553.2698213113564,9639436682,1,0
228,4,True,4.206,-3.9,17,542.8,89,132.8,556.3975594630665,9639436682,1,0
229,59,True,4.034,-3.8,46,546.6,90,132.6,559.9024707546209,9639436682,1,0
230,132,True,3.94,-3.5,60,550.9,92,132.4,563.8881253006552,9639436682,1,0
231,135,True,3.94,-2.2,60,555.3,96,132.2,568.0869122173575,9639436682,1,0
232,120,True,4.112,-1.1,63,559.9,96,132.2,572.6092142168529,9639436682,1,0
233,107,True,4.338,0.0,63,564.5,96,132.2,577.209214216853,9639436682,1,0
234,105,True,4.506,0.0,63,569.1,96,132.2,581.809214216853,9639436682,1,0
235,88,True,4.566,0.0,64,573.7,100,132.2,586.409214216853,9639436682,1,0
236,83,True,4.612,1.1,64,578.4,101,132.2,591.2132841644789,9639436682,1,0
237,96,True,4.594,2.2,60,582.9,100,132.2,595.9932200002035,9639436682,1,0
238,103,True,4.582,3.3,62,587.4,100,132.4,600.9755568008627,9639436682,1,0
239,103,True,4.568,4.4,62,591.9,100,132.6,606.1666805666459,9639436682,1,0
240,114,True,4.548,4.4,62,596.5,102,132.8,611.4731626383355,9639436682,1,0
241,114,True,4.524,5.5,62,601.0,103,133.0,616.8831667920479,9639436682,1,0
242,111,True,4.5280000000000005,4.4,62,605.5,104,133.2,622.0649301121574,9639436682,1,0
243,114,True,4.554,4.3,64,610.2,106,133.6,627.4674289418281,9639436682,1,0
244,102,True,4.582,4.3,64,614.8,107,133.6,632.7458196653248,9639436682,1,0
245,91,True,4.608,4.3,64,619.5,109,133.8,638.1389580132455,9639436682,1,0
246,98,True,4.636,5.3,64,624.2,108,134.0,643.7508932322879,9639436682,1,0
247,88,True,4.672,5.3,65,628.9,108,134.4,649.3628284513302,9639436682,1,0
248,86,True,4.698,4.2,65,633.7,109,134.6,654.856752316518,9639436682,1,0
249,89,True,4.7059999999999995,3.1,65,638.4,109,134.8,660.0286242307976,9639436682,1,0
250,86,True,4.734,3.1,65,643.2,110,134.8,665.3136397272343,9639436682,1,0
251,85,True,4.764,2.1,66,648.0,110,135.0,670.3917002228268,9639436682,1,0
252,95,True,4.764,3.1,65,652.7,110,135.2,675.5635721371065,9639436682,1,0
253,95,True,4.764,2.1,65,657.5,110,135.2,680.6438185196644,9639436682,1,0
254,89,True,4.78,3.2,66,662.3,111,135.4,685.9257302619073,9639436682,1,0
255,81,True,4.764,4.2,66,667.0,112,135.4,691.3051973799038,9639436682,1,0
256,84,True,4.752,5.3,66,671.8,112,135.8,697.036535475947,9639436682,1,0
257,94,True,4.752,6.3,65,676.5,112,136.0,702.8789727442395,9639436682,1,0
258,104,True,4.746,5.2,65,681.2,111,136.4,708.4725538430697,9639436682,1,0
259,98,True,4.7620000000000005,5.1,67,686.1,111,136.6,714.2856132966469,9639436682,1,0
260,105,True,4.796,4.0,67,691.0,111,136.8,719.8580975038981,9639436682,1,0
261,110,True,4.84,5.0,68,696.0,112,137.0,725.7714394345243,9639436682,1,0
262,101,True,4.902,5.0,68,701.0,112,137.2,731.6787871927495,9639436682,1,0
263,89,True,4.938,5.0,69,705.9,114,137.6,737.4738622847632,9639436682,1,0
264,93,True,4.956,5.1,68,710.9,115,137.8,743.3872042153894,9639436682,1,0
265,92,True,4.964,5.0,68,715.8,115,138.0,749.17640501845,9639436682,1,0
266,91,True,4.97,5.0,69,720.8,116,138.2,755.0897469490762,9639436682,1,0
267,91,True,4.954,6.1,68,725.8,116,138.6,761.2483478846217,9639436682,1,0
268,91,True,4.954,6.1,68,730.7,116,138.8,767.2914808887156,9639436682,1,0
269,89,True,4.952,5.1,68,735.6,116,139.2,773.1045403422929,9639436682,1,0
270,78,True,4.946,5.2,68,740.5,116,139.4,778.9237181869177,9639436682,1,0
271,76,True,4.902,4.2,65,745.3,115,139.6,784.4085763783613,9639436682,1,0
272,77,True,4.862,4.2,65,750.1,115,139.8,789.9025002435492,9639436682,1,0
273,82,True,4.8260000000000005,3.2,65,754.8,115,140.0,795.0867235504087,9639436682,1,0
274,87,True,4.766,3.3,64,759.5,115,140.2,800.2838382014364,9639436682,1,0
275,75,True,4.688,2.2,63,764.0,115,140.2,805.0660315799059,9639436682,1,0
276,73,True,4.626,2.2,61,768.4,116,140.4,809.7487249316007,9639436682,1,0
277,67,True,4.564,3.4,61,772.9,115,140.4,814.7408943293058,9639436682,1,0
278,82,True,4.49,4.4,60,777.3,116,140.6,819.8166597891827,9639436682,1,0
279,89,True,4.46,5.5,62,781.8,116,140.8,825.2266639428951,9639436682,1,0
280,90,True,4.496,6.4,64,786.5,116,141.2,831.0931827605756,9639436682,1,0
281,81,True,4.552,6.2,65,791.2,116,141.4,836.9277600787207,9639436682,1,0
282,68,True,4.636,4.1,67,796.1,115,141.8,842.522330804671,9639436682,1,0
283,67,True,4.7379999999999995,4.1,67,801.0,115,142.0,848.1079310061035,9639436682,1,0
284,73,True,4.806,2.0,66,805.8,115,142.0,853.1776481908295,9639436682,1,0
285,69,True,4.844,2.0,67,810.7,115,142.2,858.3529844835707,9639436682,1,0
286,71,True,4.882,3.1,68,815.6,116,142.2,863.7295789366731,9639436682,1,0
287,77,True,4.886,2.0,67,820.5,115,142.4,868.9049152294142,9639436682,1,0
288,81,True,4.882,3.1,66,825.4,117,142.6,874.28451810238,9639436682,1,0
289,79,True,4.888,2.1,66,830.2,117,142.6,879.3542352871061,9639436682,1,0
290,72,True,4.884,1.0,61,835.1,117,142.8,884.3528906852339,9639436682,1,0
291,71,True,4.874,2.0,61,840.0,118,142.8,889.528226977975,9639436682,1,0
292,72,True,4.87,2.0,66,844.9,118,142.8,894.7035632707161,9639436682,1,0
293,75,True,4.874,2.0,67,849.7,118,143.0,899.7732804554422,9639436682,1,0
294,68,True,4.884,3.1,67,854.6,119,143.2,905.152883328408,9639436682,1,0
295,68,True,4.888,3.1,67,859.5,117,143.2,910.5294777815104,9639436682,1,0
296,69,True,4.892,3.1,68,864.4,117,143.4,915.9060722346128,9639436682,1,0
297,74,True,4.888,4.1,67,869.3,116,143.6,921.4785564418638,9639436682,1,0
298,67,True,4.892,4.0,68,874.2,116,143.8,927.042515252897,9639436682,1,0
299,68,True,4.922,3.0,69,879.3,114,144.0,932.6175078360048,9639436682,1,0
300,69,True,4.964,2.9,70,884.4,113,144.2,938.1839150054989,9639436682,1,0
301,61,True,5.026,2.9,71,889.6,111,144.2,943.8537718614418,9639436682,1,0
302,49,True,5.102,1.9,72,894.8,110,144.4,949.3180149949333,9639436682,1,0
303,44,True,5.176,1.9,72,900.1,108,144.6,954.8854502174332,9639436682,1,0
304,43,True,5.208,1.9,72,905.3,106,144.6,960.3478394923387,9639436682,1,0
305,41,True,5.24,1.0,72,910.6,106,144.6,965.7437996570671,9639436682,1,0
306,44,True,5.246,1.0,72,915.8,105,144.8,971.0373284000384,9639436682,1,0
307,50,True,5.246,1.9,72,921.0,102,144.8,976.50157153353,9639436682,1,0
308,49,True,5.236,1.0,72,926.3,101,144.8,981.8968989061738,9639436682,1,0
309,52,True,5.246,0.9,73,931.5,100,145.0,987.1898126813928,9639436682,1,0
310,49,True,5.244,0.9,73,936.8,103,145.0,992.5838923790775,9639436682,1,0
311,45,True,5.266,0.9,73,942.1,104,145.0,997.9773570257262,9639436682,1,0
312,54,True,5.282,0.9,73,947.5,105,145.0,1003.4719643570971,9639436682,1,0
313,57,True,5.316,0.9,74,952.8,104,145.2,1008.8642160658884,9639436682,1,0
314,49,True,5.34,1.9,74,958.2,104,145.2,1014.5273400588806,9639436682,1,0
315,50,True,5.362,0.9,74,963.6,104,145.2,1020.0213323659509,9639436682,1,0
316,54,True,5.368,0.9,74,969.0,103,145.4,1025.515939697322,9639436682,1,0
317,56,True,5.37,1.9,73,974.3,102,145.4,1031.0778128419356,9639436682,1,0
318,62,True,5.348,0.9,73,979.6,103,145.4,1036.4718925396205,9639436682,1,0
319,62,True,5.33,0.9,73,984.9,103,145.6,1041.8659722373052,9639436682,1,0
320,60,True,5.316,1.9,73,990.2,105,145.6,1047.42968191707,9639436682,1,0
321,60,True,5.298,0.9,73,995.5,106,145.6,1052.8243824956585,9639436682,1,0
322,63,True,5.29,1.0,73,1000.8,106,145.8,1058.2197098683023,9639436682,1,0
323,70,True,5.276,1.9,72,1006.0,107,145.8,1063.685824685943,9639436682,1,0
324,70,True,5.258,1.0,71,1011.2,108,145.8,1068.9812856113494,9639436682,1,0
325,75,True,5.232,1.9,72,1016.3,107,146.0,1074.3441362627038,9639436682,1,0
326,79,True,5.212,1.9,72,1021.5,106,146.0,1079.8140489637153,9639436682,1,0
327,79,True,5.186,1.9,71,1026.7,105,146.2,1085.2820535494102,9639436682,1,0
328,79,True,5.176,1.9,71,1031.8,105,146.2,1090.6449042007646,9639436682,1,0
329,87,True,5.16,1.9,70,1037.0,105,146.4,1096.114816901776,9639436682,1,0
330,93,True,5.164,1.9,71,1042.2,104,146.4,1101.5847296027875,9639436682,1,0
331,89,True,5.158,1.9,71,1047.3,104,146.6,1106.9494516749332,9639436682,1,0
332,89,True,5.154,2.9,70,1052.4,105,146.6,1112.518692728921,9639436682,1,0
333,79,True,5.15,2.0,70,1057.6,105,146.8,1117.9924777816043,9639436682,1,0
334,74,True,5.142,3.0,69,1062.7,105,147.0,1123.5674703647123,9639436682,1,0
335,67,True,5.118,4.0,69,1067.7,105,147.0,1129.2449793555625,9639436682,1,0
336,63,True,5.084,3.0,69,1072.7,105,147.2,1134.7252536184337,9639436682,1,0
337,60,True,5.034,4.1,67,1077.6,105,147.6,1140.3064372095805,9639436682,1,0
338,62,True,4.978,5.1,67,1082.5,106,147.6,1146.119496663158,9639436682,1,0
339,63,True,4.932,3.1,67,1087.3,105,147.8,1151.3983369819803,9639436682,1,0
340,54,True,4.882,3.2,66,1092.2,105,148.2,1156.7998949190562,9639436682,1,0
341,58,True,4.816,2.1,64,1096.8,104,148.2,1161.6770688505837,9639436682,1,0
342,78,True,4.744,1.1,63,1101.3,103,148.2,1166.2728035724233,9639436682,1,0
343,112,True,4.692,1.0,63,1105.9,103,148.2,1170.9661452174912,9639436682,1,0
344,116,True,4.742,2.0,69,1111.0,103,148.4,1176.3424888127515,9639436682,1,0
345,94,True,4.8100000000000005,3.9,71,1116.2,103,148.4,1182.2252521006524,9639436682,1,0
346,83,True,4.894,2.9,70,1121.3,104,148.6,1187.7916592701463,9639436682,1,0
347,87,True,5.008,2.9,70,1126.4,105,149.0,1193.3580664396404,9639436682,1,0
348,89,True,5.134,1.9,71,1131.6,105,149.0,1198.8260710253348,9639436682,1,0
349,94,True,5.158,1.9,71,1136.8,107,149.0,1204.2940756110297,9639436682,1,0
350,97,True,5.154,2.9,71,1142.0,107,149.0,1209.9667664856845,9639436682,1,0
351,93,True,5.17,2.9,70,1147.1,108,149.4,1215.5331736551784,9639436682,1,0
352,94,True,5.182,2.9,70,1152.3,109,149.6,1221.20872606329,9639436682,1,0
353,89,True,5.156,2.9,70,1157.4,108,149.6,1226.7751332327841,9639436682,1,0
354,91,True,5.144,1.9,70,1162.6,109,149.6,1232.2450459337954,9639436682,1,0
355,101,True,5.148,1.9,71,1167.7,110,150.0,1237.6060431587894,9639436682,1,0
356,94,True,5.16,2.9,72,1172.9,109,150.0,1243.2730931158167,9639436682,1,0
357,89,True,5.184,1.0,72,1178.2,110,150.0,1248.6696921571686,9639436682,1,0
358,85,True,5.218,1.0,72,1183.5,110,150.2,1254.0677313358553,9639436682,1,0
359,86,True,5.198,2.0,70,1188.5,110,150.2,1259.330986194205,9639436682,1,0
360,89,True,5.16,3.0,69,1193.5,110,150.2,1264.796665197252,9639436682,1,0
361,85,True,5.136,3.9,70,1198.6,109,150.4,1270.5662984219239,9639436682,1,0
362,76,True,5.112,5.8,71,1203.8,110,150.8,1276.9012161811536,9639436682,1,0
363,70,True,5.1,5.7,72,1209.0,110,151.0,1283.22139136907,9639436682,1,0
364,67,True,5.138,3.8,72,1214.2,110,151.4,1289.0874303985338,9639436682,1,0
365,67,True,5.194,4.8,72,1219.5,110,151.6,1295.2947838677733,9639436682,1,0
366,71,True,5.21,3.9,72,1224.7,110,151.6,1301.1691042329367,9639436682,1,0
367,79,True,5.206,2.9,71,1229.8,110,152.0,1306.7327048984635,9639436682,1,0
368,72,True,5.19,2.9,71,1234.9,109,152.2,1312.2991120679576,9639436682,1,0
369,71,True,5.184,2.9,72,1240.2,106,152.2,1318.0751437549277,9639436682,1,0
370,72,True,5.164,1.9,72,1245.3,105,152.2,1323.4306861089735,9639436682,1,0
371,78,True,5.198,2.8,73,1250.7,105,152.6,1329.307119948069,9639436682,1,0
372,76,True,5.244,2.8,74,1256.0,106,152.6,1335.0665452377332,9639436682,1,0
373,69,True,5.296,2.8,74,1261.4,105,152.8,1340.937392996567,9639436682,1,0
374,68,True,5.322,2.8,74,1266.8,106,152.8,1346.8054866879231,9639436682,1,0
375,59,True,5.36,1.9,74,1272.1,107,153.2,1352.3637380143782,9639436682,1,0
376,55,True,5.362,2.8,74,1277.5,108,153.2,1358.2318317057345,9639436682,1,0
377,52,True,5.378,0.9,74,1282.9,108,153.2,1363.724610969484,9639436682,1,0
378,55,True,5.38,0.9,75,1288.3,108,153.4,1369.2173902332333,9639436682,1,0
379,54,True,5.41,0.9,75,1293.8,107,153.4,1374.8112783791491,9639436682,1,0
380,56,True,5.428,0.0,75,1299.2,107,153.4,1380.2112783791492,9639436682,1,0
381,57,True,5.45,0.9,75,1304.7,106,153.4,1385.8063906709856,9639436682,1,0
382,57,True,5.438,0.9,74,1310.1,106,153.4,1391.300382978056,9639436682,1,0
383,50,True,5.418,0.9,74,1315.4,106,153.6,1396.693238321809,9639436682,1,0
384,56,True,5.382,0.9,73,1320.7,106,153.6,1402.0867029684578,9639436682,1,0
385,63,True,5.364,0.0,73,1326.1,106,153.6,1407.4867029684576,9639436682,1,0
386,70,True,5.332,1.9,73,1331.4,106,153.6,1413.0485761130715,9639436682,1,0
387,72,True,5.306,1.9,73,1336.6,106,153.6,1418.5055082549563,9639436682,1,0
388,69,True,5.324,2.8,74,1342.0,106,154.0,1424.3763560137902,9639436682,1,0
389,64,True,5.336,2.8,75,1347.4,106,154.0,1430.2444497051465,9639436682,1,0
390,63,True,5.344,0.9,75,1352.8,106,154.2,1435.7384420122169,9639436682,1,0
391,64,True,5.352,0.9,74,1358.1,106,154.2,1441.1312973559698,9639436682,1,0
392,71,True,5.366,0.0,74,1363.5,106,154.2,1446.5312973559699,9639436682,1,0
393,65,True,5.366,0.0,74,1368.8,105,154.2,1451.8312973559698,9639436682,1,0
394,62,True,5.36,1.9,74,1374.2,106,154.2,1457.4981115033122,9639436682,1,0
395,64,True,5.35,2.8,73,1379.5,105,154.2,1463.2629683063362,9639436682,1,0
396,69,True,5.332,2.8,72,1384.8,107,154.6,1469.033359589798,9639436682,1,0
397,64,True,5.32,2.9,73,1390.1,107,154.8,1474.8037508732598,9639436682,1,0
398,68,True,5.29,1.0,73,1395.3,108,154.8,1480.0979004688422,9639436682,1,0
399,66,True,5.276,0.0,72,1400.6,108,154.8,1485.3979004688422,9639436682,1,0
400,60,True,5.238,0.0,71,1405.7,108,154.8,1490.4979004688423,9639436682,1,0
401,64,True,5.202,0.0,70,1410.8,108,154.8,1495.5979004688422,9639436682,1,0
402,77,True,5.174,0.0,70,1415.9,107,154.8,1500.6979004688424,9639436682,1,0
403,89,True,5.186,0.0,72,1421.2,107,154.8,1505.9979004688423,9639436682,1,0
404,96,True,5.202,1.9,73,1426.6,107,154.8,1511.666585802942,9639436682,1,0
405,74,True,5.23,1.9,73,1431.9,107,154.8,1517.2321494257742,9639436682,1,0
406,61,True,5.264,1.9,72,1437.1,108,155.2,1522.7001540114686,9639436682,1,0
407,47,True,5.266,2.9,71,1442.3,108,155.2,1528.3785958704366,9639436682,1,0
408,39,True,5.218,1.0,70,1447.3,108,155.2,1533.4725071425466,9639436682,1,0
409,51,True,5.158,1.0,70,1452.4,108,155.4,1538.6690323089804,9639436682,1,0
410,45,True,5.126,2.9,70,1457.5,108,155.4,1544.2382733629681,9639436682,1,0
411,56,True,5.098,1.9,70,1462.6,108,155.4,1549.604885113669,9639436682,1,0
412,57,True,5.098,2.9,71,1467.8,107,155.8,1555.2804375217806,9639436682,1,0
413,58,True,5.12,2.9,72,1472.9,106,155.8,1560.8440381873077,9639436682,1,0
414,53,True,5.146,1.9,72,1478.1,106,156.0,1566.3158776193948,9639436682,1,0
415,44,True,5.156,3.9,71,1483.3,105,156.0,1572.2029244489786,9639436682,1,0
416,43,True,5.146,3.0,69,1488.3,105,156.2,1577.6686034520255,9639436682,1,0
417,55,True,5.114,2.9,69,1493.3,104,156.6,1583.1314492575773,9639436682,1,0
