time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
799,True,3.0,5.5,2537.0,715.8,144,2796.6969921691984,8127563506,0,0
800,True,2.8,5.5,2539.0,715.8,145,2799.1004998312983,8127563506,0,0
801,True,2.8,3.6,2542.0,716.0,145,2802.460028552771,8127563506,0,0
802,True,2.8,5.0,2545.0,716.2,146,2806.0008766693,8127563506,0,0
803,True,2.8,3.1,2548.0,716.2,146,2809.29451108132,8127563506,0,0
804,True,2.8,1.5,2551.0,716.4,146,2812.402902477591,8127563506,0,0
805,True,3.2,3.1,2555.0,716.4,146,2816.794415026951,8127563506,0,0
806,True,3.2,3.1,2558.0,716.4,147,2820.0880494389708,8127563506,0,0
807,True,3.2,3.1,2561.0,716.6,147,2823.3816838509906,8127563506,0,0
808,True,3.2,3.1,2564.0,716.8,147,2826.6753182630105,8127563506,0,0
809,True,3.4,3.1,2568.0,716.8,148,2831.0668308123704,8127563506,0,0
810,True,3.2,1.5,2571.0,716.8,149,2834.1752222086416,8127563506,0,0
811,True,3.2,3.3,2574.0,717.0,149,2837.498940819296,8127563506,0,0
812,True,3.2,3.3,2577.0,717.0,149,2840.8226594299504,8127563506,0,0
813,True,3.2,1.7000000000000002,2580.0,717.2,148,2843.946096287267,8127563506,0,0
814,True,3.0,3.3,2583.0,717.2,147,2847.2698148979216,8127563506,0,0
815,True,3.0,1.7000000000000002,2586.0,717.2,145,2850.3932517552385,8127563506,0,0
816,True,3.0,1.7000000000000002,2589.0,717.4,143,2853.5166886125553,8127563506,0,0
817,True,3.0,3.3,2592.0,717.4,141,2856.8404072232097,8127563506,0,0
818,True,3.0,1.7000000000000002,2595.0,717.4,140,2859.9638440805265,8127563506,0,0
819,True,3.0,3.3,2598.0,717.6,138,2863.287562691181,8127563506,0,0
820,True,3.0,5.0,2601.0,717.6,137,2866.82841080771,8127563506,0,0
821,True,3.0,3.3,2604.0,717.8,135,2870.1521294183644,8127563506,0,0
822,True,3.0,5.0,2607.0,718.0,134,2873.6929775348935,8127563506,0,0
823,True,3.0,5.0,2610.0,718.0,133,2877.2338256514226,8127563506,0,0
824,True,3.0,5.0,2613.0,718.2,133,2880.7746737679518,8127563506,0,0
825,True,3.0,5.0,2616.0,718.4,133,2884.315521884481,8127563506,0,0
826,True,3.0,3.1,2619.0,718.6,132,2887.6091562965007,8127563506,0,0
827,True,3.0,3.1,2622.0,718.6,132,2890.9027907085206,8127563506,0,0
828,True,3.2,1.5,2626.0,718.6,132,2895.047312570215,8127563506,0,0
829,True,3.2,3.1,2629.0,718.8,133,2898.340946982235,8127563506,0,0
830,True,3.2,3.3,2632.0,718.8,133,2901.6646655928894,8127563506,0,0
831,True,3.2,3.3,2635.0,719.0,134,2904.988384203544,8127563506,0,0
832,True,3.2,3.3,2638.0,719.0,134,2908.312102814198,8127563506,0,0
833,True,3.0,3.3,2641.0,719.2,134,2911.6358214248526,8127563506,0,0
