time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
0,False,0.0,-1.2,0.0,269.6,84,0.0,7400982747,1,1
2,True,1.75,-0.9,3.5,269.5,84,3.456946409925307,7400982747,1,1
4,True,2.05,-0.7000000000000001,8.2,269.5,84,8.121531480169352,7400982747,1,1
11,True,0.878,0.0,11.4,269.5,84,11.321531480169353,7400982747,1,1
12,True,0.888,0.0,15.3,269.5,84,15.221531480169354,7400982747,1,1
14,True,1.08,-0.5,19.0,269.5,84,18.905085296457425,7400982747,1,1
20,True,1.3,-0.5,25.7,269.5,87,25.575590724265112,7400982747,1,1
27,True,1.0,-0.5,32.0,269.4,87,31.847587762809667,7400982747,1,1
142,False,0.085,-0.6000000000000001,36.1,269.4,87,35.924716063409456,7400982747,1,1
143,True,0.066,-0.6000000000000001,39.6,269.4,87,39.40105208637699,7400982747,1,1
145,True,0.097,-0.6000000000000001,43.5,269.4,87,43.27981497742092,7400982747,1,1
147,True,2.42,-0.6000000000000001,48.2,269.3,87,47.954529025241875,7400982747,1,1
149,True,2.417,-0.5,54.1,269.3,94,53.82354641791304,7400982747,1,1
150,True,2.84,-0.6000000000000001,57.7,269.3,94,57.40297408160358,7400982747,1,1
151,True,3.05,-0.6000000000000001,61.8,269.3,94,61.47317862766224,7400982747,1,1
152,True,3.52,-0.6000000000000001,65.8,269.2,94,65.44770979953873,7400982747,1,1
153,True,3.583,-0.6000000000000001,69.7,269.2,94,69.32287769211831,7400982747,1,1
154,True,4.06,0.0,74.4,269.2,94,74.02287769211831,7400982747,1,1
155,True,4.16,-0.5,78.5,269.2,94,78.10286341522716,7400982747,1,1
156,True,4.3,-0.5,83.3,269.2,94,82.87943206667167,7400982747,1,1
157,True,4.5600000000000005,-0.5,88.6,269.1,94,88.15564305848848,7400982747,1,1
158,True,4.72,-1.0,93.3,269.1,94,92.78802814235186,7400982747,1,1
159,True,4.9,-0.5,98.9,269.1,94,98.36276876606365,7400982747,1,1
160,True,5.06,-1.0,103.8,269.0,94,103.19321495463183,7400982747,1,1
161,True,5.12,0.0,108.9,269.0,94,108.29321495463184,7400982747,1,1
162,True,5.08,1.5,114.0,268.9,94,113.56980714315941,7400982747,1,1
163,True,5.22,2.8,119.4,269.1,94,119.43226905807566,7400982747,1,1
164,True,4.98,4.3,123.8,269.3,94,124.48649728198602,7400982747,1,1
166,True,4.34,4.6,130.6,269.6,94,132.3965198718958,7400982747,1,1
167,True,4.18,4.7,134.9,269.8,94,137.4033282771171,7400982747,1,1
168,True,3.88,4.7,138.8,270.0,94,141.95737756487028,7400982747,1,1
169,True,3.86,4.7,143.1,270.2,94,146.9785088308546,7400982747,1,1
170,True,3.95,4.7,147.5,270.4,94,152.11062317767642,7400982747,1,1
171,True,4.24,5.4,151.8,270.6,94,157.2648962670251,7400982747,1,1
172,True,4.18,5.4,155.8,270.8,94,162.06570307299648,7400982747,1,1
173,True,4.2,5.4,159.8,271.1,100,166.860375714251,7400982747,1,1
174,True,4.2,5.9,164.1,271.3,100,172.1252491167325,7400982747,1,1
175,True,4.2,5.2,168.5,271.5,100,177.36054167607935,7400982747,1,1
176,True,4.18,5.7,172.7,271.8,100,182.45299713012386,7400982747,1,1
177,True,4.26,6.2,177.1,272.0,100,187.89936331631006,7400982747,1,1
178,True,4.38,5.6,181.7,272.3,101,193.44937920080335,7400982747,1,1
179,True,4.44,5.6,186.3,272.6,101,198.99939508529667,7400982747,1,1
180,True,4.44,5.8,190.7,272.8,101,204.3559425299173,7400982747,1,1
181,True,4.48,5.2,195.1,273.0,101,209.5975214330505,7400982747,1,1
182,True,4.38,5.6,199.0,273.3,101,214.302969682947,7400982747,1,1
183,True,4.36,5.4,203.5,273.5,105,219.70041651024684,7400982747,1,1
184,True,4.48,4.6,208.7,273.8,105,225.73762956821076,7400982747,1,1
185,True,4.58,4.5,213.6,274.0,105,231.3976890088886,7400982747,1,1
186,True,4.7,4.7,218.6,274.2,105,237.23109190318084,7400982747,1,1
187,True,4.94,4.5,223.7,274.4,105,243.1319590470733,7400982747,1,1
188,True,4.86,4.5,227.8,274.7,106,247.8757934176536,7400982747,1,1
189,True,4.98,4.5,233.6,274.9,106,254.59793619884877,7400982747,1,1
190,True,5.0,3.8,238.6,275.1,106,260.242320612557,7400982747,1,1
191,True,4.98,4.1,243.5,275.3,107,265.8279208139895,7400982747,1,1
192,True,4.98,4.2,248.6,275.5,107,271.6603735661866,7400982747,1,1
193,True,5.06,4.3,253.1,275.7,107,276.8329788286371,7400982747,1,1
194,True,4.82,4.4,257.7,275.9,107,282.13465038557206,7400982747,1,1
195,True,4.68,4.2,262.0,276.1,107,287.0481691820737,7400982747,1,1
196,True,4.66,4.7,266.8,276.3,107,292.637164611158,7400982747,1,1
197,True,4.74,4.5,272.3,276.5,107,298.990292554776,7400982747,1,1
198,True,4.78,4.5,277.0,276.8,109,304.4283465893435,7400982747,1,1
199,True,4.9,5.2,282.2,277.0,109,310.6236875241097,7400982747,1,1
200,True,4.96,5.1,286.8,277.2,109,316.0808453784885,7400982747,1,1
201,True,4.92,5.2,291.4,277.5,109,321.5495503454203,7400982747,1,1
202,True,4.84,5.6,296.5,277.8,109,327.7164856303945,7400982747,1,1
203,True,4.9,5.0,301.5,278.0,109,333.6120239743372,7400982747,1,1
204,True,4.84,5.1,306.4,278.3,109,339.40709906635084,7400982747,1,1
205,True,4.94,5.6,311.5,278.5,109,345.56037754698474,7400982747,1,1
206,True,4.98,5.6,316.3,278.8,109,351.35809257838616,7400982747,1,1
207,True,4.96,6.7,321.3,279.1,118,357.67156139046693,7400982747,1,1
208,True,4.92,6.7,326.1,279.4,118,363.73249145006446,7400982747,1,1
209,True,4.92,7.3,331.0,279.8,118,370.07344196717827,7400982747,1,1
210,True,4.86,7.6,335.8,280.1,118,376.38368601069334,7400982747,1,1
