time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
29,True,6.444,0.0,121.8,79.6,106,121.8,8657743421,0,0
30,True,6.408,0.0,128.5,79.6,107,128.5,8657743421,0,0
31,True,6.388,0.0,135.4,79.6,107,135.4,8657743421,0,0
32,True,6.434,0.0,142.4,79.6,106,142.4,8657743421,0,0
33,True,6.708,0.0,149.5,79.6,106,149.5,8657743421,0,0
34,True,6.982,0.0,156.8,79.6,106,156.8,8657743421,0,0
35,True,7.09,0.7000000000000001,164.0,79.6,107,164.08410550446064,8657743421,0,0
36,True,7.108,0.7000000000000001,171.0,79.6,108,171.17119302725658,8657743421,0,0
37,True,7.038,1.6,177.6,79.8,108,178.01429067693164,8657743421,0,0
38,True,6.86,2.4,183.8,79.8,109,184.6542432788327,8657743421,0,0
39,True,6.594,1.6,189.7,80.0,110,190.7906964924179,8657743421,0,0
40,True,6.374,2.5,195.9,80.2,111,197.4485032660061,8657743421,0,0
41,True,6.21,2.5,202.0,80.2,112,203.9989260593751,8657743421,0,0
42,True,6.07,1.7000000000000002,208.0,80.4,113,210.2457997740086,8657743421,0,0
43,True,6.008,2.5,213.9,80.6,114,216.5864910054849,8657743421,0,0
44,True,6.026,1.7000000000000002,219.9,80.6,114,222.83174155834584,8657743421,0,0
45,True,6.034,0.8,226.0,80.8,115,229.02187827253982,8657743421,0,0
46,True,6.018,0.8,232.1,80.8,115,235.21425357996876,8657743421,0,0
47,True,5.998,0.0,238.0,80.8,116,241.11425357996876,8657743421,0,0
48,True,5.952,0.0,243.6,80.8,116,246.71425357996876,8657743421,0,0
49,True,5.888,-0.9,249.3,80.8,116,252.34223463286298,8657743421,0,0
50,True,5.782,-0.9,254.9,80.8,115,257.86954147381886,8657743421,0,0
51,True,5.646,-1.9,260.4,80.6,115,263.17388790721867,8657743421,0,0
52,True,5.532,-2.8,265.6,80.6,114,268.0602317430695,8657743421,0,0
53,True,5.44,-2.8,270.8,80.4,113,272.9452987918957,8657743421,0,0
54,True,5.374,-3.7,276.2,80.2,112,277.93061600045286,8657743421,0,0
55,True,5.344,-3.7,281.6,80.0,111,282.91593320901006,8657743421,0,0
56,True,5.354,-3.8,287.1,79.8,110,287.9855959095432,8657743421,0,0
57,True,5.328,-3.7,292.3,79.6,110,292.78773788734605,8657743421,0,0
58,True,5.274,-4.4,297.2,79.4,110,297.2611748104725,8657743421,0,0
59,True,5.4,-4.1,303.2,79.2,110,302.76662324510204,8657743421,0,0
60,True,5.69,-4.2,310.1,78.8,109,309.07809812094916,8657743421,0,0
61,True,5.964,-4.4,316.9,78.6,109,315.27694501869695,8657743421,0,0
62,True,6.654,-4.4,325.5,78.2,108,323.12252786315827,8657743421,0,0
