time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
140,True,3.9210000000000003,1.8,492.5,497.6,162,596.9105687096958,8550128382,0,0
144,True,3.761,2.2,506.5,497.6,160,611.7885036649342,8550128382,0,0
145,True,3.472,3.2,509.8,497.8,159,615.432967000425,8550128382,0,0
149,True,3.956,5.5,526.3,498.6,158,635.297332569891,8550128382,0,0
150,True,3.938,5.5,529.5,498.8,159,639.1456794601655,8550128382,0,0
155,True,3.373,7.1,546.5,499.8,157,661.0166205358182,8550128382,0,0
156,True,3.415,6.6,550.0,500.0,156,665.4199029043806,8550128382,0,0
159,True,3.383,6.8,560.0,501.0,156,678.1091111629713,8550128382,0,0
165,True,3.464,7.7,581.2,502.2,155,706.0528279914338,8550128382,0,0
166,True,3.55,7.1,584.8,502.4,155,710.6886757768146,8550128382,0,0
169,True,3.436,8.0,594.3,503.4,156,723.3868480273093,8550128382,0,0
173,True,3.259,8.3,607.6,504.4,157,741.3650126328959,8550128382,0,0
174,True,3.37,7.8,611.2,504.6,157,746.1447257554511,8550128382,0,0
177,True,3.345,7.7,621.1,505.4,158,759.2317619729944,8550128382,0,0
181,True,3.419,7.1,635.1,506.6,158,777.2195861617132,8550128382,0,0
182,True,3.508,5.3,638.6,506.8,158,781.4040085270659,8550128382,0,0
186,True,3.674,2.8,653.5,507.6,160,797.6085613914963,8550128382,0,0
191,True,3.896,2.6,673.7,508.2,161,819.3626680093063,8550128382,0,0
198,True,4.391,1.4,706.2,508.6,162,852.8637988782048,8550128382,0,0
200,True,4.804,0.7000000000000001,716.9,508.8,163,863.6869596591075,8550128382,0,0
209,True,5.731,0.7000000000000001,769.2,509.2,161,916.5825199146535,8550128382,0,0
217,True,5.8,0.7000000000000001,815.5,509.2,158,963.4279988078158,8550128382,0,0
218,True,5.69,1.2,820.4,509.4,158,968.4566755325624,8550128382,0,0
220,True,5.405,3.9,828.7,509.6,158,977.8316612653081,8550128382,0,0
222,True,3.7359999999999998,3.4,834.2,510.0,157,983.9372980413518,8550128382,0,0
225,True,2.552,2.9,841.4,510.2,152,991.7878690726573,8550128382,0,0
226,True,2.55,-2.5,844.0,510.2,150,994.2492741799723,8550128382,0,0
228,True,2.557,-2.2,849.5,510.2,147,999.5049446093024,8550128382,0,0
233,True,3.114,-2.0,865.8,509.2,144,1015.1547506387277,8550128382,0,0
239,True,3.424,-1.6,887.2,509.2,141,1035.9712668921093,8550128382,0,0
241,True,3.485,0.4,893.7,509.2,141,1042.5085024150676,8550128382,0,0
243,True,3.478,0.7000000000000001,900.5,509.4,137,1049.378341217417,8550128382,0,0
246,True,3.516,0.7000000000000001,911.2,509.4,134,1060.214583552118,8550128382,0,0
248,True,3.408,0.0,917.6,509.4,131,1066.614583552118,8550128382,0,0
249,True,3.3,0.7000000000000001,920.3,509.4,130,1069.3477891423834,8550128382,0,0
251,True,2.7720000000000002,0.0,925.1,509.4,127,1074.1477891423833,8550128382,0,0
256,True,2.581,-0.4,938.4,509.6,127,1087.3936639121923,8550128382,0,0
258,True,2.8810000000000002,-1.1,945.3,509.4,128,1094.1740965170377,8550128382,0,0
263,True,3.847,-1.7000000000000002,965.3,509.2,124,1113.5663310125808,8550128382,0,0
270,True,4.273,-0.6000000000000001,996.5,508.6,122,1144.5957486952423,8550128382,0,0
273,True,4.455,-1.4,1009.9,508.4,122,1157.6950082916912,8550128382,0,0
282,True,4.715,-1.1,1053.1,508.8,120,1200.1535221925953,8550128382,0,0
288,True,4.799,-1.2,1081.9,507.6,117,1228.390354009309,8550128382,0,0
289,True,4.756,-1.3,1086.4,507.6,116,1232.7938808293816,8550128382,0,0
290,True,4.76,-0.2,1091.2,507.4,115,1237.5840921178578,8550128382,0,0
298,True,4.7010000000000005,-0.6000000000000001,1128.7,507.8,114,1274.8148362455438,8550128382,0,0
308,True,4.472,-0.8,1171.7,507.4,114,1317.369606779617,8550128382,0,0
310,True,4.319,-1.9,1180.6,507.0,114,1325.9491355775483,8550128382,0,0
313,True,4.254,-2.0,1193.0,506.6,113,1337.846457279152,8550128382,0,0
318,True,4.179,-2.0,1214.0,506.2,113,1358.0008666614747,8550128382,0,0
324,True,4.325,-1.8,1240.5,506.0,116,1383.5864979618154,8550128382,0,0
328,True,4.563,-2.2,1259.6,505.4,117,1401.8110192279723,8550128382,0,0
330,True,4.877,-3.1,1269.8,505.2,120,1411.3526480014666,8550128382,0,0
335,True,4.974,-2.3,1294.4,504.4,118,1434.805806997384,8550128382,0,0
336,True,4.958,-2.3,1299.6,504.2,117,1439.7621946330353,8550128382,0,0
342,True,5.101,-2.1,1330.1,503.8,114,1469.008480673324,8550128382,0,0
346,True,4.921,-1.7000000000000002,1348.8,503.4,114,1487.1434569913542,8550128382,0,0
347,True,4.542,-2.5,1352.8,503.2,116,1490.9350468966868,8550128382,0,0
349,True,4.174,-2.5,1359.4,503.2,113,1497.1911702404855,8550128382,0,0
350,True,4.016,-3.6,1362.3,503.0,113,1499.8724841856822,8550128382,0,0
