time,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
140,True,6.76,0.0,111,657.3,31.4,70,655.4047072832983,8994483760,1,0
141,True,6.5600000000000005,0.0,111,663.3,31.4,70,661.4047072832983,8994483760,1,0
142,True,6.44,0.0,111,669.5,31.4,71,667.6047072832984,8994483760,1,0
143,True,6.36,0.0,111,675.9,31.4,72,674.0047072832983,8994483760,1,0
144,True,6.3,0.0,111,682.2,31.4,73,680.3047072832984,8994483760,1,0
145,True,6.18,0.0,111,688.2,31.4,73,686.3047072832984,8994483760,1,0
146,True,6.08,0.0,111,693.7,31.4,73,691.8047072832984,8994483760,1,0
147,True,5.84,0.5,111,698.7,31.4,73,696.8383958592711,8994483760,1,0
148,True,5.44,-0.5,111,703.1,31.4,72,701.2169171230952,8994483760,1,0
149,True,5.06,-1.0,111,707.5,31.5,71,705.5477133631231,8994483760,1,0
150,True,4.88,-1.0,111,712.6,31.3,71,710.5733481074338,8994483760,1,0
151,True,4.84,-1.8,111,717.9,31.2,71,715.6873963046503,8994483760,1,0
152,True,4.94,-0.9,111,723.4,31.2,71,721.1183695404678,8994483760,1,0
153,True,5.22,-0.4,111,729.2,31.1,71,726.8954782307067,8994483760,1,0
154,True,5.52,-0.8,111,735.1,31.1,70,732.7275371809037,8994483760,1,0
155,True,5.7,-0.4,111,741.1,31.1,68,738.7048350555207,8994483760,1,0
156,True,5.86,-0.4,111,747.2,31.0,65,744.7820371796769,8994483760,1,0
157,True,6.0,-0.4,111,753.4,31.0,64,750.9591458699156,8994483760,1,0
158,True,6.08,0.0,111,759.6,31.0,64,757.1591458699156,8994483760,1,0
159,True,6.16,0.0,111,765.9,31.0,64,763.4591458699156,8994483760,1,0
160,True,6.2,0.0,111,772.1,31.0,64,769.6591458699156,8994483760,1,0
161,True,6.2,0.4,111,778.2,31.0,64,775.7923354602862,8994483760,1,0
162,True,6.16,0.4,111,784.2,31.0,66,781.8256785124028,8994483760,1,0
163,True,6.04,0.4,111,789.8,31.1,66,787.457478174334,8994483760,1,0
164,True,5.92,0.4,111,795.5,31.1,67,793.1895654491632,8994483760,1,0
165,True,5.8,0.0,111,801.1,31.1,67,798.7895654491632,8994483760,1,0
166,True,5.82,0.0,111,807.3,31.1,68,804.9895654491631,8994483760,1,0
167,True,5.84,0.0,111,813.4,31.1,67,811.0895654491632,8994483760,1,0
168,True,5.84,0.0,111,819.0,31.1,67,816.6895654491632,8994483760,1,0
169,True,5.84,0.0,111,824.7,31.1,67,822.3895654491632,8994483760,1,0
170,True,5.84,0.0,111,830.3,31.1,68,827.9895654491631,8994483760,1,0
171,True,5.72,0.0,111,835.9,31.1,68,833.5895654491632,8994483760,1,0
172,True,5.62,-0.4,111,841.5,31.1,68,839.1671739496588,8994483760,1,0
173,True,5.66,-0.9,111,847.3,31.1,68,844.899058227416,8994483760,1,0
174,True,5.7,-0.8,111,853.2,31.0,68,850.7345538620506,8994483760,1,0
175,True,5.82,-0.8,111,859.4,30.9,68,856.870966491643,8994483760,1,0
176,True,6.04,-0.8,111,866.1,30.9,68,863.5060402522299,8994483760,1,0
177,True,6.28,-0.4,111,872.9,30.9,68,870.2831489424686,8994483760,1,0
178,True,6.48,-0.4,111,879.7,30.8,68,877.0604247225598,8994483760,1,0
179,True,6.68,-0.4,111,886.6,30.8,67,883.9370247170261,8994483760,1,0
180,True,6.82,0.0,111,893.5,30.8,68,890.8370247170261,8994483760,1,0
181,True,6.76,0.0,111,899.9,30.8,68,897.2370247170261,8994483760,1,0
182,True,6.8,0.0,111,906.9,30.8,68,904.2370247170261,8994483760,1,0
183,True,6.84,0.0,111,913.9,30.8,68,911.2370247170261,8994483760,1,0
184,True,6.74,0.0,111,920.3,30.8,68,917.6370247170261,8994483760,1,0
185,True,6.66,0.4,111,926.8,30.8,67,924.1692860289022,8994483760,1,0
186,True,6.7,0.4,111,933.4,30.8,67,930.801310288659,8994483760,1,0
187,True,6.64,0.4,111,940.1,30.9,68,937.5332243528278,8994483760,1,0
188,True,6.64,0.7000000000000001,111,947.1,30.9,68,944.6173584421458,8994483760,1,0
189,True,6.76,0.4,111,954.1,30.9,68,951.6507014942624,8994483760,1,0
190,True,6.84,0.4,111,961.0,31.0,68,958.5836890506027,8994483760,1,0
191,True,6.8,0.4,111,967.4,31.0,68,965.0145128498928,8994483760,1,0
192,True,6.84,0.4,111,974.3,31.0,68,971.947868297196,8994483760,1,0
193,True,6.8,0.4,111,981.1,31.0,68,978.7809865646917,8994483760,1,0
194,True,6.76,0.4,111,987.9,31.1,68,985.6141048321873,8994483760,1,0
195,True,6.62,0.8,111,994.1,31.1,68,991.8935098974667,8994483760,1,0
196,True,6.72,0.4,111,1001.0,31.1,68,998.827756520843,8994483760,1,0
197,True,6.66,0.4,111,1007.6,31.2,69,1005.4601433193894,8994483760,1,0
198,True,6.6,0.4,111,1014.1,31.2,69,1011.9932902359054,8994483760,1,0
199,True,6.54,0.0,111,1020.6,31.2,69,1018.4932902359054,8994483760,1,0
200,True,6.48,0.0,111,1026.5,31.2,69,1024.3932902359054,8994483760,1,0
201,True,6.38,0.4,111,1032.9,31.2,69,1030.826447310839,8994483760,1,0
202,True,6.34,0.4,111,1039.3,31.2,69,1037.2592127667772,8994483760,1,0
203,True,6.32,0.8,111,1045.7,31.3,70,1043.7498545375902,8994483760,1,0
204,True,6.26,0.8,111,1051.9,31.3,71,1050.0398113902897,8994483760,1,0
205,True,6.24,0.8,111,1057.7,31.4,73,1055.9234561548324,8994483760,1,0
206,True,6.16,0.8,111,1063.7,31.4,73,1062.0094635456594,8994483760,1,0
207,True,6.18,0.8,111,1070.2,31.5,73,1068.5998800220564,8994483760,1,0
208,True,6.16,1.2,111,1076.5,31.5,73,1075.0568541889686,8994483760,1,0
209,True,6.18,1.2,111,1082.8,31.6,72,1081.5201774627228,8994483760,1,0
210,True,6.26,1.7000000000000002,111,1089.0,31.7,72,1087.9736030340125,8994483760,1,0
211,True,6.22,1.7000000000000002,111,1094.8,31.8,70,1094.018656821225,8994483760,1,0
212,True,6.08,1.7000000000000002,111,1100.6,31.9,70,1100.0637106084375,8994483760,1,0
213,True,5.98,1.3,111,1106.4,32.0,70,1106.0230235214628,8994483760,1,0
214,True,5.96,0.9,111,1112.6,32.1,70,1112.3186706950137,8994483760,1,0
215,True,5.88,0.9,111,1118.4,32.1,70,1118.2121523833366,8994483760,1,0
216,True,5.84,0.9,111,1124.0,32.1,69,1123.905322153354,8994483760,1,0
217,True,5.7,1.4,111,1129.1,32.2,69,1129.1585504135696,8994483760,1,0
218,True,5.68,1.8,111,1134.8,32.3,69,1135.1214104384046,8994483760,1,0
219,True,5.58,1.3,111,1140.5,32.4,69,1140.9865570095662,8994483760,1,0
220,True,5.58,1.3,111,1146.3,32.5,69,1146.9556139214772,8994483760,1,0
221,True,5.5600000000000005,1.3,111,1151.8,32.5,68,1152.614965876107,8994483760,1,0
222,True,5.66,1.3,111,1157.4,32.6,67,1158.371522846961,8994483760,1,0
223,True,5.68,1.3,111,1163.2,32.7,65,1164.3299065854087,8994483760,1,0
224,True,5.82,1.2,111,1169.6,32.8,63,1170.8967737913435,8994483760,1,0
225,True,5.84,0.8,111,1175.5,32.8,62,1176.8793368387962,8994483760,1,0
226,True,6.02,0.4,111,1181.9,32.9,62,1183.3126265420296,8994483760,1,0
227,True,6.16,0.4,111,1188.2,32.9,62,1189.6450075218916,8994483760,1,0
228,True,6.28,0.4,111,1194.6,32.9,62,1196.0780330211308,8994483760,1,0
229,True,6.24,0.4,111,1200.8,32.9,62,1202.310026473519,8994483760,1,0
230,True,6.32,0.4,111,1207.1,33.0,62,1208.6431940358875,8994483760,1,0
231,True,6.3,0.8,111,1213.4,33.0,62,1215.0346018055664,8994483760,1,0
232,True,6.22,0.4,111,1219.3,33.0,62,1220.965789757973,8994483760,1,0
233,True,6.12,0.8,111,1225.2,33.1,62,1226.9519153025185,8994483760,1,0
234,True,6.18,0.8,111,1231.7,33.1,62,1233.542874592085,8994483760,1,0
235,True,6.12,0.8,111,1237.7,33.2,62,1239.6263359549127,8994483760,1,0
236,True,6.18,1.2,111,1244.3,33.2,62,1246.3964632390125,8994483760,1,0
237,True,6.2,0.8,111,1250.3,33.3,62,1252.4789343680259,8994483760,1,0
238,True,6.24,1.2,111,1256.4,33.4,62,1258.7317825391533,8994483760,1,0
239,True,6.26,0.8,111,1263.0,33.4,62,1265.4203731269336,8994483760,1,0
240,True,6.36,0.8,111,1269.5,33.5,62,1272.0086609242346,8994483760,1,0
241,True,6.34,0.8,111,1276.0,33.5,62,1278.599620213801,8994483760,1,0
242,True,6.32,0.4,111,1281.9,33.6,63,1284.5301868922554,8994483760,1,0
243,True,6.32,0.8,111,1288.0,33.6,63,1290.715548687079,8994483760,1,0
244,True,6.32,0.8,111,1294.6,33.6,63,1297.4051947581847,8994483760,1,0
245,True,6.3,1.2,111,1301.0,33.7,63,1303.9611326807446,8994483760,1,0
246,True,6.28,2.0,111,1307.4,33.8,63,1310.7019794926555,8994483760,1,0
247,True,6.36,2.0,111,1313.7,33.9,63,1317.34334511033,8994483760,1,0
248,True,6.38,2.4,111,1319.9,34.1,63,1323.9857866002196,8994483760,1,0
249,True,6.28,2.4,111,1326.0,34.2,63,1330.528558109461,8994483760,1,0
250,True,6.24,2.5,111,1332.2,34.4,63,1337.1811591585176,8994483760,1,0
251,True,6.16,2.5,111,1338.2,34.5,63,1343.6191601737335,8994483760,1,0
252,True,6.12,2.5,111,1344.3,34.7,63,1350.1695829671023,8994483760,1,0
253,True,6.1,2.9,111,1350.4,34.8,63,1356.8198172018986,8994483760,1,0
254,True,6.08,2.9,111,1356.4,35.0,63,1363.3638244510423,8994483760,1,0
255,True,6.06,2.9,111,1362.5,35.2,63,1370.0197618563254,8994483760,1,0
255,False,6.06,3.0,111,1368.5,35.4,63,1376.0197618563254,8994483760,1,0
256,True,7.26,3.0,111,1374.5,35.5,63,1382.5899872716968,8994483760,1,0
257,True,7.14,3.0,111,1380.0,35.7,63,1388.609932239012,8994483760,1,0
258,True,7.08,3.9,111,1385.8,35.9,62,1395.1615409603605,8994483760,1,0
259,True,7.1,3.8,111,1391.9,36.1,61,1402.030710119827,8994483760,1,0
260,True,5.86,3.8,111,1397.8,36.4,61,1408.6828025837171,8994483760,1,0
261,True,5.86,4.3,111,1403.8,36.6,61,1415.5712179895445,8994483760,1,0
262,True,5.88,3.8,111,1409.4,36.8,61,1421.8811881764425,8994483760,1,0
263,True,5.88,4.2,111,1415.2,37.1,61,1428.5130793996052,8994483760,1,0
264,True,5.92,4.5,111,1421.5,37.3,62,1435.7996176032398,8994483760,1,0
265,True,5.98,4.4,111,1427.7,37.6,66,1442.9512401797792,8994483760,1,0
266,True,6.02,4.8,111,1433.9,37.9,67,1450.2217564777504,8994483760,1,0
267,True,6.14,4.8,111,1440.1,38.2,67,1457.4922727757214,8994483760,1,0
268,True,6.22,4.8,111,1446.3,38.5,67,1464.7627890736926,8994483760,1,0
269,True,6.2,4.8,111,1452.5,38.8,67,1472.0333053716638,8994483760,1,0
270,True,6.2,5.2,111,1458.7,39.1,68,1479.4157474565882,8994483760,1,0
271,True,6.2,5.2,111,1464.9,39.4,68,1486.7981895415126,8994483760,1,0
272,True,6.22,5.2,111,1471.2,39.8,67,1494.299703272968,8994483760,1,0
273,True,6.22,5.2,111,1477.4,40.1,67,1501.6821453578923,8994483760,1,0
274,True,6.22,4.8,111,1483.6,40.4,67,1508.9526616558633,8994483760,1,0
275,True,6.22,4.8,111,1489.8,40.7,66,1516.2231779538345,8994483760,1,0
276,True,6.22,5.3,111,1496.0,41.0,65,1523.636952417296,8994483760,1,0
277,True,6.2,5.4,111,1502.2,41.3,66,1531.0701503552532,8994483760,1,0
278,True,6.12,5.3,111,1508.0,41.7,66,1538.0116237211228,8994483760,1,0
279,True,6.06,5.8,111,1513.9,42.0,66,1545.202945400041,8994483760,1,0
280,True,6.1,5.3,111,1520.3,42.3,66,1552.8625022175522,8994483760,1,0
281,True,6.06,5.7,111,1526.3,42.7,66,1560.1466404914188,8994483760,1,0
282,True,6.02,5.8,111,1532.3,43.0,65,1567.4672710696325,8994483760,1,0
283,True,6.08,5.8,111,1538.4,43.4,65,1574.9099121574834,8994483760,1,0
284,True,6.08,5.9,111,1544.3,43.7,65,1582.1158916901093,8994483760,1,0
285,True,6.0,5.9,111,1550.3,44.1,66,1589.444006469051,8994483760,1,0
286,True,5.98,6.3,111,1556.2,44.4,66,1596.768263102467,8994483760,1,0
287,True,6.0,5.4,111,1562.3,44.8,67,1604.075148041727,8994483760,1,0
288,True,5.98,5.3,111,1568.3,45.2,68,1611.2497684902382,8994483760,1,0
289,True,6.04,4.9,111,1574.5,45.4,68,1618.5435158420728,8994483760,1,0
290,True,6.06,4.1,111,1580.6,45.7,68,1625.4915199045208,8994483760,1,0
291,True,6.1,4.5,111,1586.7,46.0,68,1632.5564461852186,8994483760,1,0
292,True,6.1,4.5,111,1592.8,46.2,68,1639.6213724659162,8994483760,1,0
293,True,6.1,4.1,111,1598.8,46.5,67,1646.4685481080546,8994483760,1,0
294,True,6.08,4.6,111,1604.9,46.8,66,1653.5433422468338,8994483760,1,0
295,True,6.06,4.1,111,1610.9,47.0,63,1660.3949479788475,8994483760,1,0
296,True,6.04,4.2,111,1616.9,47.3,61,1667.2555251062572,8994483760,1,0
297,True,6.02,4.2,111,1622.9,47.5,61,1674.120644473773,8994483760,1,0
298,True,6.0,4.2,111,1628.8,47.8,61,1680.8713451851631,8994483760,1,0
299,True,5.96,4.2,111,1634.7,48.0,61,1687.6220458965536,8994483760,1,0
300,True,5.96,3.8,111,1640.7,48.3,61,1694.3745177094415,8994483760,1,0
301,True,5.96,3.7,111,1646.7,48.5,60,1701.122935573035,8994483760,1,0
302,True,5.96,3.3,111,1652.7,48.7,60,1707.767127196151,8994483760,1,0
303,True,5.98,2.9,111,1658.7,48.9,60,1714.3167907718976,8994483760,1,0
304,True,6.02,2.1,111,1664.8,49.1,61,1720.7718225556387,8994483760,1,0
305,True,6.0,1.3,111,1670.7,49.2,61,1726.8329370481977,8994483760,1,0
306,True,5.96,0.0,111,1676.5,49.2,61,1732.6329370481976,8994483760,1,0
307,True,5.94,-0.9,111,1682.4,49.2,61,1738.4627282291576,8994483760,1,0
308,True,5.9,-1.3,111,1688.2,49.1,62,1744.141878414443,8994483760,1,0
309,True,5.84,-2.1,111,1694.0,49.0,62,1749.689766854468,8994483760,1,0
310,True,5.8,-2.6,111,1699.7,48.9,62,1755.0827917779545,8994483760,1,0
311,True,5.84,-3.4,111,1705.7,48.7,62,1760.6605161115137,8994483760,1,0
312,True,5.86,-3.7,111,1711.7,48.5,62,1766.2029398075829,8994483760,1,0
313,True,5.92,-4.0,111,1717.8,48.2,62,1771.8017888550025,8994483760,1,0
314,True,6.02,-4.4,111,1724.1,48.0,62,1777.549778333367,8994483760,1,0
315,True,6.14,-4.3,111,1730.4,47.7,62,1783.3065938549453,8994483760,1,0
316,True,6.22,-4.3,111,1736.8,47.4,62,1789.158276549394,8994483760,1,0
317,True,6.34,-4.2,111,1743.4,47.1,62,1795.1981182088593,8994483760,1,0
318,True,6.42,-4.2,111,1749.9,46.9,62,1801.1515422938962,8994483760,1,0
319,True,6.48,-4.1,111,1756.5,46.6,62,1807.199941730618,8994483760,1,0
320,True,6.5600000000000005,-4.1,111,1763.2,46.3,62,1813.3433677949631,8994483760,1,0
321,True,6.64,-4.0,111,1770.0,46.0,62,1819.5868534174717,8994483760,1,0
322,True,6.66,-3.3,111,1776.7,45.8,62,1825.8203031837957,8994483760,1,0
323,True,6.78,-3.0,111,1783.8,45.5,62,1832.4714332914955,8994483760,1,0
324,True,6.76,-2.6,111,1790.3,45.4,62,1838.6180021997372,8994483760,1,0
325,True,6.74,-1.9,111,1796.9,45.2,63,1844.984836206151,8994483760,1,0
326,True,6.78,-4.0,111,1803.9,45.1,63,1851.4119537587333,8994483760,1,0
327,True,6.82,-6.5,111,1810.8,45.0,63,1857.5257068245173,8994483760,1,0
328,True,6.76,-9.0,111,1817.6,44.3,63,1863.471368860742,8994483760,1,0
329,True,6.86,-10.2,111,1824.6,43.4,63,1869.5942973579267,8994483760,1,0
330,True,6.96,-8.9,111,1831.7,42.6,63,1875.8021408070308,8994483760,1,0
331,True,6.86,-7.4,111,1838.2,42.2,62,1881.5185457384885,8994483760,1,0
332,True,6.96,-6.2,111,1845.6,41.8,60,1888.0971028843076,8994483760,1,0
333,True,7.08,-6.3,111,1853.0,41.3,59,1894.669734520079,8994483760,1,0
334,True,7.24,-6.5,111,1860.8,40.8,57,1901.579724786663,8994483760,1,0
335,True,7.36,-6.2,111,1868.5,40.3,57,1908.4261933232212,8994483760,1,0
336,True,7.62,-5.8,111,1876.3,39.8,57,1915.3922724123167,8994483760,1,0
337,True,7.64,-5.3,111,1883.8,39.4,57,1922.1363193560576,8994483760,1,0
338,True,7.82,-4.9,111,1892.1,39.0,58,1929.640919536066,8994483760,1,0
339,True,7.96,-4.4,111,1900.6,38.6,59,1937.3884361248804,8994483760,1,0
340,True,8.04,-4.4,111,1908.7,38.2,59,1944.7816256238507,8994483760,1,0
341,True,8.26,-4.0,111,1917.6,37.9,59,1952.95416648679,8994483760,1,0
342,True,8.54,-3.7,111,1926.5,37.5,58,1961.177789332332,8994483760,1,0
343,True,8.66,-3.7,111,1935.4,37.2,58,1969.3937482541867,8994483760,1,0
344,True,8.7,-3.5,111,1944.1,36.9,57,1977.4544287697224,8994483760,1,0
345,True,8.76,-3.4,111,1952.5,36.6,56,1985.2580091225732,8994483760,1,0
346,True,8.58,-3.2,111,1960.5,36.3,55,1992.7195825261342,8994483760,1,0
347,True,8.26,-3.0,111,1967.8,36.1,55,1999.5559025695338,8994483760,1,0
348,True,8.0,-2.4,111,1975.4,35.9,54,2006.7720051150384,8994483760,1,0
349,True,7.7,-2.1,111,1982.6,35.7,54,2013.6596020162585,8994483760,1,0
350,True,7.38,-1.5,111,1989.4,35.6,54,2020.278885531383,8994483760,1,0
351,True,7.06,-1.3,111,1995.8,35.5,54,2026.546255589985,8994483760,1,0
352,True,6.7,-0.5,111,2001.3,35.5,54,2032.0216893063389,8994483760,1,0
353,True,6.1,0.0,111,2005.9,35.4,54,2036.621689306339,8994483760,1,0
354,True,5.46,0.7000000000000001,111,2009.9,35.5,54,2040.6666015357944,8994483760,1,0
355,True,4.76,1.7000000000000002,111,2013.2,35.5,54,2044.1041900628172,8994483760,1,0
356,True,3.98,0.9,111,2015.7,35.6,55,2046.6474229227429,8994483760,1,0
357,True,3.3,1.2,111,2017.8,35.6,55,2048.8000427849342,8994483760,1,0
358,True,2.7,1.0,111,2019.4,35.6,55,2050.433022642655,8994483760,1,0
359,True,2.16,1.0,111,2020.7,35.6,55,2051.757816476952,8994483760,1,0
360,True,1.6800000000000002,0.0,111,2021.6,35.6,55,2052.6578164769517,8994483760,1,0
361,True,1.32,0.0,111,2022.3,35.6,55,2053.3578164769515,8994483760,1,0
362,True,1.0,-0.9,111,2022.8,35.6,55,2053.8513260163227,8994483760,1,0
363,True,0.78,-1.8,111,2023.3,35.6,55,2054.334141170475,8994483760,1,0
364,True,0.68,-1.8,111,2024.1,35.6,55,2055.108098284884,8994483760,1,0
365,True,0.76,-2.5,111,2025.4,35.6,55,2056.3398501329484,8994483760,1,0
366,True,0.9400000000000001,-2.6,111,2027.0,35.6,55,2057.8514165943443,8994483760,1,0
367,True,1.2,-2.9,111,2028.8,35.5,54,2059.5387096365457,8994483760,1,0
368,True,1.42,-3.3,111,2030.4,35.4,52,2061.026930984288,8994483760,1,0
369,True,1.6,-3.2,111,2032.1,35.4,52,2062.6123547479433,8994483760,1,0
370,True,1.78,-2.8,111,2034.3,35.3,53,2064.6827009167414,8994483760,1,0
371,True,2.08,-3.0,111,2037.4,35.2,53,2067.5873464498977,8994483760,1,0
372,True,2.5,-3.0,111,2041.3,35.1,54,2071.236724846717,8994483760,1,0
373,True,3.04,-2.7,111,2045.6,35.0,55,2075.29191971302,8994483760,1,0
374,True,3.74,-2.4,111,2050.8,34.8,56,2080.2270143499754,8994483760,1,0
375,True,4.36,-2.3,111,2056.1,34.7,57,2085.2794949311174,8994483760,1,0
376,True,4.88,-1.8,111,2061.8,34.6,58,2090.792685312789,8994483760,1,0
377,True,5.26,-1.3,111,2067.6,34.5,58,2096.4744179686713,8994483760,1,0
378,True,5.58,-0.8,111,2073.5,34.4,59,2102.3077924132226,8994483760,1,0
379,True,5.78,-0.8,111,2079.7,34.4,59,2108.4404431449343,8994483760,1,0
380,True,5.96,-0.4,111,2085.9,34.4,58,2114.6177349656514,8994483760,1,0
381,True,6.1,-0.4,111,2092.3,34.3,58,2120.994200125094,8994483760,1,0
382,True,6.18,-0.4,111,2098.5,34.3,59,2127.171216137965,8994483760,1,0
383,True,6.22,0.0,111,2104.6,34.3,59,2133.271216137965,8994483760,1,0
384,True,6.18,0.0,111,2110.6,34.3,59,2139.271216137965,8994483760,1,0
385,True,6.14,-0.4,111,2116.6,34.3,60,2145.2486074369663,8994483760,1,0
386,True,6.08,-0.4,111,2122.7,34.3,60,2151.3258095611222,8994483760,1,0
387,True,6.08,-0.4,111,2128.9,34.2,60,2157.5025429839884,8994483760,1,0
388,True,6.1,-0.4,111,2135.1,34.2,60,2163.6795589968597,8994483760,1,0
389,True,6.08,0.0,111,2141.0,34.2,60,2169.5795589968598,8994483760,1,0
390,True,6.16,0.0,111,2147.4,34.2,60,2175.97955899686,8994483760,1,0
391,True,6.22,0.0,111,2153.8,34.2,60,2182.37955899686,8994483760,1,0
392,True,6.28,0.0,111,2160.3,34.2,61,2188.87955899686,8994483760,1,0
393,True,6.26,0.0,111,2166.4,34.2,61,2194.97955899686,8994483760,1,0
394,True,6.42,0.0,111,2173.1,34.2,61,2201.6795589968597,8994483760,1,0
395,True,6.46,0.0,111,2179.7,34.2,62,2208.2795589968596,8994483760,1,0
396,True,6.5,0.0,111,2186.3,34.2,62,2214.87955899686,8994483760,1,0
397,True,6.52,0.0,111,2192.9,34.2,63,2221.47955899686,8994483760,1,0
398,True,6.54,0.0,111,2199.1,34.2,64,2227.6795589968597,8994483760,1,0
399,True,6.58,0.0,111,2206.0,34.2,64,2234.5795589968598,8994483760,1,0
400,True,6.58,0.0,111,2212.6,34.2,64,2241.1795589968597,8994483760,1,0
401,True,6.62,0.0,111,2219.4,34.2,64,2247.97955899686,8994483760,1,0
