time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
80,True,5.54,7.4,515.4,495.7,137,627.1991355947474,8736039009,1,1
81,True,5.32,6.9,520.9,496.0,137,634.2041224308919,8736039009,1,1
82,True,5.14,6.5,526.1,496.4,135,640.7166738766932,8736039009,1,1
83,True,5.26,6.8,532.2,496.8,135,648.4543317071453,8736039009,1,1
84,True,5.64,6.1,538.6,497.2,135,656.3494281535438,8736039009,1,1
85,True,5.82,6.6,544.5,497.6,135,663.7827082523162,8736039009,1,1
86,True,5.96,6.6,550.7,497.9,135,671.576780106576,8736039009,1,1
87,True,6.06,6.0,556.4,498.4,135,678.5940257098065,8736039009,1,1
88,True,6.16,6.9,563.0,498.8,135,687.0006363334063,8736039009,1,1
89,True,6.14,6.3,569.3,499.1,136,694.8214527385794,8736039009,1,1
90,True,6.18,5.9,575.4,499.6,136,702.2938722257335,8736039009,1,1
91,True,6.26,6.8,582.0,500.0,136,710.6634866205054,8736039009,1,1
92,True,6.38,5.9,588.3,500.3,136,718.3659315862237,8736039009,1,1
93,True,6.28,6.0,594.4,500.8,136,725.860530846652,8736039009,1,1
94,True,6.32,6.8,600.9,501.1,137,734.112332515046,8736039009,1,1
95,True,6.32,6.3,607.0,501.5,137,741.7079729648345,8736039009,1,1
96,True,6.26,6.7,613.3,502.0,137,749.6884968676845,8736039009,1,1
97,True,6.28,6.5,619.7,502.4,137,757.7034087432966,8736039009,1,1
98,True,6.34,6.1,626.1,502.8,137,765.5864179407948,8736039009,1,1
99,True,6.48,6.2,633.3,503.2,137,774.4978553617661,8736039009,1,1
100,True,6.54,6.2,639.7,503.6,138,782.4113616180283,8736039009,1,1
101,True,6.46,6.3,645.6,504.0,138,789.7655317192632,8736039009,1,1
102,True,6.48,6.4,652.1,504.4,138,797.8929950074578,8736039009,1,1
103,True,6.48,6.5,658.5,504.8,137,805.9038950965464,8736039009,1,1
104,True,6.26,6.9,664.6,505.2,137,813.6649895001951,8736039009,1,1
105,True,6.14,6.8,670.4,505.6,137,821.0362305295482,8736039009,1,1
106,True,6.26,7.1,676.9,506.1,137,829.4065112531529,8736039009,1,1
107,True,6.26,7.0,683.4,506.5,137,837.7170258546463,8736039009,1,1
108,True,6.26,6.8,689.8,507.0,137,845.8330155707887,8736039009,1,1
109,True,6.32,6.8,696.2,507.4,137,853.9667987755922,8736039009,1,1
110,True,6.32,6.4,702.0,507.8,138,861.2189967865966,8736039009,1,1
111,True,6.28,7.0,708.3,508.2,138,869.2892841916984,8736039009,1,1
112,True,6.26,6.7,714.7,508.6,138,877.3791090731366,8736039009,1,1
113,True,6.12,6.7,720.4,509.1,138,884.599583080477,8736039009,1,1
114,True,6.24,6.9,727.4,509.5,137,893.5357849397836,8736039009,1,1
115,True,6.3,6.6,733.5,509.9,137,901.2125585336937,8736039009,1,1
116,True,6.18,6.9,739.2,510.3,137,908.4855769991444,8736039009,1,1
117,True,6.0,7.1,744.7,510.7,137,915.5587418857878,8736039009,1,1
118,True,6.02,6.8,750.5,511.1,137,922.9218879898931,8736039009,1,1
119,True,6.0,6.6,757.4,511.6,137,931.6071389695668,8736039009,1,1
120,True,6.14,6.5,764.2,512.0,137,940.1315566912838,8736039009,1,1
121,True,6.26,6.8,770.5,512.4,137,948.1207340681113,8736039009,1,1
122,True,6.4,7.1,776.7,512.8,138,956.1046941429344,8736039009,1,1
123,True,6.4,7.6,782.5,513.3,138,963.7338438865609,8736039009,1,1
124,True,6.12,8.1,788.0,513.7,138,971.1121293126656,8736039009,1,1
125,True,5.98,7.8,794.1,514.2,138,979.1915059883244,8736039009,1,1
126,True,5.94,7.8,800.2,514.7,138,987.270882663983,8736039009,1,1
127,True,6.04,8.0,806.9,515.2,138,996.2328888237795,8736039009,1,1
128,True,5.98,8.1,812.4,515.6,138,1003.6220188725454,8736039009,1,1
129,True,5.96,8.1,817.8,516.1,138,1010.8845476973213,8736039009,1,1
130,True,5.9,8.6,823.6,516.6,139,1018.8514914652364,8736039009,1,1
131,True,5.76,8.3,829.0,517.0,139,1026.160285668915,8736039009,1,1
132,True,5.5,9.0,834.4,517.5,139,1033.704110164631,8736039009,1,1
133,True,5.42,9.6,839.5,517.9,139,1041.0103571909876,8736039009,1,1
134,True,5.38,8.9,844.7,518.5,139,1048.2306062174528,8736039009,1,1
135,True,5.68,8.9,852.0,519.2,140,1058.3870118879843,8736039009,1,1
136,True,6.04,8.2,859.2,519.7,140,1068.096745201784,8736039009,1,1
137,True,6.18,7.8,865.3,520.2,140,1076.1850385311527,8736039009,1,1
138,True,6.4,7.7,871.5,520.7,140,1084.3744648192296,8736039009,1,1
139,True,6.58,7.8,877.6,521.2,140,1092.4427775653865,8736039009,1,1
140,True,6.36,7.7,883.8,521.6,140,1100.6101659451062,8736039009,1,1
141,True,6.12,8.2,889.8,522.1,140,1108.6859661681642,8736039009,1,1
142,True,6.2,8.3,896.3,522.6,140,1117.4856157389806,8736039009,1,1
143,True,6.12,8.4,902.1,523.2,140,1125.3695678897834,8736039009,1,1
144,True,6.3,8.4,909.1,523.7,140,1134.8719285797144,8736039009,1,1
145,True,6.44,8.0,916.0,524.3,140,1144.08882284616,8736039009,1,1
146,True,6.5600000000000005,8.0,922.6,524.8,140,1152.9107109359772,8736039009,1,1
147,True,6.42,7.8,928.4,525.3,140,1160.5945029070513,8736039009,1,1
148,True,6.4,7.8,934.1,525.7,141,1168.1477535087085,8736039009,1,1
149,True,6.0,7.8,939.1,526.1,141,1174.7836657248529,8736039009,1,1
150,True,5.68,8.1,944.4,526.5,141,1181.8896098469793,8736039009,1,1
151,True,5.5,7.7,950.1,527.0,141,1189.419166030965,8736039009,1,1
152,True,5.6,7.6,956.4,527.5,140,1197.7060010973178,8736039009,1,1
153,True,5.66,7.0,962.4,527.9,141,1205.3831145839265,8736039009,1,1
154,True,5.78,7.2,968.0,528.3,141,1212.6137779658454,8736039009,1,1
155,True,6.0,7.2,974.4,528.7,141,1220.8885884349297,8736039009,1,1
156,True,5.98,7.1,980.0,529.2,140,1228.0714923157184,8736039009,1,1
157,True,5.9,7.3,985.9,529.6,140,1235.7102419791343,8736039009,1,1
158,True,5.94,6.8,992.1,530.0,140,1243.5838879409216,8736039009,1,1
159,True,5.96,6.7,997.8,530.4,140,1250.7812423866935,8736039009,1,1
160,True,5.82,6.7,1003.5,530.8,140,1257.9785968324657,8736039009,1,1
161,True,5.98,6.6,1009.9,531.2,140,1266.0240903594436,8736039009,1,1
162,True,6.04,6.4,1016.1,531.6,141,1273.7682957729862,8736039009,1,1
163,True,6.02,6.0,1022.2,532.0,141,1281.2628950334145,8736039009,1,1
164,True,6.14,6.0,1028.5,532.4,141,1289.0032188597584,8736039009,1,1
165,True,6.28,5.9,1034.9,532.7,141,1296.8204092097292,8736039009,1,1
166,True,6.24,5.8,1041.1,533.1,141,1304.3718073458906,8736039009,1,1
167,True,6.34,6.2,1047.8,533.5,141,1312.6643949459612,8736039009,1,1
168,True,6.44,6.1,1054.4,533.9,140,1320.8093531882882,8736039009,1,1
169,True,6.46,6.1,1060.8,534.3,140,1328.7074945141806,8736039009,1,1
170,True,6.48,6.5,1067.3,534.7,140,1336.8724153038384,8736039009,1,1
171,True,6.58,6.5,1074.0,535.1,140,1345.2630261736197,8736039009,1,1
172,True,6.52,6.8,1080.4,535.6,140,1353.3938239735744,8736039009,1,1
173,True,6.54,7.1,1087.1,536.0,140,1362.0216517963665,8736039009,1,1
174,True,6.58,6.7,1093.7,536.5,140,1370.380696713339,8736039009,1,1
175,True,6.66,7.0,1100.6,537.0,140,1379.2244039709967,8736039009,1,1
176,True,6.62,6.7,1107.1,537.4,140,1387.4554731143023,8736039009,1,1
177,True,6.74,6.3,1114.1,537.9,140,1396.168804961813,8736039009,1,1
178,True,6.96,6.3,1121.9,538.4,140,1405.8517205110752,8736039009,1,1
179,True,7.08,5.8,1129.1,538.8,141,1414.6322766789654,8736039009,1,1
180,True,7.06,5.7,1135.9,539.2,140,1422.8746158396787,8736039009,1,1
181,True,7.24,5.5,1143.3,539.6,140,1431.7675941894483,8736039009,1,1
