time,moving,velocity_smooth,grade_smooth,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
0,False,0.0,0.0,0.30000000000000004,432.4,81,0.30000000000000004,7357217662,0,1
1,False,0.27,-44.5,0.6000000000000001,428.6,81,0.9266348621076761,7357217662,0,1
7,False,0.121,-34.7,1.1,428.2,81,1.77583499003563,7357217662,0,1
10,True,0.919,-1.4,8.8,428.6,83,9.297352804051968,7357217662,0,1
11,True,1.125,2.4,11.8,428.4,84,12.508444672787611,7357217662,0,1
12,True,2.7279999999999998,0.0,14.8,428.4,84,15.508444672787611,7357217662,0,1
13,True,2.77,3.1,17.8,428.6,85,18.80771987205153,7357217662,0,1
14,True,2.863,3.0,21.2,428.6,86,22.528292252397595,7357217662,0,1
15,True,3.16,2.0,24.6,428.8,86,26.115208222483115,7357217662,0,1
16,True,3.2720000000000002,3.2,28.2,428.8,87,30.088531410149123,7357217662,0,1
19,True,3.2800000000000002,3.4,37.6,429.0,90,40.53786200042016,7357217662,0,1
20,True,3.044,3.8,39.8,429.2,91,43.01907031220616,7357217662,0,1
21,True,2.794,6.1,42.1,429.4,92,45.85929605104756,7357217662,0,1
22,True,2.62,5.4,43.9,429.4,94,48.02245294693751,7357217662,0,1
23,True,2.4939999999999998,5.8,45.6,429.6,94,50.09106232366629,7357217662,0,1
24,True,1.956,3.3,47.4,429.6,95,52.08144665810244,7357217662,0,1
25,True,1.754,3.9,48.6,429.6,95,53.43609891739244,7357217662,0,1
26,True,1.604,1.3,50.2,429.8,95,55.08259526981503,7357217662,0,1
27,True,1.558,1.7000000000000002,51.7,429.8,95,56.643505471227144,7357217662,0,1
28,True,1.726,0.9,54.3,429.8,95,59.284117514466544,7357217662,0,1
30,True,2.416,0.8,60.7,429.8,97,65.76802359844099,7357217662,0,1
33,True,3.826,0.6000000000000001,73.4,430.0,99,78.59014450167183,7357217662,0,1
34,True,3.923,0.7000000000000001,77.8,430.0,100,83.038722602081,7357217662,0,1
36,True,4.202,1.0,85.9,430.0,103,91.29439898681395,7357217662,0,1
37,True,4.153,2.1,89.8,430.0,103,95.41354419940379,7357217662,0,1
38,True,4.02,3.2,93.5,430.2,104,99.49474127076132,7357217662,0,1
39,True,3.896,4.4,97.3,430.4,105,103.8704525188539,7357217662,0,1
41,True,3.7439999999999998,4.4,104.6,430.6,105,112.29160885001343,7357217662,0,1
42,True,3.666,3.2,108.1,430.8,106,116.14755308565202,7357217662,0,1
43,True,3.614,4.0,111.6,431.0,106,120.1170247181044,7357217662,0,1
46,True,3.578,3.1,122.5,431.2,107,132.08389641511005,7357217662,0,1
48,True,3.642,2.4,129.8,431.6,108,139.91301759004898,7357217662,0,1
51,True,3.626,3.3,140.6,431.8,107,151.86293271482157,7357217662,0,1
52,True,3.628,2.8,144.3,431.8,107,155.88058533109887,7357217662,0,1
56,True,3.654,2.8,158.9,432.4,109,171.74988639078433,7357217662,0,1
58,True,3.608,2.8,165.9,432.6,109,179.37208136356222,7357217662,0,1
59,True,3.563,1.2,169.2,432.6,108,182.7569031581904,7357217662,0,1
60,True,3.516,1.6,172.4,432.6,108,186.0818391266455,7357217662,0,1
61,True,3.292,1.2,175.4,432.6,108,189.16234395773756,7357217662,0,1
62,True,3.232,2.0,178.3,432.8,108,192.21503177558031,7357217662,0,1
64,True,3.202,2.4,185.2,432.8,111,199.60190871309837,7357217662,0,1
66,True,3.488,2.0,192.8,433.0,113,207.62792023506742,7357217662,0,1
68,True,3.673,3.4,200.4,433.2,113,216.05801518955064,7357217662,0,1
70,True,3.735,3.1,207.6,433.4,113,223.98320450880806,7357217662,0,1
72,True,3.673,2.8,214.9,433.8,114,231.93110193697245,7357217662,0,1
73,True,3.578,2.3,218.2,433.8,114,235.45380979636815,7357217662,0,1
74,True,3.527,0.8,221.5,433.8,115,238.80111386132307,7357217662,0,1
75,True,3.428,1.6,224.8,433.8,115,242.22227255339413,7357217662,0,1
79,True,3.606,2.0,239.5,434.0,114,257.72071231969136,7357217662,0,1
87,True,3.746,2.2,269.7,434.6,115,289.77803563454205,7357217662,0,1
90,True,3.803,2.3,281.4,435.0,115,302.2547147667697,7357217662,0,1
92,True,3.858,2.3,289.0,435.2,115,310.36640672370817,7357217662,0,1
95,True,3.8120000000000003,1.7000000000000002,300.4,435.4,116,322.26643535549744,7357217662,0,1
102,True,4.094,0.8,330.0,436.0,116,352.29764842681914,7357217662,0,1
104,True,4.282,0.6000000000000001,339.0,436.0,116,361.37764288899155,7357217662,0,1
109,True,4.579,-0.4,362.0,435.8,114,384.2856778017414,7357217662,0,1
110,True,4.5969999999999995,-0.5,366.5,435.8,113,388.76567568641605,7357217662,0,1
112,True,4.601,0.0,375.8,435.8,113,398.06567568641606,7357217662,0,1
113,True,4.586,0.0,380.2,435.8,113,402.46567568641603,7357217662,0,1
114,True,4.4879999999999995,0.0,384.5,435.8,113,406.76567568641605,7357217662,0,1
115,True,4.428,0.0,388.7,435.8,112,410.96567568641603,7357217662,0,1
117,True,4.298,0.0,397.3,435.8,113,419.56567568641606,7357217662,0,1
118,True,4.266,0.0,401.6,435.8,112,423.86567568641607,7357217662,0,1
119,True,4.282,1.0,405.9,435.8,111,428.2440484935507,7357217662,0,1
121,True,4.228,1.0,414.1,435.8,110,436.5968916795528,7357217662,0,1
122,True,4.168,1.0,418.1,436.0,110,440.6731804004668,7357217662,0,1
123,True,4.106,0.5,422.1,436.0,109,444.7006290343992,7357217662,0,1
124,True,4.04,0.0,426.1,436.0,109,448.7006290343992,7357217662,0,1
130,True,4.264,0.6000000000000001,452.0,436.0,108,474.81018447368933,7357217662,0,1
131,True,4.129,0.6000000000000001,455.0,436.0,108,477.8373584152034,7357217662,0,1
132,True,3.849,1.9,456.9,436.2,108,479.83739526137623,7357217662,0,1
133,True,3.6310000000000002,0.9,458.8,436.2,107,481.7674464731157,7357217662,0,1
134,True,3.406,0.0,460.1,436.2,107,483.0674464731157,7357217662,0,1
135,True,2.054,0.0,462.2,436.2,108,485.16744647311566,7357217662,0,1
139,True,3.584,0.0,478.0,436.2,109,500.9674464731157,7357217662,0,1
140,True,4.06,-0.7000000000000001,482.5,436.2,109,505.43163885357035,7357217662,0,1
141,True,4.143,-1.1,487.1,436.2,108,509.9566866661546,7357217662,0,1
142,True,4.234,-2.1,491.9,436.0,108,514.5530205066724,7357217662,0,1
143,True,4.305,-3.0,496.7,436.0,107,519.0431987530227,7357217662,0,1
144,True,4.694,-2.6,501.5,435.8,105,523.5733919143329,7357217662,0,1
145,True,4.85,-2.5,506.8,435.6,104,528.5951494487495,7357217662,0,1
149,True,5.644,-2.1,529.7,435.0,103,550.5234921462198,7357217662,0,1
153,True,5.735,-2.2,552.7,434.6,101,572.4953259026856,7357217662,0,1
154,True,5.756,-2.1,558.5,434.6,101,578.0438941194261,7357217662,0,1
156,True,5.84,-2.7,570.6,434.2,100,589.4432753673443,7357217662,0,1
157,True,5.835,-2.7,576.4,434.0,100,594.9074415853546,7357217662,0,1
158,True,5.91,-2.1,582.2,433.8,99,600.4678645443803,7357217662,0,1
159,True,5.906,-2.0,588.0,433.8,99,606.0362842195746,7357217662,0,1
161,True,5.82,-1.5,599.7,433.6,98,617.4243506164922,7357217662,0,1
162,True,5.964,-1.9,606.2,433.4,97,623.6895646609689,7357217662,0,1
166,True,6.836,-2.1,633.9,433.0,97,650.2520547789773,7357217662,0,1
167,True,6.992,-1.6,641.2,432.8,97,657.3431378544066,7357217662,0,1
168,True,7.022,-2.2,648.4,432.6,97,664.2172903975431,7357217662,0,1
169,True,7.066,-2.2,655.7,432.6,97,671.1891906514492,7357217662,0,1
171,True,7.224,-2.0,670.0,432.2,97,684.9084845052241,7357217662,0,1
172,True,7.26,-1.7000000000000002,677.5,432.0,97,692.1809300533108,7357217662,0,1
176,True,7.452,-1.9,707.3,431.4,97,720.8572035155216,7357217662,0,1
180,True,7.714,-2.2,739.2,431.2,95,751.3582409702805,7357217662,0,1
183,True,7.963,-2.0,763.0,430.4,93,774.213661203857,7357217662,0,1
185,True,8.022,-2.9,779.3,429.8,93,789.5105955984781,7357217662,0,1
186,True,7.975,-2.5,787.1,429.8,93,796.8986073624985,7357217662,0,1
187,True,7.929,-1.9,794.7,429.6,93,804.2212660610771,7357217662,0,1
188,True,7.96,-2.5,802.8,429.4,93,811.8960275759401,7357217662,0,1
189,True,8.003,-1.8,811.0,429.2,92,819.8283682673473,7357217662,0,1
190,True,7.96,-1.8,819.1,429.0,92,827.6428679484337,7357217662,0,1
194,True,8.108,-2.2,851.6,428.6,93,858.709765388125,7357217662,0,1
196,True,8.102,-1.9,867.7,428.2,92,874.2343818153538,7357217662,0,1
197,True,8.053,-2.1,875.5,427.8,92,881.7034243061952,7357217662,0,1
198,True,8.04,-2.0,883.4,427.8,91,889.2864713560499,7357217662,0,1
200,True,7.923,-1.0,899.1,427.6,90,904.749607697841,7357217662,0,1
201,True,7.906,-1.1,907.3,427.4,90,912.8153598261532,7357217662,0,1
202,True,7.918,-1.9,915.1,427.4,91,920.3333550022954,7357217662,0,1
205,True,8.03,-1.6,939.3,427.2,91,943.8623958537667,7357217662,0,1
208,True,7.965,-1.9,962.9,426.4,90,966.5971541043276,7357217662,0,1
209,True,7.904,-2.1,970.4,426.4,88,973.7746414201282,7357217662,0,1
210,True,7.814,-1.3,978.3,426.2,88,981.5111478174395,7357217662,0,1
211,True,7.83,-2.5,986.3,426.2,88,989.0885957805373,7357217662,0,1
212,True,7.8260000000000005,-2.1,994.0,426.0,88,996.4535565282227,7357217662,0,1
214,True,7.95,-2.6,1010.2,425.4,90,1011.7474094389356,7357217662,0,1
219,True,8.397,-2.6,1052.8,424.6,92,1051.9816185188402,7357217662,0,1
221,True,8.519,-2.1,1069.8,424.0,91,1068.2626967857723,7357217662,0,1
222,True,8.484,-2.1,1078.0,423.8,91,1076.122358697012,7357217662,0,1
223,True,8.47,-1.2,1086.4,423.8,90,1084.3590437236687,7357217662,0,1
226,True,8.208,-0.8,1110.8,423.4,90,1108.4870598003758,7357217662,0,1
227,True,8.146,-1.1,1118.8,423.4,90,1116.3567081700876,7357217662,0,1
228,True,8.05,-1.0,1126.6,423.4,90,1124.039433860181,7357217662,0,1
230,True,8.016,-1.0,1142.5,423.2,91,1139.69955283053,7357217662,0,1
231,True,7.938,-1.4,1150.5,423.0,92,1147.5079077611208,7357217662,0,1
232,True,7.926,-1.3,1158.4,423.0,93,1155.2463863288217,7357217662,0,1
235,True,7.888,-1.0,1181.9,422.6,94,1178.3906243360605,7357217662,0,1
236,True,7.806,-0.9,1189.6,422.6,94,1185.9884340567453,7357217662,0,1
241,True,7.92,-0.6000000000000001,1229.5,422.2,95,1225.6638317145698,7357217662,0,1
243,True,7.937,-0.6000000000000001,1245.1,422.2,97,1241.1760172649972,7357217662,0,1
244,True,7.9,-0.5,1252.8,422.2,97,1248.839767787329,7357217662,0,1
245,True,7.886,-1.3,1260.5,422.2,97,1256.379111032346,7357217662,0,1
246,True,7.78,-1.3,1268.4,422.0,97,1264.1149515570742,7357217662,0,1
247,True,7.753,-2.0,1276.0,421.8,97,1271.4256444753657,7357217662,0,1
248,True,7.734,-2.1,1283.8,421.8,97,1278.8902312837984,7357217662,0,1
249,True,7.702,-1.6,1291.3,421.6,97,1286.1808533997587,7357217662,0,1
251,True,7.5280000000000005,-2.7,1306.0,421.2,97,1300.043961431073,7357217662,0,1
252,True,7.54,-2.3,1313.7,421.2,97,1307.373217471755,7357217662,0,1
